,2017-11-14
ACC_ACT,1.0
L%_ACT,0.316455696203
ACC_prevACT,0.594936708861
L%_prevACT,0.367088607595
ACC_AntiPrevACT,0.405063291139
L%_AntiPrevACT,0.632911392405
ACC_RiskOn,0.215189873418
L%_RiskOn,0.721518987342
ACC_RiskOff,0.784810126582
L%_RiskOff,0.278481012658
ACC_Custom,0.430379746835
L%_Custom,0.810126582278
ACC_AntiCustom,0.569620253165
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.215189873418
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.481012658228
L%_0.75LastSIG,0.506329113924
ACC_0.5LastSIG,0.645569620253
L%_0.5LastSIG,0.46835443038
ACC_1LastSIG,0.443037974684
L%_1LastSIG,0.493670886076
ACC_Anti1LastSIG,0.556962025316
L%_Anti1LastSIG,0.506329113924
ACC_Anti0.75LastSIG,0.518987341772
L%_Anti0.75LastSIG,0.493670886076
ACC_Anti0.5LastSIG,0.354430379747
L%_Anti0.5LastSIG,0.53164556962
ACC_prevSEA,0.291139240506
L%_prevSEA,0.594936708861
ACC_LastSEA,0.291139240506
L%_LastSEA,0.620253164557
ACC_AntiSEA,0.708860759494
L%_AntiSEA,0.405063291139
ACC_AdjSEA,0.253164556962
L%_AdjSEA,0.683544303797
ACC_AntiAdjSEA,0.746835443038
L%_AntiAdjSEA,0.316455696203
ACC_Voting,0.443037974684
L%_Voting,0.518987341772
ACC_Voting2,0.367088607595
L%_Voting2,0.670886075949
ACC_Voting3,0.556962025316
L%_Voting3,0.53164556962
ACC_Voting4,0.341772151899
L%_Voting4,0.556962025316
ACC_Voting5,0.341772151899
L%_Voting5,0.481012658228
ACC_Voting6,0.405063291139
L%_Voting6,0.405063291139
ACC_Voting7,0.518987341772
L%_Voting7,0.569620253165
ACC_Voting8,0.367088607595
L%_Voting8,0.670886075949
ACC_Voting9,0.367088607595
L%_Voting9,0.670886075949
ACC_Voting10,0.303797468354
L%_Voting10,0.443037974684
ACC_Voting11,0.291139240506
L%_Voting11,0.455696202532
ACC_Voting12,0.291139240506
L%_Voting12,0.670886075949
ACC_Voting13,0.303797468354
L%_Voting13,0.278481012658
ACC_Voting14,0.126582278481
L%_Voting14,0.367088607595
ACC_Voting15,0.721518987342
L%_Voting15,0.316455696203
PNL_ACT,18121.8706112
PNL_prevACT,10315.6368762
PNL_AntiPrevACT,-10315.6368762
PNL_RiskOn,-10581.5213745
PNL_RiskOff,10581.5213745
PNL_Custom,-324.515773203
PNL_AntiCustom,324.515773203
PNL_LastSIG,-10581.5213745
PNL_0.75LastSIG,-2421.45464245
PNL_0.5LastSIG,4215.74226373
PNL_1LastSIG,-2054.17403878
PNL_Anti1LastSIG,2054.17403878
PNL_Anti0.75LastSIG,2421.45464245
PNL_Anti0.5LastSIG,-4215.74226373
PNL_prevSEA,-7413.18913553
PNL_LastSEA,-4456.36483333
PNL_AntiSEA,7413.18913553
PNL_AdjSEA,-15299.7187991
PNL_AntiAdjSEA,15299.7187991
PNL_Voting,381.630704722
PNL_Voting2,-13666.983151
PNL_Voting3,-1993.3685194
PNL_Voting4,-9769.57323086
PNL_Voting5,-4032.12003976
PNL_Voting6,-1356.43877647
PNL_Voting7,-1336.28108587
PNL_Voting8,-10483.0281506
PNL_Voting9,-5597.43945156
PNL_Voting10,-4233.98148084
PNL_Voting11,-4164.31954315
PNL_Voting12,-14561.8876838
PNL_Voting13,770.947497206
PNL_Voting14,-2443.53423983
PNL_Voting15,9381.8884123
Vol_All,532.996194448
Chg_All,-256.982447565
L%_All,0.323529411765
Vol_currency,400.612040657
Vol_energy,981.114254445
Vol_grain,600.025321522
Vol_index,239.376706892
Vol_meat,1025.9427697
Vol_metal,524.450342329
Vol_rates,273.856776347
Chg_currency,322.016281578
Chg_energy,-981.114254445
Chg_grain,-442.600454055
Chg_index,-239.376706892
Chg_meat,-1025.9427697
Chg_metal,-311.870602129
Chg_rates,164.497668102
L%_currency,0.625
L%_energy,0.0
L%_grain,0.2
L%_index,0.0
L%_meat,0.0
L%_metal,0.4
L%_rates,0.75
