2017-10-09 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-10-09 00:00:00,Close2017-10-09 00:00:00,group,RiskOn,Custom,PC2017-10-06 00:00:00,Close2017-10-06 00:00:00,vSTART,LastSEA,SEA2017-10-09 00:00:00,LastSRUN,SRUN2017-10-09 00:00:00,SEA2017-10-06 00:00:00,SRUN2017-10-06 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-10-06 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-10-06 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-10-06 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-10-06 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,68.95,1.098,0.00159790819291,1.0,1.0,-1.0,1.0,1.0,15.0,2017-09-15,549.0,1.0,1.0,1.0,34475.0,1.0,0.00159790819291,68.95,soft,1.0,1.0,,,2017-09-15,1.0,1.0,16.0,16.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CU,@EUZ7,1.1793,0.0079725,0.00131606877521,1.0,-1.0,1.0,-1.0,-1.0,-20.0,2017-09-08,996.5625,1.0,1.0,1.0,147412.5,1.0,0.00131606877521,1.1793,currency,1.0,1.0,,,2017-09-08,-1.0,-1.0,-21.0,-21.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,194.004988325,194.004988325,194.004988325,-194.004988325,194.004988325,-194.004988325,194.004988325,-194.004988325,194.004988325,-194.004988325,194.004988325,-194.004988325,194.004988325,194.004988325,-194.004988325,-194.004988325,-194.004988325,194.004988325,-194.004988325,194.004988325,194.004988325,-194.004988325,194.004988325,194.004988325,194.004988325,194.004988325,194.004988325,194.004988325,194.004988325,194.004988325,194.004988325,-194.004988325,194.004988325,194.004988325,194.004988325
DX,@DXZ7,93.505,0.5419,-0.00145235527173,-1.0,1.0,-1.0,1.0,1.0,5.0,2017-09-29,541.9,1.0,1.0,1.0,93505.0,1.0,-0.00145235527173,93.505,currency,-1.0,-1.0,,,2017-09-29,1.0,1.0,6.0,6.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
EBL,BDZ7,161.44,0.5925,0.00173740382229,1.0,1.0,-1.0,1.0,-1.0,6.0,2017-09-28,695.65425,1.0,1.0,1.0,189546.704,0.851716208159,0.00173740382229,161.44,rates,-1.0,1.0,,,2017-09-28,-1.0,-1.0,7.0,7.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EBM,BLZ7,131.27,0.224,0.000686080195152,1.0,1.0,1.0,1.0,-1.0,6.0,2017-09-28,262.9984,3.0,1.0,1.0,154124.107,0.851716208159,0.000686080195152,131.27,rates,-1.0,1.0,,,2017-09-28,-1.0,-1.0,7.0,7.0,,,-1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EBS,EZZ7,112.16,0.05,8.91662951403e-05,1.0,1.0,-1.0,1.0,1.0,10.0,2017-09-22,58.705,17.0,4.0,4.0,131687.056,0.851716208159,8.91662951403e-05,112.16,rates,-1.0,1.0,,,2017-09-22,-1.0,-1.0,11.0,11.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.48,0.02175,-5.07691526628e-05,-1.0,-1.0,1.0,-1.0,-1.0,13.0,2017-09-19,54.375,18.0,4.0,4.0,246200.0,1.0,-5.07691526628e-05,98.48,rates,-1.0,1.0,,,2017-09-19,-1.0,-1.0,14.0,14.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
EMD,@EMDZ7,1813.2,9.91,-0.00307895315593,-1.0,1.0,-1.0,1.0,-1.0,-14.0,2017-09-18,991.0,1.0,1.0,1.0,181320.0,1.0,-0.00307895315593,1813.2,index,1.0,1.0,,,2017-09-18,1.0,1.0,-15.0,-15.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-558.275786233,558.275786233,558.275786233,-558.275786233,-558.275786233,558.275786233,-558.275786233,558.275786233,-558.275786233,-558.275786233,558.275786233,-558.275786233,558.275786233,558.275786233,-558.275786233,558.275786233,-558.275786233,-558.275786233,-558.275786233,558.275786233,558.275786233,-558.275786233,-558.275786233,-558.275786233,-0.0,-0.0,-558.275786233,-558.275786233,-558.275786233,-558.275786233,-558.275786233,-558.275786233,-558.275786233,558.275786233,558.275786233
ES,@ESZ7,2543.75,10.3,-0.00049115913556,-1.0,1.0,-1.0,1.0,-1.0,-14.0,2017-09-18,515.0,1.0,1.0,1.0,127187.5,1.0,-0.00049115913556,2543.75,index,1.0,1.0,,,2017-09-18,-1.0,-1.0,-15.0,-15.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-62.469302554,62.469302554,62.469302554,-62.469302554,-62.469302554,62.469302554,-62.469302554,62.469302554,-62.469302554,-62.469302554,62.469302554,-62.469302554,62.469302554,62.469302554,-62.469302554,62.469302554,62.469302554,-62.469302554,-62.469302554,62.469302554,62.469302554,-62.469302554,-62.469302554,-62.469302554,-0.0,-0.0,-62.469302554,-62.469302554,-62.469302554,-62.469302554,-62.469302554,-62.469302554,-62.469302554,62.469302554,62.469302554
FC,@GFX7,155.5,2.254419643,-0.0016051364366,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2017-09-20,1127.2098215,1.0,1.0,1.0,77750.0,1.0,-0.0016051364366,155.5,meat,1.0,-1.0,,,2017-09-20,-1.0,-1.0,13.0,13.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-124.799357945,124.799357945,-124.799357945,124.799357945,-124.799357945,124.799357945,124.799357945,-124.799357945,-124.799357945,124.799357945,124.799357945,124.799357945,-124.799357945,-124.799357945,-124.799357945,124.799357945,124.799357945,-124.799357945,124.799357945,-124.799357945,-124.799357945,124.799357945,-124.799357945,-0.0,-124.799357945,-124.799357945,-124.799357945,124.799357945,-124.799357945,-0.0,-124.799357945,124.799357945,-124.799357945,-124.799357945,-124.799357945
FCH,MTV7,5363.5,29.425,0.00111992533831,1.0,-1.0,1.0,-1.0,1.0,10.0,2017-09-22,345.478925,2.0,1.0,1.0,62972.8535,0.851716208159,0.00111992533831,5363.5,index,1.0,1.0,,,2017-09-22,1.0,1.0,11.0,11.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FDX,DXMZ7,12968.5,79.1975895315,0.00177667915492,1.0,1.0,-1.0,1.0,1.0,8.0,2017-09-25,464.929449345,2.0,1.0,1.0,76131.57925,0.851716208159,0.00177667915492,12968.5,index,1.0,1.0,,,2017-09-25,1.0,1.0,9.0,9.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FEI,IEH8,100.305,0.00699999999999,0.0,1.0,-1.0,-1.0,-1.0,-1.0,10.0,2017-09-22,20.54675,48.0,12.0,12.0,294420.25125,0.851716208159,0.0,100.305,rates,-1.0,1.0,,,2017-09-22,-1.0,-1.0,11.0,11.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
FFI,LFZ7,7466.5,56.55,-0.00213832275309,-1.0,1.0,-1.0,1.0,-1.0,9.0,2017-09-25,743.23665,1.0,1.0,1.0,98132.2095,0.760861294986,-0.00213832275309,7466.5,index,1.0,1.0,,,2017-09-25,-1.0,-1.0,10.0,10.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
FLG,LGZ7,124.0,0.6405,0.000887884413593,1.0,-1.0,1.0,-1.0,-1.0,-21.0,2017-09-07,841.80915,1.0,1.0,1.0,162973.2,0.760861294986,0.000887884413593,124.0,rates,-1.0,1.0,,,2017-09-07,-1.0,-1.0,-22.0,-22.0,,,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
FSS,LLZ7,99.47,0.02425,-0.000100522718134,-1.0,1.0,1.0,1.0,1.0,-14.0,2017-09-18,39.83971875,25.0,6.0,6.0,163416.77625,0.760861294986,-0.000100522718134,99.47,rates,-1.0,-1.0,,,2017-09-18,1.0,1.0,-15.0,-15.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
