,2017-04-27
ACC_ACT,1.0
L%_ACT,0.582278481013
ACC_prevACT,0.46835443038
L%_prevACT,0.53164556962
ACC_AntiPrevACT,0.53164556962
L%_AntiPrevACT,0.46835443038
ACC_RiskOn,0.354430379747
L%_RiskOn,0.721518987342
ACC_RiskOff,0.645569620253
L%_RiskOff,0.278481012658
ACC_Custom,0.443037974684
L%_Custom,0.810126582278
ACC_AntiCustom,0.556962025316
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.354430379747
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.392405063291
L%_0.75LastSIG,0.430379746835
ACC_0.5LastSIG,0.493670886076
L%_0.5LastSIG,0.481012658228
ACC_1LastSIG,0.392405063291
L%_1LastSIG,0.430379746835
ACC_Anti1LastSIG,0.607594936709
L%_Anti1LastSIG,0.569620253165
ACC_Anti0.75LastSIG,0.607594936709
L%_Anti0.75LastSIG,0.569620253165
ACC_Anti0.5LastSIG,0.506329113924
L%_Anti0.5LastSIG,0.518987341772
ACC_prevSEA,0.645569620253
L%_prevSEA,0.582278481013
ACC_LastSEA,0.645569620253
L%_LastSEA,0.582278481013
ACC_AntiSEA,0.354430379747
L%_AntiSEA,0.417721518987
ACC_AdjSEA,0.544303797468
L%_AdjSEA,0.632911392405
ACC_AntiAdjSEA,0.455696202532
L%_AntiAdjSEA,0.367088607595
ACC_Voting,0.607594936709
L%_Voting,0.645569620253
ACC_Voting2,0.518987341772
L%_Voting2,0.53164556962
ACC_Voting3,0.481012658228
L%_Voting3,0.518987341772
ACC_Voting4,0.430379746835
L%_Voting4,0.544303797468
ACC_Voting5,0.405063291139
L%_Voting5,0.493670886076
ACC_Voting6,0.417721518987
L%_Voting6,0.443037974684
ACC_Voting7,0.367088607595
L%_Voting7,0.556962025316
ACC_Voting8,0.405063291139
L%_Voting8,0.569620253165
ACC_Voting9,0.341772151899
L%_Voting9,0.556962025316
ACC_Voting10,0.253164556962
L%_Voting10,0.392405063291
ACC_Voting11,0.253164556962
L%_Voting11,0.392405063291
ACC_Voting12,0.53164556962
L%_Voting12,0.569620253165
ACC_Voting13,0.177215189873
L%_Voting13,0.379746835443
ACC_Voting14,0.329113924051
L%_Voting14,0.46835443038
ACC_Voting15,0.569620253165
L%_Voting15,0.405063291139
PNL_ACT,15155.3426556
PNL_prevACT,2977.93787102
PNL_AntiPrevACT,-2977.93787102
PNL_RiskOn,4176.9053684
PNL_RiskOff,-4176.9053684
PNL_Custom,-4819.88380322
PNL_AntiCustom,4819.88380322
PNL_LastSIG,4176.9053684
PNL_0.75LastSIG,-1777.4290753
PNL_0.5LastSIG,-6575.7571782
PNL_1LastSIG,3750.95553743
PNL_Anti1LastSIG,-3750.95553743
PNL_Anti0.75LastSIG,1777.4290753
PNL_Anti0.5LastSIG,6575.7571782
PNL_prevSEA,8648.37679852
PNL_LastSEA,8648.37679852
PNL_AntiSEA,-8648.37679852
PNL_AdjSEA,5975.0346462
PNL_AntiAdjSEA,-5975.0346462
PNL_Voting,6838.77188723
PNL_Voting2,-2977.93787102
PNL_Voting3,-4862.60159046
PNL_Voting4,-4762.73307754
PNL_Voting5,137.209050655
PNL_Voting6,-4376.80661203
PNL_Voting7,-5522.4970521
PNL_Voting8,-3427.9525477
PNL_Voting9,-4776.06714881
PNL_Voting10,-4475.2247999
PNL_Voting11,-1947.58461111
PNL_Voting12,5834.97855003
PNL_Voting13,-1803.36866779
PNL_Voting14,5956.10420217
PNL_Voting15,-8087.62035098
Vol_All,445.745372225
Chg_All,148.414766398
L%_All,0.676470588235
Vol_currency,205.812035465
Vol_energy,959.928528154
Vol_grain,270.930938813
Vol_index,333.839138229
Vol_meat,1468.04557759
Vol_metal,329.429440326
Vol_rates,148.49948492
Chg_currency,137.774502458
Chg_energy,-959.928528154
Chg_grain,175.527953738
Chg_index,319.843826103
Chg_meat,1468.04557759
Chg_metal,61.7253157622
Chg_rates,148.49948492
L%_currency,0.625
L%_energy,0.0
L%_grain,0.8
L%_index,0.8
L%_meat,1.0
L%_metal,0.6
L%_rates,1.0
