,2017-10-27
ACC_ACT,1.0
L%_ACT,0.696202531646
ACC_prevACT,0.556962025316
L%_prevACT,0.556962025316
ACC_AntiPrevACT,0.443037974684
L%_AntiPrevACT,0.443037974684
ACC_RiskOn,0.569620253165
L%_RiskOn,0.721518987342
ACC_RiskOff,0.430379746835
L%_RiskOff,0.278481012658
ACC_Custom,0.607594936709
L%_Custom,0.810126582278
ACC_AntiCustom,0.392405063291
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.569620253165
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.544303797468
L%_0.75LastSIG,0.443037974684
ACC_0.5LastSIG,0.53164556962
L%_0.5LastSIG,0.481012658228
ACC_1LastSIG,0.53164556962
L%_1LastSIG,0.506329113924
ACC_Anti1LastSIG,0.46835443038
L%_Anti1LastSIG,0.493670886076
ACC_Anti0.75LastSIG,0.455696202532
L%_Anti0.75LastSIG,0.556962025316
ACC_Anti0.5LastSIG,0.46835443038
L%_Anti0.5LastSIG,0.518987341772
ACC_prevSEA,0.594936708861
L%_prevSEA,0.544303797468
ACC_LastSEA,0.594936708861
L%_LastSEA,0.544303797468
ACC_AntiSEA,0.405063291139
L%_AntiSEA,0.455696202532
ACC_AdjSEA,0.544303797468
L%_AdjSEA,0.620253164557
ACC_AntiAdjSEA,0.455696202532
L%_AntiAdjSEA,0.379746835443
ACC_Voting,0.544303797468
L%_Voting,0.518987341772
ACC_Voting2,0.430379746835
L%_Voting2,0.455696202532
ACC_Voting3,0.367088607595
L%_Voting3,0.443037974684
ACC_Voting4,0.354430379747
L%_Voting4,0.405063291139
ACC_Voting5,0.278481012658
L%_Voting5,0.329113924051
ACC_Voting6,0.26582278481
L%_Voting6,0.303797468354
ACC_Voting7,0.46835443038
L%_Voting7,0.518987341772
ACC_Voting8,0.455696202532
L%_Voting8,0.506329113924
ACC_Voting9,0.46835443038
L%_Voting9,0.544303797468
ACC_Voting10,0.329113924051
L%_Voting10,0.367088607595
ACC_Voting11,0.26582278481
L%_Voting11,0.392405063291
ACC_Voting12,0.493670886076
L%_Voting12,0.493670886076
ACC_Voting13,0.303797468354
L%_Voting13,0.341772151899
ACC_Voting14,0.392405063291
L%_Voting14,0.417721518987
ACC_Voting15,0.379746835443
L%_Voting15,0.329113924051
PNL_ACT,18823.5561997
PNL_prevACT,9835.33591445
PNL_AntiPrevACT,-9835.33591445
PNL_RiskOn,2337.74649787
PNL_RiskOff,-2337.74649787
PNL_Custom,4165.40034974
PNL_AntiCustom,-4165.40034974
PNL_LastSIG,2337.74649787
PNL_0.75LastSIG,-4254.27285873
PNL_0.5LastSIG,-3788.92301875
PNL_1LastSIG,-3978.86393428
PNL_Anti1LastSIG,3978.86393428
PNL_Anti0.75LastSIG,4254.27285873
PNL_Anti0.5LastSIG,3788.92301875
PNL_prevSEA,1355.31236796
PNL_LastSEA,1355.31236796
PNL_AntiSEA,-1355.31236796
PNL_AdjSEA,-3014.73928814
PNL_AntiAdjSEA,3014.73928814
PNL_Voting,5563.18792892
PNL_Voting2,-11161.7689978
PNL_Voting3,-5582.2779912
PNL_Voting4,-9132.75914816
PNL_Voting5,-1642.43088768
PNL_Voting6,-5030.13801969
PNL_Voting7,-1075.04336449
PNL_Voting8,-10943.1941394
PNL_Voting9,-4482.85012843
PNL_Voting10,-5345.90221025
PNL_Voting11,-1724.18622617
PNL_Voting12,-9401.26839327
PNL_Voting13,1196.06143827
PNL_Voting14,5560.36480471
PNL_Voting15,-2306.89149442
Vol_All,553.634005874
Chg_All,169.766053951
L%_All,0.647058823529
Vol_currency,240.537061729
Vol_energy,970.588765595
Vol_grain,322.48156718
Vol_index,1077.22735312
Vol_meat,120.922010102
Vol_metal,733.637929901
Vol_rates,496.851090547
Chg_currency,-41.0825592696
Chg_energy,547.992895388
Chg_grain,5.05665430448
Chg_index,1077.22735312
Chg_meat,-87.5541559181
Chg_metal,-645.485440928
Chg_rates,496.851090547
L%_currency,0.625
L%_energy,0.75
L%_grain,0.6
L%_index,1.0
L%_meat,0.333333333333
L%_metal,0.2
L%_rates,1.0
