2016-09-23 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-23 00:00:00,Close2016-09-23 00:00:00,group,RiskOn,Excess,SEA2016-09-23 00:00:00,SRUN2016-09-23 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-22 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-22 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-22 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-22 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ6,70.07,1.499,-0.0228698926231,-1.0,1.0,-1.0,1.0,-1.0,9.0,2016-09-12,749.5,3.0,1.0,1.0,35035.0,-0.0228698926231,70.07,soft,1.0,1.0,-1.0,9.0,1.0,-1.0,8.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,1,-1,0.0,0.0,0.0,-1,0.0,-1,-1,-1,-2403.74006415,2403.74006415,-2403.74006415,2403.74006415,-2403.74006415,2403.74006415,-2403.74006415,2403.74006415,-0.0,-2403.74006415,2403.74006415,-2403.74006415,2403.74006415,2403.74006415,2403.74006415,-2403.74006415,2403.74006415,-2403.74006415,2403.74006415,2403.74006415,2403.74006415,2403.74006415,-2403.74006415,2403.74006415,-2403.74006415,2403.74006415,-0.0,-0.0,-0.0,2403.74006415,-0.0,2403.74006415,2403.74006415
CU,@EUZ6,1.12715,0.006898295,0.0027132817365,1.0,1.0,1.0,1.0,1.0,-25.0,2016-08-18,862.286875,3.0,1.0,1.0,140893.75,0.0027132817365,1.12715,currency,1.0,1.0,1.0,-25.0,1.0,1.0,-24.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,-1.0,-1,-1.0,-1,-1,1,1146.85331599,1146.85331599,1146.85331599,-1146.85331599,1146.85331599,-1146.85331599,1146.85331599,-1146.85331599,0.0,1146.85331599,1146.85331599,1146.85331599,-1146.85331599,-1146.85331599,1146.85331599,-1146.85331599,-1146.85331599,1146.85331599,1146.85331599,1146.85331599,-1146.85331599,1146.85331599,1146.85331599,-1146.85331599,1146.85331599,1146.85331599,0.0,0.0,-1146.85331599,-1146.85331599,-1146.85331599,-1146.85331599,-1146.85331599
DX,@DXZ6,95.392,0.582250135,0.000115326951909,1.0,-1.0,-1.0,1.0,-1.0,-26.0,2016-08-18,582.250135,4.0,1.0,1.0,95392.0,0.000115326951909,95.392,currency,-1.0,-1.0,-1.0,-26.0,-1.0,-1.0,-25.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1,1,-1,1,1,1,1.0,-1,-1,-1,1,-1,1,-1,-1,0.0,0.0,1.0,1,1.0,1,1,-1,44.0050743858,44.0050743858,-44.0050743858,44.0050743858,-44.0050743858,44.0050743858,-44.0050743858,44.0050743858,0.0,-44.0050743858,-44.0050743858,44.0050743858,-44.0050743858,44.0050743858,-44.0050743858,44.0050743858,44.0050743858,-44.0050743858,-44.0050743858,-44.0050743858,44.0050743858,-44.0050743858,-44.0050743858,44.0050743858,-44.0050743858,-44.0050743858,0.0,0.0,44.0050743858,44.0050743858,44.0050743858,44.0050743858,44.0050743858
EBL,BDZ6,165.03,0.720893399,-0.00114998184239,-1.0,1.0,1.0,1.0,1.0,8.0,2016-09-13,809.635376417,3.0,1.0,1.0,185345.193,-0.00114998184239,165.03,rates,-1.0,1.0,1.0,8.0,1.0,1.0,7.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0,-1,-1,-639.430819574,639.430819574,-639.430819574,639.430819574,639.430819574,-639.430819574,-639.430819574,639.430819574,639.430819574,-639.430819574,-639.430819574,-639.430819574,639.430819574,639.430819574,-639.430819574,639.430819574,-639.430819574,639.430819574,-639.430819574,639.430819574,639.430819574,639.430819574,639.430819574,639.430819574,639.430819574,639.430819574,-0.0,639.430819574,639.430819574,639.430819574,-0.0,-0.0,639.430819574
EBM,BLZ6,131.91,0.1959861585,-7.58035172831e-05,-1.0,-1.0,-1.0,1.0,1.0,5.0,2016-09-16,220.112054611,10.0,2.0,2.0,148148.121,-7.58035172831e-05,131.91,rates,-1.0,1.0,1.0,5.0,1.0,1.0,4.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,2.0,10.0,1.0,1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,1.0,1,1,-1,-112.301486507,112.301486507,-112.301486507,112.301486507,112.301486507,-112.301486507,-112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,-112.301486507,112.301486507,-112.301486507,-112.301486507,112.301486507,-112.301486507,112.301486507,-112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,112.301486507,-112.301486507,-112.301486507,-112.301486507
EBS,EZZ6,112.09,0.0399997,0.0,1.0,1.0,1.0,1.0,-1.0,8.0,2016-09-13,44.92366307,45.0,6.0,6.0,125888.279,0.0,112.09,rates,-1.0,1.0,-1.0,8.0,1.0,-1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,-1,1.0,0.0,-1.0,-1,1.0,0,1,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
ED,@EDZ6,99.08,0.03,0.000100938730191,1.0,-1.0,-1.0,1.0,-1.0,-28.0,2016-08-15,75.0,27.0,4.0,4.0,247700.0,0.000100938730191,99.08,rates,-1.0,1.0,-1.0,-28.0,1.0,-1.0,-27.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1,-1,-1,1,1,-1,1.0,-1,-1,-1,1,-1,-1,-1,-1,0.0,-1.0,0.0,-1,1.0,1,1,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
EMD,@EMDZ6,1547.0,19.8155111735,-0.00839689763477,-1.0,1.0,-1.0,1.0,-1.0,-5.0,2016-09-16,1981.55111735,2.0,1.0,1.0,154700.0,-0.00839689763477,1547.0,index,1.0,1.0,-1.0,-5.0,1.0,-1.0,-4.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,-1,1,-1,0.0,0.0,0.0,-1,0.0,-1,-1,-1,-2598.0001282,2598.0001282,-2598.0001282,2598.0001282,-2598.0001282,2598.0001282,-2598.0001282,2598.0001282,-0.0,-2598.0001282,2598.0001282,-2598.0001282,2598.0001282,2598.0001282,2598.0001282,-2598.0001282,-2598.0001282,2598.0001282,2598.0001282,2598.0001282,2598.0001282,2598.0001282,2598.0001282,2598.0001282,-2598.0001282,2598.0001282,-0.0,-0.0,-0.0,2598.0001282,-0.0,2598.0001282,2598.0001282
ES,@ESZ6,2158.0,22.5588549625,-0.00472731465468,-1.0,1.0,1.0,1.0,-1.0,-5.0,2016-09-16,1127.94274812,2.0,1.0,1.0,107900.0,-0.00472731465468,2158.0,index,1.0,1.0,-1.0,-5.0,1.0,-1.0,-4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,1,1,1,1.0,1.0,0.0,-1,0.0,-1,-1,-1,-1020.15450248,1020.15450248,-1020.15450248,1020.15450248,-1020.15450248,1020.15450248,-1020.15450248,1020.15450248,-1020.15450248,-1020.15450248,-1020.15450248,-1020.15450248,1020.15450248,1020.15450248,1020.15450248,-1020.15450248,-1020.15450248,1020.15450248,1020.15450248,1020.15450248,1020.15450248,1020.15450248,1020.15450248,-1020.15450248,-1020.15450248,-1020.15450248,-1020.15450248,-1020.15450248,-0.0,1020.15450248,-0.0,1020.15450248,1020.15450248
FC,@GFV6,132.375,3.29625,0.000566893424036,1.0,1.0,-1.0,1.0,-1.0,-10.0,2016-09-09,1648.125,2.0,1.0,1.0,66187.5,0.000566893424036,132.375,meat,1.0,-1.0,-1.0,-10.0,1.0,-1.0,-9.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,-1,1,-1,-1.0,0.0,0.0,-1,0.0,-1,-1,-1,75.0425170068,75.0425170068,75.0425170068,-75.0425170068,75.0425170068,-75.0425170068,-75.0425170068,75.0425170068,0.0,75.0425170068,-75.0425170068,75.0425170068,-75.0425170068,-75.0425170068,-75.0425170068,75.0425170068,75.0425170068,-75.0425170068,-75.0425170068,-75.0425170068,-75.0425170068,-75.0425170068,-75.0425170068,-75.0425170068,75.0425170068,-75.0425170068,-75.0425170068,0.0,0.0,-75.0425170068,0.0,-75.0425170068,-75.0425170068
FCH,MTV6,4477.5,65.1841587825,-0.00466822274091,-1.0,1.0,1.0,1.0,1.0,-5.0,2016-09-16,732.083287286,3.0,1.0,1.0,50286.8025,-0.00466822274091,4477.5,index,1.0,1.0,1.0,-5.0,1.0,1.0,-4.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,-1.0,-1,-1.0,-1,-1,1,-704.249984995,704.249984995,-704.249984995,704.249984995,-704.249984995,704.249984995,-704.249984995,704.249984995,-0.0,-704.249984995,-704.249984995,-704.249984995,704.249984995,704.249984995,-704.249984995,704.249984995,704.249984995,-704.249984995,-704.249984995,-704.249984995,704.249984995,-704.249984995,-704.249984995,704.249984995,-704.249984995,-704.249984995,-0.0,-0.0,704.249984995,704.249984995,704.249984995,704.249984995,704.249984995
FDX,DXMZ6,10618.0,146.979559567,-0.00347254809948,-1.0,1.0,1.0,1.0,1.0,-4.0,2016-09-19,825.363716748,3.0,1.0,1.0,59625.379,-0.00347254809948,10618.0,index,1.0,1.0,1.0,-4.0,1.0,1.0,-3.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,-1.0,-1,-1.0,-1,-1,1,-621.155989582,621.155989582,-621.155989582,621.155989582,-621.155989582,621.155989582,-621.155989582,621.155989582,-0.0,-621.155989582,-621.155989582,-621.155989582,621.155989582,621.155989582,-621.155989582,621.155989582,621.155989582,-621.155989582,-621.155989582,-621.155989582,621.155989582,-621.155989582,-621.155989582,621.155989582,-621.155989582,-621.155989582,-0.0,-0.0,621.155989582,621.155989582,621.155989582,621.155989582,621.155989582
FEI,IEZ6,100.315,0.01,0.0,1.0,1.0,1.0,-1.0,-1.0,-55.0,2016-07-08,28.0775,72.0,9.0,9.0,281659.44125,0.0,100.315,rates,-1.0,1.0,-1.0,-55.0,-1.0,-1.0,-54.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1,-1,1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1.0,0.0,-1,0.0,0,1,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
FFI,LFZ6,6873.5,82.099312167,0.000363848057051,1.0,-1.0,-1.0,-1.0,1.0,-8.0,2016-09-13,1064.91017812,2.0,1.0,1.0,89156.1685,0.000363848057051,6873.5,index,1.0,1.0,1.0,-8.0,1.0,1.0,-7.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,0.0,1,0.0,0,-1,-1,64.8785973657,64.8785973657,64.8785973657,-64.8785973657,64.8785973657,-64.8785973657,64.8785973657,-64.8785973657,-64.8785973657,-64.8785973657,-64.8785973657,-64.8785973657,64.8785973657,64.8785973657,64.8785973657,-64.8785973657,-64.8785973657,64.8785973657,64.8785973657,-64.8785973657,-64.8785973657,-64.8785973657,64.8785973657,-64.8785973657,-64.8785973657,-64.8785973657,-64.8785973657,-64.8785973657,0.0,64.8785973657,0.0,0.0,-64.8785973657
FLG,LGZ6,130.52,0.7655,-0.000459488436208,-1.0,-1.0,-1.0,-1.0,1.0,6.0,2016-09-15,992.93005,3.0,1.0,1.0,169297.492,-0.000459488436208,130.52,rates,-1.0,1.0,1.0,6.0,1.0,1.0,5.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1,1.0,1,1,-1,-233.370719559,233.370719559,-233.370719559,233.370719559,233.370719559,-233.370719559,-233.370719559,233.370719559,233.370719559,233.370719559,233.370719559,233.370719559,-233.370719559,-233.370719559,-233.370719559,233.370719559,-233.370719559,233.370719559,-233.370719559,233.370719559,233.370719559,233.370719559,-233.370719559,233.370719559,233.370719559,233.370719559,233.370719559,233.370719559,233.370719559,233.370719559,-233.370719559,-233.370719559,-233.370719559
FSS,LLZ6,99.69,0.0185,-0.000100300902708,-1.0,1.0,1.0,1.0,1.0,-10.0,2016-09-09,29.9954375,67.0,9.0,9.0,161634.87375,-0.000100300902708,99.69,rates,-1.0,-1.0,1.0,-10.0,1.0,1.0,-9.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1,0.0,0,-1,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
