2017-07-19 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-07-19 00:00:00,Close2017-07-19 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-07-19 00:00:00,LastSRUN,SRUN2017-07-19 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-07-18 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-07-18 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-07-18 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-07-18 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACQ7,1.54,0.03055,-0.00323624595469,-1.0,1.0,1.0,1.0,-1.0,10.0,2017-07-03,885.95,1.0,1.0,1.0,44660.0,1.0,-0.00323624595469,1.54,energy,1.0,1.0,2017-07-12,-1.0,-1.0,-5.0,-5.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
AD,@ADU7,0.7949,0.00556,0.00416877210712,1.0,1.0,-1.0,1.0,-1.0,13.0,2017-06-28,556.0,1.0,1.0,1.0,79490.0,1.0,0.00416877210712,0.7949,currency,1.0,1.0,2017-06-28,-1.0,-1.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,331.375694795,331.375694795,331.375694795,-331.375694795,331.375694795,-331.375694795,331.375694795,-331.375694795,331.375694795,331.375694795,-331.375694795,331.375694795,-331.375694795,-331.375694795,331.375694795,-331.375694795,-331.375694795,331.375694795,-331.375694795,331.375694795,-331.375694795,-331.375694795,-331.375694795,-331.375694795,-331.375694795,-331.375694795,331.375694795,-331.375694795,331.375694795,0.0,0.0,-331.375694795,331.375694795,0.0,-331.375694795
AEX,AEXN7,524.2,5.05,0.0118714409806,1.0,-1.0,-1.0,-1.0,-1.0,-4.0,2017-07-12,1163.217,1.0,1.0,1.0,120744.228,0.868281670574,0.0118714409806,524.2,index,1.0,1.0,2017-07-12,-1.0,-1.0,-5.0,-5.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BO,@BOZ7,33.88,0.6125,0.00863352188151,1.0,1.0,1.0,1.0,-1.0,-8.0,2017-07-06,367.5,2.0,1.0,1.0,20328.0,1.0,0.00863352188151,33.88,grain,1.0,1.0,2017-07-06,-1.0,-1.0,-9.0,-9.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,351.004465615,351.004465615,351.004465615,-351.004465615,351.004465615,-351.004465615,351.004465615,-351.004465615,351.004465615,351.004465615,351.004465615,351.004465615,-351.004465615,-351.004465615,-351.004465615,-351.004465615,-351.004465615,351.004465615,-351.004465615,351.004465615,-351.004465615,-351.004465615,-351.004465615,-351.004465615,-351.004465615,-351.004465615,351.004465615,351.004465615,351.004465615,351.004465615,0.0,-351.004465615,351.004465615,0.0,-351.004465615
BP,@BPU7,1.3052,0.00864,-0.00175908221797,-1.0,-1.0,-1.0,-1.0,-1.0,-17.0,2017-06-22,540.0,1.0,1.0,1.0,81575.0,1.0,-0.00175908221797,1.3052,currency,1.0,1.0,2017-07-10,-1.0,-1.0,7.0,7.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-143.497131931,143.497131931,143.497131931,-143.497131931,-143.497131931,143.497131931,-143.497131931,143.497131931,-143.497131931,143.497131931,143.497131931,143.497131931,-143.497131931,-143.497131931,-143.497131931,143.497131931,143.497131931,-143.497131931,-143.497131931,143.497131931,143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-143.497131931,-0.0,-0.0,-143.497131931
C,@CU7,382.5,9.4875,0.0145888594164,1.0,1.0,-1.0,1.0,-1.0,6.0,2017-07-10,474.375,2.0,1.0,1.0,19125.0,1.0,0.0145888594164,382.5,grain,1.0,1.0,2017-07-13,-1.0,-1.0,-4.0,-4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,558.023872679,558.023872679,558.023872679,-558.023872679,558.023872679,-558.023872679,558.023872679,-558.023872679,558.023872679,558.023872679,-558.023872679,558.023872679,-558.023872679,-558.023872679,558.023872679,-558.023872679,-558.023872679,558.023872679,-558.023872679,558.023872679,-558.023872679,-558.023872679,-558.023872679,-558.023872679,-558.023872679,-558.023872679,558.023872679,-558.023872679,558.023872679,0.0,0.0,-558.023872679,558.023872679,0.0,-558.023872679
CC,@CCU7,1944.0,53.15,0.0172684458399,1.0,-1.0,-1.0,-1.0,-1.0,5.0,2017-07-11,531.5,1.0,1.0,1.0,19440.0,1.0,0.0172684458399,1944.0,soft,1.0,1.0,2017-07-11,-1.0,-1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
CD,@CDU7,0.7949,0.0055325,0.0022063922335,1.0,1.0,-1.0,1.0,-1.0,-12.0,2017-06-29,553.25,1.0,1.0,1.0,79490.0,1.0,0.0022063922335,0.7949,currency,1.0,1.0,2017-06-29,-1.0,-1.0,-13.0,-13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,175.386118641,175.386118641,175.386118641,-175.386118641,175.386118641,-175.386118641,175.386118641,-175.386118641,175.386118641,175.386118641,-175.386118641,175.386118641,-175.386118641,-175.386118641,175.386118641,-175.386118641,-175.386118641,175.386118641,-175.386118641,175.386118641,-175.386118641,-175.386118641,-175.386118641,-175.386118641,-175.386118641,-175.386118641,175.386118641,-175.386118641,175.386118641,0.0,0.0,-175.386118641,175.386118641,0.0,-175.386118641
CGB,CBU7,139.25,0.771,-0.00229275632299,-1.0,1.0,1.0,-1.0,1.0,-15.0,2017-06-26,612.196283945,1.0,1.0,1.0,110568.524694,1.2594,-0.00229275632299,139.25,rates,-1.0,1.0,2017-06-26,1.0,1.0,-16.0,-16.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
CL,QCLU7,47.32,1.2323857985,0.0156685984117,1.0,1.0,1.0,1.0,-1.0,7.0,2017-07-07,1232.3857985,1.0,1.0,1.0,47320.0,1.0,0.0156685984117,47.32,energy,1.0,1.0,2017-07-07,-1.0,-1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,741.438076841,741.438076841,741.438076841,-741.438076841,741.438076841,-741.438076841,741.438076841,-741.438076841,741.438076841,741.438076841,741.438076841,741.438076841,-741.438076841,-741.438076841,-741.438076841,-741.438076841,-741.438076841,741.438076841,-741.438076841,741.438076841,-741.438076841,-741.438076841,-741.438076841,-741.438076841,-741.438076841,-741.438076841,741.438076841,741.438076841,741.438076841,741.438076841,0.0,-741.438076841,741.438076841,0.0,-741.438076841
