2017-02-20 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-02-17 00:00:00,Close2017-02-17 00:00:00,group,RiskOn,Custom,PC2017-02-20 00:00:00,Close2017-02-20 00:00:00,vSTART,LastSEA,SEA2017-02-17 00:00:00,LastSRUN,SRUN2017-02-17 00:00:00,SEA2017-02-20 00:00:00,SRUN2017-02-20 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-02-17 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-02-17 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-02-17 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-02-17 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTK7,75.52,1.119510834,,-1.0,-1.0,1.0,-1.0,1.0,-11.0,2017-02-02,559.755417,1.0,1.0,1.0,37760.0,1.0,-0.0162824019799,75.52,soft,1.0,1.0,,,2017-02-02,1.0,1.0,-11.0,-11.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CU,@EUH7,1.06145,0.0076775,,-1.0,1.0,1.0,-1.0,1.0,13.0,2017-01-31,959.6875,1.0,1.0,1.0,132681.25,1.0,-0.00659803462798,1.06145,currency,1.0,1.0,,,2017-01-31,1.0,1.0,13.0,13.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX,@DXH7,100.951,0.6372,0.0,1.0,1.0,-1.0,1.0,1.0,13.0,2017-01-31,637.2,1.0,1.0,1.0,100951.0,1.0,,,currency,-1.0,-1.0,0.0,100.951,2017-01-31,1.0,,14.0,,1.0,14.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBL,BDH7,164.58,0.685,0.000912242291553,1.0,1.0,1.0,1.0,-1.0,-16.0,2017-01-26,726.922,1.0,1.0,1.0,174652.296,0.942329438372,,,rates,-1.0,1.0,0.000912242291553,164.58,2017-01-26,-1.0,,-17.0,,-1.0,-17.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
EBM,BLH7,134.12,0.232,0.001194386384,1.0,1.0,-1.0,1.0,-1.0,24.0,2017-01-26,246.1984,4.0,2.0,2.0,142328.144,0.942329438372,,,rates,-1.0,1.0,0.001194386384,134.12,2017-01-26,-1.0,,25.0,,-1.0,25.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
EBS,EZH7,112.525,0.05675,0.000622471210707,1.0,-1.0,-1.0,1.0,-1.0,19.0,2017-01-26,60.2231,16.0,5.0,5.0,119411.53,0.942329438372,,,rates,-1.0,1.0,0.000622471210707,112.525,2017-01-26,-1.0,,20.0,,-1.0,20.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
ED,@EDZ7,98.45,0.0385,,1.0,-1.0,1.0,-1.0,-1.0,7.0,2017-02-08,96.25,10.0,3.0,3.0,246125.0,1.0,0.000101584721658,98.45,rates,-1.0,1.0,,,2017-02-08,-1.0,-1.0,7.0,7.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMD,@EMDH7,1733.3,17.62,,1.0,-1.0,-1.0,1.0,-1.0,16.0,2017-01-26,1762.0,1.0,1.0,1.0,173330.0,1.0,0.000808360759859,1733.3,index,1.0,1.0,,,2017-01-26,-1.0,-1.0,16.0,16.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES,@ESH7,2348.0,15.25,,1.0,1.0,-1.0,1.0,-1.0,16.0,2017-01-26,762.5,1.0,1.0,1.0,117400.0,1.0,0.00106587081646,2348.0,index,1.0,1.0,,,2017-01-26,-1.0,-1.0,16.0,16.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC,@GFH7,124.075,2.0325,,1.0,1.0,1.0,-1.0,-1.0,20.0,2017-01-20,1016.25,1.0,1.0,1.0,62037.5,1.0,0.00201897839693,124.075,meat,1.0,-1.0,,,2017-01-20,-1.0,-1.0,20.0,20.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCH,MTH7,4863.0,52.1874846815,-0.000513821806597,-1.0,-1.0,1.0,-1.0,-1.0,13.0,2017-01-31,553.81358744,1.0,1.0,1.0,51606.156,0.942329438372,,,index,1.0,1.0,-0.000513821806597,4863.0,2017-01-31,-1.0,,14.0,,-1.0,14.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
FDX,DXMH7,11831.5,117.3,0.00818030761365,1.0,1.0,1.0,1.0,-1.0,-1.0,2017-01-24,622.3938,1.0,1.0,1.0,62777.939,0.942329438372,,,index,1.0,1.0,0.00818030761365,11831.5,2017-01-24,-1.0,,19.0,,-1.0,19.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
FEI,IEM7,100.295,0.00875,0.0,1.0,-1.0,1.0,-1.0,-1.0,19.0,2017-01-23,23.21375,43.0,11.0,11.0,266082.635,0.942329438372,,,rates,-1.0,1.0,0.0,100.295,2017-01-23,-1.0,,20.0,,-1.0,20.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
FFI,LFH7,7265.0,52.325,0.00172354360565,1.0,1.0,-1.0,1.0,-1.0,12.0,2017-02-01,652.021825,1.0,1.0,1.0,90529.165,0.802503811893,,,index,1.0,1.0,0.00172354360565,7265.0,2017-02-01,-1.0,,13.0,,-1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FLG,LGH7,126.3,0.672,-0.000870184320861,-1.0,1.0,-1.0,1.0,-1.0,-16.0,2017-01-26,837.3792,1.0,1.0,1.0,157382.43,0.802503811893,,,rates,-1.0,1.0,-0.000870184320861,126.3,2017-01-26,-1.0,,-17.0,,-1.0,-17.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FSS,LLM7,99.62,0.017,0.0,1.0,1.0,-1.0,1.0,-1.0,36.0,2016-12-28,26.479625,37.0,10.0,10.0,155170.6025,0.802503811893,,,rates,-1.0,-1.0,0.0,99.62,2016-12-28,-1.0,,37.0,,-1.0,37.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FV,@FVH7,117.921875,0.308203125,,1.0,1.0,-1.0,1.0,-1.0,7.0,2017-02-08,308.203125,3.0,1.0,1.0,117921.875,1.0,0.00145966029724,117.921875,rates,-1.0,1.0,,,2017-02-08,-1.0,-1.0,7.0,7.0,,,1.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC,QGCJ7,1239.1,14.3830318085,,-1.0,1.0,1.0,1.0,-1.0,-19.0,2017-01-23,1438.30318085,1.0,1.0,1.0,123910.0,1.0,-0.00201353092784,1239.1,metal,-1.0,1.0,,,2017-01-23,-1.0,-1.0,-19.0,-19.0,,,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM,HHIG7,10451.0,132.802517985,0.00995361422497,1.0,-1.0,-1.0,1.0,1.0,4.0,2017-02-13,855.598121234,1.0,1.0,1.0,67331.9760849,7.7608,,,index,1.0,1.0,0.00995361422497,10451.0,2017-02-13,-1.0,,5.0,,-1.0,5.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
HG,QHGK7,272.0,6.1090969285,,-1.0,-1.0,1.0,-1.0,1.0,-10.0,2017-02-03,1527.27423212,1.0,1.0,1.0,68000.0,1.0,-0.00566624017547,272.0,metal,1.0,1.0,,,2017-02-03,1.0,1.0,-10.0,-10.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIC,HSIG7,24120.0,230.3,0.00512564070509,1.0,1.0,-1.0,1.0,1.0,35.0,2016-12-23,1483.73878982,1.0,1.0,1.0,155396.350892,7.7608,,,index,1.0,1.0,0.00512564070509,24120.0,2016-12-23,-1.0,,36.0,,-1.0,36.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
HO,QHOJ7,1.6466,0.036246729,,1.0,-1.0,1.0,-1.0,1.0,-25.0,2017-01-12,1522.362618,1.0,1.0,1.0,69157.2,1.0,0.00448100035717,1.6466,energy,1.0,1.0,,,2017-01-12,1.0,1.0,-25.0,-25.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JY,@JYH7,0.88595,0.009165,,1.0,1.0,1.0,1.0,1.0,9.0,2017-02-06,1145.625,1.0,1.0,1.0,110743.75,1.0,0.00158272567972,0.88595,currency,-1.0,1.0,,,2017-02-06,1.0,1.0,9.0,9.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KC,@KCK7,149.55,3.230841713,,1.0,-1.0,1.0,-1.0,-1.0,-19.0,2017-01-23,1211.56564237,1.0,1.0,1.0,56081.25,1.0,0.00774932614555,149.55,soft,1.0,1.0,,,2017-01-23,-1.0,-1.0,-19.0,-19.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
