,2017-03-09
ACC_ACT,1.0
L%_ACT,0.316455696203
ACC_prevACT,0.658227848101
L%_prevACT,0.329113924051
ACC_AntiPrevACT,0.341772151899
L%_AntiPrevACT,0.670886075949
ACC_RiskOn,0.46835443038
L%_RiskOn,0.721518987342
ACC_RiskOff,0.53164556962
L%_RiskOff,0.278481012658
ACC_Custom,0.329113924051
L%_Custom,0.810126582278
ACC_AntiCustom,0.670886075949
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.46835443038
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.582278481013
L%_0.75LastSIG,0.506329113924
ACC_0.5LastSIG,0.46835443038
L%_0.5LastSIG,0.620253164557
ACC_1LastSIG,0.632911392405
L%_1LastSIG,0.430379746835
ACC_Anti1LastSIG,0.367088607595
L%_Anti1LastSIG,0.569620253165
ACC_Anti0.75LastSIG,0.417721518987
L%_Anti0.75LastSIG,0.493670886076
ACC_Anti0.5LastSIG,0.53164556962
L%_Anti0.5LastSIG,0.379746835443
ACC_prevSEA,0.493670886076
L%_prevSEA,0.443037974684
ACC_LastSEA,0.506329113924
L%_LastSEA,0.405063291139
ACC_AntiSEA,0.506329113924
L%_AntiSEA,0.556962025316
ACC_AdjSEA,0.417721518987
L%_AdjSEA,0.594936708861
ACC_AntiAdjSEA,0.582278481013
L%_AntiAdjSEA,0.405063291139
ACC_Voting,0.518987341772
L%_Voting,0.392405063291
ACC_Voting2,0.392405063291
L%_Voting2,0.645569620253
ACC_Voting3,0.379746835443
L%_Voting3,0.582278481013
ACC_Voting4,0.291139240506
L%_Voting4,0.544303797468
ACC_Voting5,0.329113924051
L%_Voting5,0.443037974684
ACC_Voting6,0.278481012658
L%_Voting6,0.405063291139
ACC_Voting7,0.493670886076
L%_Voting7,0.670886075949
ACC_Voting8,0.379746835443
L%_Voting8,0.759493670886
ACC_Voting9,0.392405063291
L%_Voting9,0.79746835443
ACC_Voting10,0.189873417722
L%_Voting10,0.506329113924
ACC_Voting11,0.164556962025
L%_Voting11,0.455696202532
ACC_Voting12,0.443037974684
L%_Voting12,0.594936708861
ACC_Voting13,0.417721518987
L%_Voting13,0.341772151899
ACC_Voting14,0.278481012658
L%_Voting14,0.303797468354
ACC_Voting15,0.506329113924
L%_Voting15,0.405063291139
PNL_ACT,19669.0951292
PNL_prevACT,15977.9373119
PNL_AntiPrevACT,-15977.9373119
PNL_RiskOn,-1552.119892
PNL_RiskOff,1552.119892
PNL_Custom,-13633.4514082
PNL_AntiCustom,13633.4514082
PNL_LastSIG,-1552.119892
PNL_0.75LastSIG,8333.56466786
PNL_0.5LastSIG,-559.584261877
PNL_1LastSIG,10819.569674
PNL_Anti1LastSIG,-10819.569674
PNL_Anti0.75LastSIG,-8333.56466786
PNL_Anti0.5LastSIG,559.584261877
PNL_prevSEA,-1566.7913215
PNL_LastSEA,-1566.7913215
PNL_AntiSEA,1566.7913215
PNL_AdjSEA,-6979.79300783
PNL_AntiAdjSEA,6979.79300783
PNL_Voting,1442.81605661
PNL_Voting2,-10395.7625262
PNL_Voting3,-12734.7372873
PNL_Voting4,-9871.0702134
PNL_Voting5,-6757.26371183
PNL_Voting6,-8669.93217262
PNL_Voting7,3885.61429908
PNL_Voting8,-10009.2611257
PNL_Voting9,-10550.2641961
PNL_Voting10,-5852.91080616
PNL_Voting11,-11025.6791773
PNL_Voting12,-6979.79300783
PNL_Voting13,10739.4085465
PNL_Voting14,1019.7282122
PNL_Voting15,1886.96449587
Vol_All,578.502797919
Chg_All,-362.030814707
L%_All,0.294117647059
Vol_currency,372.574793842
Vol_energy,1009.32090416
Vol_grain,474.713588005
Vol_index,275.728631245
Vol_meat,423.824228623
Vol_metal,1038.5267364
Vol_rates,608.723924447
Chg_currency,-90.1779016316
Chg_energy,-626.077177986
Chg_grain,-474.713588005
Chg_index,-15.0246732346
Chg_meat,330.968303644
Chg_metal,-1038.5267364
Chg_rates,-608.723924447
L%_currency,0.375
L%_energy,0.25
L%_grain,0.0
L%_index,0.8
L%_meat,0.666666666667
L%_metal,0.0
L%_rates,0.0
