,2017-01-03
ACC_ACT,1.0
L%_ACT,0.518987341772
ACC_prevACT,0.506329113924
L%_prevACT,0.607594936709
ACC_AntiPrevACT,0.493670886076
L%_AntiPrevACT,0.392405063291
ACC_RiskOn,0.544303797468
L%_RiskOn,0.721518987342
ACC_RiskOff,0.455696202532
L%_RiskOff,0.278481012658
ACC_Custom,0.556962025316
L%_Custom,0.810126582278
ACC_AntiCustom,0.443037974684
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.544303797468
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.417721518987
L%_0.75LastSIG,0.544303797468
ACC_0.5LastSIG,0.481012658228
L%_0.5LastSIG,0.455696202532
ACC_1LastSIG,0.46835443038
L%_1LastSIG,0.620253164557
ACC_Anti1LastSIG,0.53164556962
L%_Anti1LastSIG,0.379746835443
ACC_Anti0.75LastSIG,0.582278481013
L%_Anti0.75LastSIG,0.455696202532
ACC_Anti0.5LastSIG,0.518987341772
L%_Anti0.5LastSIG,0.544303797468
ACC_prevSEA,0.455696202532
L%_prevSEA,0.506329113924
ACC_LastSEA,0.46835443038
L%_LastSEA,0.443037974684
ACC_AntiSEA,0.544303797468
L%_AntiSEA,0.493670886076
ACC_AdjSEA,0.544303797468
L%_AdjSEA,0.569620253165
ACC_AntiAdjSEA,0.455696202532
L%_AntiAdjSEA,0.430379746835
ACC_Voting,0.518987341772
L%_Voting,0.493670886076
ACC_Voting2,0.493670886076
L%_Voting2,0.493670886076
ACC_Voting3,0.556962025316
L%_Voting3,0.455696202532
ACC_Voting4,0.455696202532
L%_Voting4,0.417721518987
ACC_Voting5,0.443037974684
L%_Voting5,0.367088607595
ACC_Voting6,0.367088607595
L%_Voting6,0.26582278481
ACC_Voting7,0.544303797468
L%_Voting7,0.620253164557
ACC_Voting8,0.481012658228
L%_Voting8,0.53164556962
ACC_Voting9,0.493670886076
L%_Voting9,0.544303797468
ACC_Voting10,0.329113924051
L%_Voting10,0.341772151899
ACC_Voting11,0.354430379747
L%_Voting11,0.341772151899
ACC_Voting12,0.544303797468
L%_Voting12,0.493670886076
ACC_Voting13,0.303797468354
L%_Voting13,0.443037974684
ACC_Voting14,0.316455696203
L%_Voting14,0.367088607595
ACC_Voting15,0.506329113924
L%_Voting15,0.329113924051
PNL_ACT,32965.7844821
PNL_prevACT,-901.919172267
PNL_AntiPrevACT,901.919172267
PNL_RiskOn,-12176.4235325
PNL_RiskOff,12176.4235325
PNL_Custom,-4272.8417025
PNL_AntiCustom,4272.8417025
PNL_LastSIG,-12176.4235325
PNL_0.75LastSIG,-7328.58212558
PNL_0.5LastSIG,652.40790763
PNL_1LastSIG,-7328.58212558
PNL_Anti1LastSIG,7328.58212558
PNL_Anti0.75LastSIG,7328.58212558
PNL_Anti0.5LastSIG,-652.40790763
PNL_prevSEA,1763.60237437
PNL_LastSEA,5439.67821546
PNL_AntiSEA,-1763.60237437
PNL_AdjSEA,5125.40709736
PNL_AntiAdjSEA,-5125.40709736
PNL_Voting,2687.62974768
PNL_Voting2,2490.10419949
PNL_Voting3,1825.94654558
PNL_Voting4,1488.70162995
PNL_Voting5,4654.10314907
PNL_Voting6,2542.35918653
PNL_Voting7,-3269.25150406
PNL_Voting8,-9763.70721577
PNL_Voting9,-16399.9114576
PNL_Voting10,-7310.57187352
PNL_Voting11,-4457.98479337
PNL_Voting12,-532.588227965
PNL_Voting13,-6042.30860621
PNL_Voting14,-4822.07676509
PNL_Voting15,8166.94787266
Vol_All,969.581896532
Chg_All,-196.410648027
L%_All,0.382352941176
Vol_currency,852.656657926
Vol_energy,2189.64327945
Vol_grain,357.658024012
Vol_index,828.822664656
Vol_meat,506.751565516
Vol_metal,1675.98692994
Vol_rates,388.34132782
Chg_currency,-782.562860584
Chg_energy,-2189.64327945
Chg_grain,-57.9494085819
Chg_index,828.822664656
Chg_meat,-506.751565516
Chg_metal,1512.0735394
Chg_rates,-388.34132782
L%_currency,0.25
L%_energy,0.0
L%_grain,0.4
L%_index,1.0
L%_meat,0.0
L%_metal,0.8
L%_rates,0.0
