,2017-05-29
ACC_ACT,1.0
L%_ACT,0.658227848101
ACC_prevACT,0.848101265823
L%_prevACT,0.658227848101
ACC_AntiPrevACT,0.151898734177
L%_AntiPrevACT,0.341772151899
ACC_RiskOn,0.506329113924
L%_RiskOn,0.721518987342
ACC_RiskOff,0.493670886076
L%_RiskOff,0.278481012658
ACC_Custom,0.696202531646
L%_Custom,0.810126582278
ACC_AntiCustom,0.303797468354
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.506329113924
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.594936708861
L%_0.75LastSIG,0.582278481013
ACC_0.5LastSIG,0.417721518987
L%_0.5LastSIG,0.405063291139
ACC_1LastSIG,0.658227848101
L%_1LastSIG,0.620253164557
ACC_Anti1LastSIG,0.341772151899
L%_Anti1LastSIG,0.379746835443
ACC_Anti0.75LastSIG,0.405063291139
L%_Anti0.75LastSIG,0.417721518987
ACC_Anti0.5LastSIG,0.582278481013
L%_Anti0.5LastSIG,0.594936708861
ACC_prevSEA,0.430379746835
L%_prevSEA,0.417721518987
ACC_LastSEA,0.417721518987
L%_LastSEA,0.405063291139
ACC_AntiSEA,0.569620253165
L%_AntiSEA,0.582278481013
ACC_AdjSEA,0.253164556962
L%_AdjSEA,0.443037974684
ACC_AntiAdjSEA,0.746835443038
L%_AntiAdjSEA,0.556962025316
ACC_Voting,0.506329113924
L%_Voting,0.443037974684
ACC_Voting2,0.20253164557
L%_Voting2,0.392405063291
ACC_Voting3,0.253164556962
L%_Voting3,0.417721518987
ACC_Voting4,0.240506329114
L%_Voting4,0.417721518987
ACC_Voting5,0.20253164557
L%_Voting5,0.329113924051
ACC_Voting6,0.164556962025
L%_Voting6,0.227848101266
ACC_Voting7,0.506329113924
L%_Voting7,0.594936708861
ACC_Voting8,0.329113924051
L%_Voting8,0.518987341772
ACC_Voting9,0.405063291139
L%_Voting9,0.620253164557
ACC_Voting10,0.227848101266
L%_Voting10,0.367088607595
ACC_Voting11,0.20253164557
L%_Voting11,0.392405063291
ACC_Voting12,0.20253164557
L%_Voting12,0.392405063291
ACC_Voting13,0.53164556962
L%_Voting13,0.544303797468
ACC_Voting14,0.303797468354
L%_Voting14,0.329113924051
ACC_Voting15,0.493670886076
L%_Voting15,0.354430379747
PNL_ACT,0.0
PNL_prevACT,0.0
PNL_AntiPrevACT,0.0
PNL_RiskOn,0.0
PNL_RiskOff,0.0
PNL_Custom,0.0
PNL_AntiCustom,0.0
PNL_LastSIG,0.0
PNL_0.75LastSIG,0.0
PNL_0.5LastSIG,0.0
PNL_1LastSIG,0.0
PNL_Anti1LastSIG,0.0
PNL_Anti0.75LastSIG,0.0
PNL_Anti0.5LastSIG,0.0
PNL_prevSEA,0.0
PNL_LastSEA,0.0
PNL_AntiSEA,0.0
PNL_AdjSEA,0.0
PNL_AntiAdjSEA,0.0
PNL_Voting,0.0
PNL_Voting2,0.0
PNL_Voting3,0.0
PNL_Voting4,0.0
PNL_Voting5,0.0
PNL_Voting6,0.0
PNL_Voting7,0.0
PNL_Voting8,0.0
PNL_Voting9,0.0
PNL_Voting10,0.0
PNL_Voting11,0.0
PNL_Voting12,0.0
PNL_Voting13,0.0
PNL_Voting14,0.0
PNL_Voting15,0.0
Vol_All,
Chg_All,
L%_All,
Vol_currency,
Vol_energy,
Vol_grain,
Vol_index,
Vol_meat,
Vol_metal,
Vol_rates,
Chg_currency,
Chg_energy,
Chg_grain,
Chg_index,
Chg_meat,
Chg_metal,
Chg_rates,
L%_currency,0.5
L%_energy,1.0
L%_grain,0.4
L%_index,0.6
L%_meat,0.333333333333
L%_metal,0.8
L%_rates,0.75
