,2016-08-03
ACC_ACT,1.0
L%_ACT,0.518987341772
ACC_LastSIG,0.544303797468
L%_LastSIG,0.620253164557
ACC_0.75LastSIG,0.443037974684
L%_0.75LastSIG,0.46835443038
ACC_0.5LastSIG,0.569620253165
L%_0.5LastSIG,0.544303797468
ACC_1LastSIG,0.417721518987
L%_1LastSIG,0.417721518987
ACC_Anti1LastSIG,0.582278481013
L%_Anti1LastSIG,0.582278481013
ACC_prevSEA,0.518987341772
L%_prevSEA,0.443037974684
ACC_AntiSEA,0.481012658228
L%_AntiSEA,0.556962025316
ACC_AdjSEA,0.329113924051
L%_AdjSEA,0.481012658228
ACC_AntiAdjSEA,0.670886075949
L%_AntiAdjSEA,0.518987341772
ACC_Voting,0.518987341772
L%_Voting,0.620253164557
ACC_Voting2,0.544303797468
L%_Voting2,0.620253164557
ACC_Voting3,0.506329113924
L%_Voting3,0.506329113924
ACC_Voting4,0.544303797468
L%_Voting4,0.620253164557
ACC_prevACT,0.379746835443
L%_prevACT,0.379746835443
ACC_AntiPrevACT,0.620253164557
L%_AntiPrevACT,0.620253164557
ACC_RiskOn,0.569620253165
L%_RiskOn,0.721518987342
ACC_RiskOff,0.430379746835
L%_RiskOff,0.278481012658
PNL_ACT,86563.8036955
PNL_LastSIG,16479.1092332
PNL_0.75LastSIG,-32490.8838302
PNL_0.5LastSIG,33171.6250112
PNL_1LastSIG,-35606.7206826
PNL_Anti1LastSIG,35606.7206826
PNL_prevSEA,-5454.59659188
PNL_AntiSEA,5454.59659188
PNL_AdjSEA,-24602.7731419
PNL_AntiAdjSEA,24602.7731419
PNL_Voting,11247.4198474
PNL_Voting2,16479.1092332
PNL_Voting3,-8691.81603633
PNL_Voting4,15211.7817995
PNL_prevACT,-32805.9221195
PNL_AntiPrevACT,32805.9221195
PNL_RiskOn,10607.787179
PNL_RiskOff,-10607.787179
Vol_currency,493.112753796
Vol_energy,1063.77886499
Vol_grain,157.372536772
Vol_index,502.537645088
Vol_meat,556.056130136
Vol_metal,538.319272819
Vol_rates,112.952558929
Vol_soft,227.295466194
Chg_currency,-357.537917781
Chg_energy,1063.77886499
Chg_grain,121.481446395
Chg_index,-180.649273812
Chg_meat,287.351738012
Chg_metal,-538.319272819
Chg_rates,-75.377251791
Chg_soft,145.288971408
L%_currency,0.333333333333
L%_energy,1.0
L%_grain,0.6
L%_index,0.428571428571
L%_meat,0.666666666667
L%_metal,0.0
L%_rates,0.5
L%_soft,0.75
