2017-11-15 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-15 00:00:00,Close2017-11-15 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-11-15 00:00:00,LastSRUN,SRUN2017-11-15 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-14 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-14 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-14 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-14 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACZ7,1.408,0.025885915,0.00213523131673,1.0,-1.0,-1.0,-1.0,1.0,-6.0,2017-11-06,750.691535,1.0,1.0,1.0,40832.0,1.0,0.00213523131673,1.408,energy,1.0,1.0,2017-11-06,1.0,1.0,-7.0,-7.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
AD,@ADZ7,0.7581,0.00537,-0.00655222120299,-1.0,1.0,1.0,-1.0,-1.0,22.0,2017-10-13,537.0,1.0,1.0,1.0,75810.0,1.0,-0.00655222120299,0.7581,currency,1.0,1.0,2017-10-13,1.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,-496.723889399,496.723889399,-496.723889399,496.723889399,-496.723889399,496.723889399,-496.723889399,496.723889399,-496.723889399,-496.723889399,-496.723889399,496.723889399,-496.723889399,496.723889399,496.723889399,496.723889399,-496.723889399,-496.723889399,496.723889399,-496.723889399,-496.723889399,496.723889399,496.723889399,-0.0,-0.0,496.723889399,-496.723889399,-496.723889399,-496.723889399,-496.723889399,-0.0,496.723889399,-496.723889399,-496.723889399,496.723889399
AEX,AEXX7,537.35,4.3875,-0.00601183869774,-1.0,-1.0,-1.0,-1.0,1.0,-6.0,2017-11-06,1034.5725,1.0,1.0,1.0,126707.13,0.848176420696,-0.00601183869774,537.35,index,1.0,1.0,2017-11-06,1.0,1.0,-7.0,-7.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
BO,@BOF8,34.88,0.4942826965,0.0210772833724,1.0,-1.0,-1.0,-1.0,1.0,-4.0,2017-11-08,296.5696179,3.0,1.0,1.0,20928.0,1.0,0.0210772833724,34.88,grain,1.0,1.0,2017-11-08,1.0,1.0,-5.0,-5.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,1323.31615925,1323.31615925,-1323.31615925,1323.31615925,1323.31615925,-1323.31615925,1323.31615925,-1323.31615925,1323.31615925,-1323.31615925,-1323.31615925,-1323.31615925,1323.31615925,1323.31615925,1323.31615925,1323.31615925,1323.31615925,-1323.31615925,1323.31615925,-1323.31615925,1323.31615925,1323.31615925,1323.31615925,1323.31615925,1323.31615925,1323.31615925,-1323.31615925,1323.31615925,1323.31615925,0.0,1323.31615925,1323.31615925,-1323.31615925,1323.31615925,-1323.31615925
BP,@BPZ7,1.3176,0.01058,0.0,1.0,-1.0,1.0,-1.0,1.0,9.0,2017-11-01,661.25,1.0,1.0,1.0,82350.0,1.0,0.0,1.3176,currency,1.0,1.0,2017-11-01,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
C,@CZ7,338.25,3.7625,0.00222222222222,1.0,-1.0,-1.0,-1.0,-1.0,-41.0,2017-09-18,188.125,5.0,1.0,1.0,16912.5,1.0,0.00222222222222,338.25,grain,1.0,1.0,2017-09-18,-1.0,-1.0,-42.0,-42.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,187.916666667,187.916666667,-187.916666667,187.916666667,187.916666667,-187.916666667,187.916666667,-187.916666667,187.916666667,-187.916666667,-187.916666667,-187.916666667,187.916666667,187.916666667,187.916666667,-187.916666667,-187.916666667,187.916666667,187.916666667,-187.916666667,-187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,187.916666667,0.0,0.0,187.916666667
CC,@CCH8,2129.0,44.2073107655,-0.0120649651972,-1.0,1.0,1.0,1.0,1.0,9.0,2017-11-01,442.073107655,2.0,1.0,1.0,21290.0,1.0,-0.0120649651972,2129.0,soft,1.0,1.0,2017-11-01,1.0,1.0,10.0,10.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
CD,@CDZ7,0.78345,0.0049875,-0.00299058284551,-1.0,1.0,-1.0,1.0,-1.0,-10.0,2017-10-31,498.75,2.0,1.0,1.0,78345.0,1.0,-0.00299058284551,0.78345,currency,1.0,1.0,2017-10-31,-1.0,-1.0,-11.0,-11.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-468.594426063,468.594426063,468.594426063,-468.594426063,-468.594426063,468.594426063,-468.594426063,468.594426063,-468.594426063,-468.594426063,468.594426063,-468.594426063,468.594426063,468.594426063,-468.594426063,468.594426063,468.594426063,-468.594426063,-468.594426063,468.594426063,468.594426063,-468.594426063,-468.594426063,-468.594426063,-0.0,-0.0,-468.594426063,-468.594426063,-468.594426063,-468.594426063,-468.594426063,-468.594426063,-468.594426063,468.594426063,468.594426063
CGB,CBZ7,137.99,0.472,0.00378264348585,1.0,1.0,-1.0,1.0,1.0,-29.0,2017-10-02,369.732100893,2.0,1.0,1.0,108091.806361,1.2766,0.00378264348585,137.99,rates,-1.0,1.0,2017-10-02,1.0,1.0,-30.0,-30.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
CL,QCLF8,55.52,1.066561509,-0.00662014671677,-1.0,1.0,1.0,1.0,-1.0,-27.0,2017-10-06,1066.561509,1.0,1.0,1.0,55520.0,1.0,-0.00662014671677,55.52,energy,1.0,1.0,2017-10-06,-1.0,-1.0,-28.0,-28.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-367.550545715,367.550545715,367.550545715,-367.550545715,-367.550545715,367.550545715,-367.550545715,367.550545715,-367.550545715,-367.550545715,-367.550545715,-367.550545715,367.550545715,367.550545715,367.550545715,367.550545715,367.550545715,-367.550545715,-367.550545715,367.550545715,367.550545715,-367.550545715,-367.550545715,-367.550545715,-0.0,-0.0,-367.550545715,-367.550545715,-367.550545715,-367.550545715,-367.550545715,-367.550545715,-367.550545715,367.550545715,367.550545715
