2017-11-13 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-13 00:00:00,Close2017-11-13 00:00:00,group,RiskOn,Custom,PC2017-11-10 00:00:00,Close2017-11-10 00:00:00,vSTART,LastSEA,SEA2017-11-13 00:00:00,LastSRUN,SRUN2017-11-13 00:00:00,SEA2017-11-10 00:00:00,SRUN2017-11-10 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-10 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-10 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-10 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-10 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH8,68.93,0.9827346645,-0.00303731559155,-1.0,-1.0,1.0,-1.0,1.0,-2.0,2017-10-20,491.36733225,2.0,1.0,1.0,34465.0,1.0,-0.00303731559155,68.93,soft,1.0,1.0,,,2017-10-20,1.0,1.0,16.0,16.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
CU,@EUZ7,1.1689,0.00675,0.000171130315735,1.0,1.0,1.0,1.0,-1.0,22.0,2017-10-11,843.75,1.0,1.0,1.0,146112.5,1.0,0.000171130315735,1.1689,currency,1.0,1.0,,,2017-10-11,-1.0,-1.0,23.0,23.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,25.0042782579,25.0042782579,25.0042782579,-25.0042782579,25.0042782579,-25.0042782579,25.0042782579,-25.0042782579,25.0042782579,25.0042782579,25.0042782579,25.0042782579,-25.0042782579,-25.0042782579,-25.0042782579,-25.0042782579,-25.0042782579,25.0042782579,-25.0042782579,25.0042782579,-25.0042782579,-25.0042782579,-25.0042782579,-25.0042782579,-25.0042782579,-25.0042782579,25.0042782579,25.0042782579,25.0042782579,25.0042782579,0.0,-25.0042782579,25.0042782579,0.0,-25.0042782579
DX,@DXZ7,94.388,0.45535,0.00116676212902,1.0,-1.0,-1.0,1.0,1.0,22.0,2017-10-11,455.35,2.0,1.0,1.0,94388.0,1.0,0.00116676212902,94.388,currency,-1.0,-1.0,,,2017-10-11,1.0,1.0,23.0,23.0,,,-1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,1.0,0.0,1.0,0,1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1,0,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
EBL,BDZ7,162.08,0.55,-0.000678216906098,-1.0,1.0,1.0,-1.0,1.0,-2.0,2017-10-25,641.63,1.0,1.0,1.0,189082.528,0.857191839534,-0.000678216906098,162.08,rates,-1.0,1.0,,,2017-10-25,1.0,1.0,-3.0,-3.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
EBM,BLZ7,131.64,0.191,-0.000227842333105,-1.0,1.0,1.0,1.0,-1.0,12.0,2017-10-25,222.8206,4.0,1.0,1.0,153571.224,0.857191839534,-0.000227842333105,131.64,rates,-1.0,1.0,,,2017-10-25,-1.0,-1.0,13.0,13.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
EBS,EZZ7,112.26,0.03675,-4.45374782879e-05,-1.0,-1.0,-1.0,1.0,1.0,19.0,2017-10-16,42.87255,23.0,5.0,5.0,130962.516,0.857191839534,-4.45374782879e-05,112.26,rates,-1.0,1.0,,,2017-10-16,1.0,1.0,20.0,20.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0,1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,1,0,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.4675,0.011125,2.53897323923e-05,1.0,-1.0,1.0,-1.0,-1.0,38.0,2017-09-19,27.8125,35.0,8.0,8.0,246168.75,1.0,2.53897323923e-05,98.4675,rates,-1.0,1.0,,,2017-09-19,-1.0,-1.0,39.0,39.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
EMD,@EMDZ7,1828.7,15.12,0.00213722051732,1.0,1.0,1.0,1.0,1.0,21.0,2017-10-12,1512.0,1.0,1.0,1.0,182870.0,1.0,0.00213722051732,1828.7,index,1.0,1.0,,,2017-10-12,1.0,1.0,22.0,22.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,390.833516002,390.833516002,-390.833516002,390.833516002,390.833516002,-390.833516002,390.833516002,-390.833516002,390.833516002,390.833516002,390.833516002,390.833516002,-390.833516002,-390.833516002,-390.833516002,390.833516002,390.833516002,-390.833516002,390.833516002,-390.833516002,-390.833516002,390.833516002,-390.833516002,0.0,-390.833516002,-390.833516002,390.833516002,390.833516002,390.833516002,390.833516002,0.0,390.833516002,0.0,0.0,-390.833516002
ES,@ESZ7,2582.0,14.375,0.000969180073658,1.0,1.0,-1.0,1.0,1.0,20.0,2017-10-13,718.75,1.0,1.0,1.0,129100.0,1.0,0.000969180073658,2582.0,index,1.0,1.0,,,2017-10-13,1.0,1.0,21.0,21.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,125.121147509,125.121147509,-125.121147509,125.121147509,125.121147509,-125.121147509,125.121147509,-125.121147509,125.121147509,125.121147509,-125.121147509,125.121147509,-125.121147509,-125.121147509,125.121147509,125.121147509,125.121147509,-125.121147509,125.121147509,-125.121147509,-125.121147509,125.121147509,-125.121147509,0.0,-125.121147509,-125.121147509,-125.121147509,125.121147509,125.121147509,0.0,0.0,125.121147509,0.0,0.0,-125.121147509
FC,@GFF8,156.975,2.58375,-0.00127246699539,-1.0,1.0,-1.0,1.0,1.0,-29.0,2017-10-02,1291.875,1.0,1.0,1.0,78487.5,1.0,-0.00127246699539,156.975,meat,1.0,-1.0,,,2017-10-02,1.0,1.0,-30.0,-30.0,,,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-99.8727533005,99.8727533005,99.8727533005,-99.8727533005,-99.8727533005,99.8727533005,99.8727533005,-99.8727533005,-99.8727533005,-99.8727533005,99.8727533005,-99.8727533005,99.8727533005,99.8727533005,-99.8727533005,-99.8727533005,-99.8727533005,99.8727533005,-99.8727533005,99.8727533005,99.8727533005,-99.8727533005,99.8727533005,-0.0,99.8727533005,99.8727533005,99.8727533005,-99.8727533005,-99.8727533005,-0.0,-0.0,-99.8727533005,-0.0,-0.0,99.8727533005
FCH,MTZ7,5335.5,42.8,-0.00716412355787,-1.0,1.0,1.0,-1.0,1.0,-5.0,2017-11-03,499.3048,2.0,1.0,1.0,62243.943,0.857191839534,-0.00716412355787,5335.5,index,1.0,1.0,,,2017-11-03,1.0,1.0,-6.0,-6.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
FDX,DXMZ7,13087.5,123.1,-0.002553159058,-1.0,-1.0,1.0,-1.0,1.0,-5.0,2017-11-03,718.0423,1.0,1.0,1.0,76339.3875,0.857191839534,-0.002553159058,13087.5,index,1.0,1.0,,,2017-11-03,1.0,1.0,-6.0,-6.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FEI,IEM8,100.31,0.0069998875,-4.98429945671e-05,-1.0,1.0,1.0,1.0,-1.0,-35.0,2017-09-22,20.4151718937,48.0,12.0,12.0,292554.115,0.857191839534,-4.98429945671e-05,100.31,rates,-1.0,1.0,,,2017-10-19,-1.0,-1.0,17.0,17.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
FFI,LFZ7,7399.0,56.0,-0.00209049834783,-1.0,-1.0,1.0,-1.0,1.0,-4.0,2017-11-06,734.608,1.0,1.0,1.0,97060.082,0.762311327946,-0.00209049834783,7399.0,index,1.0,1.0,,,2017-11-06,1.0,1.0,-5.0,-5.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FLG,LGZ7,124.43,0.577,0.000965328613949,1.0,1.0,-1.0,1.0,1.0,-2.0,2017-10-25,756.9086,1.0,1.0,1.0,163227.274,0.762311327946,0.000965328613949,124.43,rates,-1.0,1.0,,,2017-10-25,1.0,1.0,-3.0,-3.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FSS,LLZ7,99.455,0.01375,0.0,1.0,-1.0,1.0,-1.0,1.0,-5.0,2017-11-03,22.5465625,44.0,11.0,11.0,163081.33625,0.762311327946,0.0,99.455,rates,-1.0,-1.0,,,2017-11-03,-1.0,-1.0,-6.0,-6.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
