,2016-10-14
ACC_ACT,1.0
L%_ACT,0.53164556962
ACC_prevACT,0.329113924051
L%_prevACT,0.569620253165
ACC_AntiPrevACT,0.670886075949
L%_AntiPrevACT,0.430379746835
ACC_RiskOn,0.658227848101
L%_RiskOn,0.721518987342
ACC_RiskOff,0.341772151899
L%_RiskOff,0.278481012658
ACC_Custom,0.506329113924
L%_Custom,0.291139240506
ACC_AntiCustom,0.493670886076
L%_AntiCustom,0.708860759494
ACC_LastSIG,0.215189873418
L%_LastSIG,0.316455696203
ACC_0.75LastSIG,0.556962025316
L%_0.75LastSIG,0.417721518987
ACC_0.5LastSIG,0.506329113924
L%_0.5LastSIG,0.620253164557
ACC_1LastSIG,0.544303797468
L%_1LastSIG,0.379746835443
ACC_Anti1LastSIG,0.455696202532
L%_Anti1LastSIG,0.620253164557
ACC_Anti0.75LastSIG,0.443037974684
L%_Anti0.75LastSIG,0.582278481013
ACC_prevSEA,0.607594936709
L%_prevSEA,0.544303797468
ACC_AntiSEA,0.392405063291
L%_AntiSEA,0.455696202532
ACC_AdjSEA,0.518987341772
L%_AdjSEA,0.405063291139
ACC_AntiAdjSEA,0.481012658228
L%_AntiAdjSEA,0.594936708861
ACC_Voting,0.493670886076
L%_Voting,0.683544303797
ACC_Voting2,0.569620253165
L%_Voting2,0.582278481013
ACC_Voting3,0.518987341772
L%_Voting3,0.53164556962
ACC_Voting4,0.430379746835
L%_Voting4,0.518987341772
ACC_Voting5,0.379746835443
L%_Voting5,0.46835443038
ACC_Voting6,0.405063291139
L%_Voting6,0.481012658228
ACC_Voting7,0.46835443038
L%_Voting7,0.683544303797
ACC_Voting8,0.632911392405
L%_Voting8,0.569620253165
ACC_Voting9,0.253164556962
L%_Voting9,0.151898734177
ACC_Voting10,0.316455696203
L%_Voting10,0.329113924051
ACC_Voting11,0.329113924051
L%_Voting11,0.367088607595
ACC_Voting12,0.354430379747
L%_Voting12,0.151898734177
ACC_Voting13,0.215189873418
L%_Voting13,0.316455696203
ACC_Voting14,0.341772151899
L%_Voting14,0.481012658228
ACC_Voting15,0.367088607595
L%_Voting15,0.354430379747
PNL_ACT,85252.9650841
PNL_prevACT,-41500.5376467
PNL_AntiPrevACT,41500.5376467
PNL_RiskOn,45620.4394469
PNL_RiskOff,-45620.4394469
PNL_Custom,-676.662818598
PNL_AntiCustom,676.662818598
PNL_LastSIG,-31656.0745341
PNL_0.75LastSIG,5040.48824068
PNL_0.5LastSIG,2781.42151384
PNL_1LastSIG,6501.45677642
PNL_Anti1LastSIG,-6501.45677642
PNL_Anti0.75LastSIG,-5040.48824068
PNL_prevSEA,29756.3843866
PNL_AntiSEA,-29756.3843866
PNL_AdjSEA,-2985.85267029
PNL_AntiAdjSEA,2985.85267029
PNL_Voting,2363.074522
PNL_Voting2,25897.2910377
PNL_Voting3,12436.9799622
PNL_Voting4,14383.9991066
PNL_Voting5,11550.3454393
PNL_Voting6,1388.49997274
PNL_Voting7,2817.70042214
PNL_Voting8,34012.0959776
PNL_Voting9,4905.69492995
PNL_Voting10,24966.7663009
PNL_Voting11,19609.4565303
PNL_Voting12,14268.3605076
PNL_Voting13,-31656.0745341
PNL_Voting14,-26156.7566068
PNL_Voting15,-37614.5730494
Vol_All,1200.7459871
Vol_currency,1338.01795865
Vol_energy,688.959784497
Vol_grain,1396.90324649
Vol_index,1284.64858896
Vol_meat,1539.30570596
Vol_metal,871.576626871
Vol_rates,1286.18723514
Vol_soft,898.959901803
Chg_All,285.86049408
Chg_currency,-271.586841404
Chg_energy,-446.757414348
Chg_grain,920.968925574
Chg_index,1087.66882913
Chg_meat,48.1681847331
Chg_metal,326.75996765
Chg_rates,-1286.18723514
Chg_soft,636.250632836
L%_All,0.535211267606
L%_currency,0.333333333333
L%_energy,0.166666666667
L%_grain,0.7
L%_index,0.809523809524
L%_meat,0.666666666667
L%_metal,0.4
L%_rates,0.1
L%_soft,0.714285714286
