2016-10-26 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-10-26 00:00:00,Close2016-10-26 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-26 00:00:00,LastSRUN,SRUN2016-10-26 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-25 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-25 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-25 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-25 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ6,69.26,1.423,0.0112425171558,1.0,-1.0,1.0,-1.0,1.0,-6.0,2016-10-17,711.5,1.0,1.0,1.0,34630.0,1.0,0.0112425171558,69.26,soft,1.0,1.0,2016-10-17,1.0,1.0,-7.0,-7.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,389.328369105,389.328369105,-389.328369105,389.328369105,389.328369105,-389.328369105,389.328369105,-389.328369105,389.328369105,-389.328369105,389.328369105,-389.328369105,389.328369105,389.328369105,-389.328369105,389.328369105,-389.328369105,389.328369105,-389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,389.328369105,-389.328369105,389.328369105,-389.328369105
CU,@EUZ6,1.09315,0.00685,0.00164933339442,1.0,1.0,1.0,1.0,-1.0,-47.0,2016-08-18,856.25,1.0,1.0,1.0,136643.75,1.0,0.00164933339442,1.09315,currency,1.0,1.0,2016-08-18,-1.0,-1.0,-48.0,-48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1.0,-1,225.371100014,225.371100014,225.371100014,-225.371100014,225.371100014,-225.371100014,225.371100014,-225.371100014,225.371100014,225.371100014,225.371100014,225.371100014,-225.371100014,-225.371100014,-225.371100014,-225.371100014,225.371100014,-225.371100014,225.371100014,-225.371100014,-225.371100014,-225.371100014,-225.371100014,-225.371100014,-225.371100014,225.371100014,-225.371100014,225.371100014,225.371100014,0.0,-225.371100014,225.371100014,-225.371100014,-225.371100014
DX,@DXZ6,98.611,0.5138,-0.000719482783081,-1.0,1.0,-1.0,1.0,1.0,18.0,2016-09-29,513.8,1.0,1.0,1.0,98611.0,1.0,-0.000719482783081,98.611,currency,-1.0,-1.0,2016-09-29,1.0,1.0,19.0,19.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,0.0,-1,-70.9489167224,70.9489167224,70.9489167224,-70.9489167224,70.9489167224,-70.9489167224,70.9489167224,-70.9489167224,70.9489167224,-70.9489167224,70.9489167224,-70.9489167224,70.9489167224,70.9489167224,-70.9489167224,-70.9489167224,70.9489167224,-70.9489167224,70.9489167224,70.9489167224,-70.9489167224,70.9489167224,70.9489167224,-0.0,70.9489167224,70.9489167224,70.9489167224,70.9489167224,70.9489167224,70.9489167224,-70.9489167224,70.9489167224,-70.9489167224,70.9489167224
EBL,BDZ6,163.04,0.6755,-0.00597488111206,-1.0,1.0,1.0,1.0,1.0,-6.0,2016-10-17,736.76785,1.0,1.0,1.0,177827.728,0.916842394792,-0.00597488111206,163.04,rates,-1.0,1.0,2016-10-17,1.0,1.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1,-1,-1.0,-1,-1062.49953323,1062.49953323,-1062.49953323,1062.49953323,1062.49953323,-1062.49953323,-1062.49953323,1062.49953323,-1062.49953323,-1062.49953323,-1062.49953323,-1062.49953323,1062.49953323,1062.49953323,1062.49953323,-1062.49953323,1062.49953323,1062.49953323,-1062.49953323,-1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,1062.49953323,-0.0,1062.49953323,1062.49953323
EBM,BLZ6,131.35,0.1855,-0.00197553377403,-1.0,-1.0,-1.0,-1.0,1.0,-7.0,2016-10-14,202.32485,4.0,2.0,2.0,143263.445,0.916842394792,-0.00197553377403,131.35,rates,-1.0,1.0,2016-10-14,1.0,1.0,-8.0,-8.0,1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-1132.08709673,1132.08709673,-1132.08709673,1132.08709673,1132.08709673,-1132.08709673,-1132.08709673,1132.08709673,1132.08709673,1132.08709673,1132.08709673,1132.08709673,-1132.08709673,-1132.08709673,-1132.08709673,-1132.08709673,1132.08709673,1132.08709673,-1132.08709673,-1132.08709673,1132.08709673,1132.08709673,1132.08709673,-0.0,-0.0,1132.08709673,1132.08709673,1132.08709673,1132.08709673,1132.08709673,1132.08709673,1132.08709673,-1132.08709673,-1132.08709673
EBS,EZZ6,112.025,0.0375,-0.000312332678922,-1.0,-1.0,-1.0,-1.0,1.0,20.0,2016-09-27,40.90125,24.0,7.0,7.0,122185.6675,0.916842394792,-0.000312332678922,112.025,rates,-1.0,1.0,2016-09-27,1.0,1.0,21.0,21.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1.0,-1.0,0.0,1.0,-1.0,1.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
ED,@EDZ6,99.035,0.0175,-0.000100964208188,-1.0,1.0,1.0,-1.0,-1.0,26.0,2016-09-19,43.75,22.0,6.0,6.0,247587.5,1.0,-0.000100964208188,99.035,rates,-1.0,1.0,2016-09-19,-1.0,-1.0,27.0,27.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,1.0,1.0,0.0,-1.0,0.0,-1.0,1,0,0.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
EMD,@EMDZ6,1511.8,17.17,-0.00506745640013,-1.0,1.0,-1.0,1.0,1.0,-10.0,2016-10-11,1717.0,1.0,1.0,1.0,151180.0,1.0,-0.00506745640013,1511.8,index,1.0,1.0,2016-10-11,1.0,1.0,-11.0,-11.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-766.098058572,766.098058572,766.098058572,-766.098058572,-766.098058572,766.098058572,-766.098058572,766.098058572,766.098058572,-766.098058572,766.098058572,-766.098058572,766.098058572,766.098058572,-766.098058572,-766.098058572,766.098058572,-766.098058572,766.098058572,766.098058572,-766.098058572,766.098058572,-0.0,-0.0,766.098058572,766.098058572,-766.098058572,-766.098058572,-0.0,-0.0,-766.098058572,-0.0,-766.098058572,766.098058572
ES,@ESZ6,2134.0,18.4875,-0.00187090739008,-1.0,1.0,-1.0,1.0,1.0,8.0,2016-10-13,924.375,1.0,1.0,1.0,106700.0,1.0,-0.00187090739008,2134.0,index,1.0,1.0,2016-10-13,1.0,1.0,9.0,9.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-199.625818522,199.625818522,199.625818522,-199.625818522,-199.625818522,199.625818522,-199.625818522,199.625818522,199.625818522,-199.625818522,199.625818522,-199.625818522,199.625818522,199.625818522,-199.625818522,-199.625818522,199.625818522,-199.625818522,199.625818522,199.625818522,-199.625818522,199.625818522,-0.0,-0.0,199.625818522,199.625818522,-199.625818522,-199.625818522,-0.0,-0.0,-199.625818522,-0.0,-199.625818522,199.625818522
FC,@GFF7,118.35,2.832236814,0.00552251486831,1.0,1.0,-1.0,1.0,-1.0,-8.0,2016-10-13,1416.118407,1.0,1.0,1.0,59175.0,1.0,0.00552251486831,118.35,meat,1.0,-1.0,2016-10-13,-1.0,-1.0,-9.0,-9.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1.0,0,326.794817332,326.794817332,-326.794817332,326.794817332,326.794817332,-326.794817332,-326.794817332,326.794817332,-326.794817332,326.794817332,-326.794817332,326.794817332,-326.794817332,-326.794817332,326.794817332,-326.794817332,326.794817332,326.794817332,-326.794817332,-326.794817332,326.794817332,326.794817332,326.794817332,326.794817332,0.0,326.794817332,326.794817332,326.794817332,326.794817332,326.794817332,326.794817332,326.794817332,326.794817332,-326.794817332
FCH,MTX6,4532.0,55.2769350185,-0.00143219125262,-1.0,1.0,1.0,1.0,1.0,23.0,2016-09-22,602.905530247,1.0,1.0,1.0,49430.524,0.916842394792,-0.00143219125262,4532.0,index,1.0,1.0,2016-09-22,1.0,1.0,24.0,24.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-70.7939640851,70.7939640851,70.7939640851,-70.7939640851,-70.7939640851,70.7939640851,-70.7939640851,70.7939640851,-70.7939640851,-70.7939640851,-70.7939640851,-70.7939640851,70.7939640851,70.7939640851,70.7939640851,-70.7939640851,70.7939640851,-70.7939640851,70.7939640851,70.7939640851,-70.7939640851,70.7939640851,-0.0,-0.0,70.7939640851,70.7939640851,-70.7939640851,-70.7939640851,-70.7939640851,-0.0,-70.7939640851,-0.0,-70.7939640851,70.7939640851
FDX,DXMZ6,10705.0,151.425,-0.00358356215386,-1.0,-1.0,-1.0,-1.0,1.0,21.0,2016-09-23,825.7962375,1.0,1.0,1.0,58379.7175,0.916842394792,-0.00358356215386,10705.0,index,1.0,1.0,2016-09-23,1.0,1.0,22.0,22.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-209.207346186,209.207346186,209.207346186,-209.207346186,-209.207346186,209.207346186,-209.207346186,209.207346186,209.207346186,209.207346186,209.207346186,209.207346186,-209.207346186,-209.207346186,-209.207346186,-209.207346186,209.207346186,-209.207346186,209.207346186,-209.207346186,-209.207346186,-209.207346186,-209.207346186,-209.207346186,-209.207346186,-209.207346186,-209.207346186,-209.207346186,-0.0,-209.207346186,-209.207346186,209.207346186,-209.207346186,209.207346186
FEI,IEH7,100.3,0.0089996755,0.0,1.0,-1.0,1.0,-1.0,-1.0,23.0,2016-09-22,24.5398651696,40.0,11.0,11.0,273493.025,0.916842394792,0.0,100.3,rates,-1.0,1.0,2016-09-22,1.0,1.0,24.0,24.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FFI,LFZ6,6927.0,81.8,-0.00809049903344,-1.0,-1.0,-1.0,-1.0,1.0,-14.0,2016-10-05,1001.3956,1.0,1.0,1.0,84800.334,0.816859990198,-0.00809049903344,6927.0,index,1.0,1.0,2016-09-23,1.0,1.0,23.0,23.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,0,0.0,-1,-686.077020262,686.077020262,-686.077020262,686.077020262,-686.077020262,686.077020262,-686.077020262,686.077020262,686.077020262,686.077020262,686.077020262,686.077020262,-686.077020262,-686.077020262,-686.077020262,-686.077020262,686.077020262,-686.077020262,686.077020262,-686.077020262,686.077020262,686.077020262,-0.0,-0.0,686.077020262,-686.077020262,-686.077020262,686.077020262,686.077020262,-0.0,686.077020262,-0.0,-686.077020262,686.077020262
FLG,LGZ6,126.08,0.835,-0.00669660442764,-1.0,1.0,-1.0,1.0,1.0,-6.0,2016-10-17,1022.207,1.0,1.0,1.0,154347.136,0.816859990198,-0.00669660442764,126.08,rates,-1.0,1.0,2016-10-17,1.0,1.0,-7.0,-7.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-1033.60171433,1033.60171433,-1033.60171433,1033.60171433,1033.60171433,-1033.60171433,-1033.60171433,1033.60171433,1033.60171433,-1033.60171433,1033.60171433,-1033.60171433,1033.60171433,1033.60171433,-1033.60171433,-1033.60171433,1033.60171433,1033.60171433,-1033.60171433,-1033.60171433,1033.60171433,1033.60171433,1033.60171433,-0.0,1033.60171433,1033.60171433,1033.60171433,1033.60171433,1033.60171433,1033.60171433,1033.60171433,-0.0,-1033.60171433,1033.60171433
