,2016-08-19
ACC_ACT,1.0
L%_ACT,0.329113924051
ACC_prevACT,0.240506329114
L%_prevACT,0.810126582278
ACC_AntiPrevACT,0.759493670886
L%_AntiPrevACT,0.189873417722
ACC_RiskOn,0.430379746835
L%_RiskOn,0.721518987342
ACC_RiskOff,0.569620253165
L%_RiskOff,0.278481012658
ACC_LastSIG,0.240506329114
L%_LastSIG,0.810126582278
ACC_0.75LastSIG,0.443037974684
L%_0.75LastSIG,0.582278481013
ACC_0.5LastSIG,0.632911392405
L%_0.5LastSIG,0.392405063291
ACC_1LastSIG,0.405063291139
L%_1LastSIG,0.645569620253
ACC_Anti1LastSIG,0.594936708861
L%_Anti1LastSIG,0.354430379747
ACC_Anti0.75LastSIG,0.556962025316
L%_Anti0.75LastSIG,0.417721518987
ACC_prevSEA,0.417721518987
L%_prevSEA,0.632911392405
ACC_AntiSEA,0.582278481013
L%_AntiSEA,0.367088607595
ACC_AdjSEA,0.455696202532
L%_AdjSEA,0.493670886076
ACC_AntiAdjSEA,0.544303797468
L%_AntiAdjSEA,0.506329113924
ACC_Voting,0.341772151899
L%_Voting,0.658227848101
ACC_Voting2,0.708860759494
L%_Voting2,0.316455696203
ACC_Voting3,0.670886075949
L%_Voting3,0.303797468354
ACC_Voting4,0.658227848101
L%_Voting4,0.367088607595
ACC_Voting5,0.493670886076
L%_Voting5,0.582278481013
ACC_Voting6,0.772151898734
L%_Voting6,0.253164556962
PNL_ACT,70596.1333889
PNL_prevACT,-52633.3437159
PNL_AntiPrevACT,52633.3437159
PNL_RiskOn,-18333.7883119
PNL_RiskOff,18333.7883119
PNL_LastSIG,-52633.3437159
PNL_0.75LastSIG,-18235.5856805
PNL_0.5LastSIG,25542.4321427
PNL_1LastSIG,-24444.5522617
PNL_Anti1LastSIG,24444.5522617
PNL_Anti0.75LastSIG,18235.5856805
PNL_prevSEA,-17823.4255676
PNL_AntiSEA,17823.4255676
PNL_AdjSEA,-6993.93644075
PNL_AntiAdjSEA,6993.93644075
PNL_Voting,-33771.3431038
PNL_Voting2,39863.5698515
PNL_Voting3,31684.3491687
PNL_Voting4,31190.2651414
PNL_Voting5,-3500.22433837
PNL_Voting6,46842.6973153
Vol_All,994.311737872
Vol_currency,1441.6915152
Vol_energy,859.708069532
Vol_grain,520.244761768
Vol_index,923.52463025
Vol_meat,865.163042932
Vol_metal,1318.5771162
Vol_rates,1223.12918499
Vol_soft,920.932846036
Chg_All,-683.709472638
Chg_currency,-1133.00554098
Chg_energy,-194.455601499
Chg_grain,-143.40693643
Chg_index,-754.982954985
Chg_meat,519.515292537
Chg_metal,-1318.5771162
Chg_rates,-1031.08172183
Chg_soft,-649.388676968
L%_All,0.30985915493
L%_currency,0.111111111111
L%_energy,0.5
L%_grain,0.6
L%_index,0.238095238095
L%_meat,0.666666666667
L%_metal,0.0
L%_rates,0.3
L%_soft,0.285714285714
