,2017-08-04
ACC_ACT,1.0
L%_ACT,0.493670886076
ACC_prevACT,0.46835443038
L%_prevACT,0.417721518987
ACC_AntiPrevACT,0.53164556962
L%_AntiPrevACT,0.582278481013
ACC_RiskOn,0.569620253165
L%_RiskOn,0.721518987342
ACC_RiskOff,0.430379746835
L%_RiskOff,0.278481012658
ACC_Custom,0.556962025316
L%_Custom,0.810126582278
ACC_AntiCustom,0.443037974684
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.569620253165
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.569620253165
L%_0.75LastSIG,0.620253164557
ACC_0.5LastSIG,0.481012658228
L%_0.5LastSIG,0.430379746835
ACC_1LastSIG,0.53164556962
L%_1LastSIG,0.658227848101
ACC_Anti1LastSIG,0.46835443038
L%_Anti1LastSIG,0.341772151899
ACC_Anti0.75LastSIG,0.430379746835
L%_Anti0.75LastSIG,0.379746835443
ACC_Anti0.5LastSIG,0.518987341772
L%_Anti0.5LastSIG,0.569620253165
ACC_prevSEA,0.405063291139
L%_prevSEA,0.506329113924
ACC_LastSEA,0.417721518987
L%_LastSEA,0.493670886076
ACC_AntiSEA,0.594936708861
L%_AntiSEA,0.493670886076
ACC_AdjSEA,0.556962025316
L%_AdjSEA,0.658227848101
ACC_AntiAdjSEA,0.443037974684
L%_AntiAdjSEA,0.341772151899
ACC_Voting,0.443037974684
L%_Voting,0.443037974684
ACC_Voting2,0.569620253165
L%_Voting2,0.594936708861
ACC_Voting3,0.544303797468
L%_Voting3,0.493670886076
ACC_Voting4,0.53164556962
L%_Voting4,0.493670886076
ACC_Voting5,0.367088607595
L%_Voting5,0.303797468354
ACC_Voting6,0.354430379747
L%_Voting6,0.278481012658
ACC_Voting7,0.620253164557
L%_Voting7,0.594936708861
ACC_Voting8,0.582278481013
L%_Voting8,0.632911392405
ACC_Voting9,0.544303797468
L%_Voting9,0.645569620253
ACC_Voting10,0.506329113924
L%_Voting10,0.53164556962
ACC_Voting11,0.443037974684
L%_Voting11,0.46835443038
ACC_Voting12,0.556962025316
L%_Voting12,0.658227848101
ACC_Voting13,0.392405063291
L%_Voting13,0.379746835443
ACC_Voting14,0.240506329114
L%_Voting14,0.278481012658
ACC_Voting15,0.46835443038
L%_Voting15,0.291139240506
PNL_ACT,15860.237742
PNL_prevACT,-3791.59832565
PNL_AntiPrevACT,3791.59832565
PNL_RiskOn,4524.745695
PNL_RiskOff,-4524.745695
PNL_Custom,-6801.24478675
PNL_AntiCustom,6801.24478675
PNL_LastSIG,4524.745695
PNL_0.75LastSIG,-1767.23931726
PNL_0.5LastSIG,1921.34050861
PNL_1LastSIG,-2896.75633213
PNL_Anti1LastSIG,2896.75633213
PNL_Anti0.75LastSIG,1767.23931726
PNL_Anti0.5LastSIG,-1921.34050861
PNL_prevSEA,-1537.00865903
PNL_LastSEA,-1537.00865903
PNL_AntiSEA,1537.00865903
PNL_AdjSEA,4355.40340746
PNL_AntiAdjSEA,-4355.40340746
PNL_Voting,-2706.6331393
PNL_Voting2,7485.67890292
PNL_Voting3,3120.29215562
PNL_Voting4,7873.33056736
PNL_Voting5,3788.49329677
PNL_Voting6,2941.83224842
PNL_Voting7,6835.39871197
PNL_Voting8,8231.35909597
PNL_Voting9,3960.94061319
PNL_Voting10,5686.33861533
PNL_Voting11,4889.59016105
PNL_Voting12,1657.45585417
PNL_Voting13,851.082163625
PNL_Voting14,-302.526255422
PNL_Voting15,-1314.74411651
Vol_All,466.477580646
Chg_All,-217.978103984
L%_All,0.382352941176
Vol_currency,496.487280337
Vol_energy,458.425860789
Vol_grain,251.636681253
Vol_index,225.268491579
Vol_meat,386.18702887
Vol_metal,766.314027439
Vol_rates,669.994742037
Chg_currency,-496.487280337
Chg_energy,329.633003646
Chg_grain,-9.36697405687
Chg_index,225.268491579
Chg_meat,-39.5687082588
Chg_metal,-607.742360405
Chg_rates,-669.994742037
L%_currency,0.0
L%_energy,0.75
L%_grain,0.4
L%_index,1.0
L%_meat,0.333333333333
L%_metal,0.4
L%_rates,0.0
