dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-05-12,-0.0121608838587,0.0,0.00114208048144,2.24133057657,112064.29,-977.78,both_gainAhead_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,-0.000307662555709,wf_is_pv2e_p2p,106868.0,-463.13,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f23_is16,1.0,,
2016-05-13,-0.00102135246296,0.0,0.00114208048144,4.48119248057,112025.33,-38.96,both_gainAhead_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,106830.85,-37.15,4.27340482872,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is18,1.0,15.9189166667,20160513 00:15:55 EDT
2016-05-13 00:00:00,-0.00610226751401,0.0,0.00114208048144,4.48431314619,112103.34,-244.47,both_gainAhead_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,106635.46,-232.54,4.26558895368,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is18,1.0,318.063733333,20160513 05:18:03 EDT
2016-05-13 00:00:00,0.0196392484147,0.0,0.00114208048144,0.0,103431.07,1455.75,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102096.87,723.58,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f20_is10,1.0,612.856916667,20160513 10:12:51 EDT
2016-05-13 00:00:00,0.0171049378267,0.0,0.00114208048144,0.0,103244.62,1269.3,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102004.19,630.9,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f20_is10,1.0,1022.21058333,20160513 17:02:12 EDT
2016-05-13 00:00:00,0.0174948777432,0.0,0.00114208048144,2.05620317247,102808.1,648.11,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101764.53,643.56,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is7,1.0,1099.56406667,20160513 18:19:33 EDT
2016-05-13 00:00:00,0.0174948777432,0.0,0.00114208048144,0.0,103273.31,1297.99,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102018.45,645.16,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f20_is10,1.0,1.5,20160514 05:01:34 EDT
2016-05-13 00:00:00,0.0174948777432,0.0,0.00114208048144,0.0,103183.63,1296.86,both_sellHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102018.45,645.16,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.71,20160514 17:01:50 EDT
2016-05-13 00:00:00,0.0174948777432,0.0,0.00114208048144,0.0,103273.31,1297.99,both_sellHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102018.45,645.16,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.09,20160515 05:02:59 EDT
2016-05-16 00:00:00,-0.000166676528557,0.0,0.00131876094679,2.056162,102806.04,-2.06,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101764.53,0.0,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is7,1.0,0.88,20160515 17:03:29 EDT
2016-05-16 00:00:00,-0.000138895737334,0.0,0.00131876094679,2.056162,102806.04,-2.06,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101764.53,0.0,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is7,1.0,362.50265,20160516 06:02:30 EDT
2016-05-16 00:00:00,-0.000138895737334,0.0,0.00131876094679,2.056162,102806.04,-2.06,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101764.53,0.0,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is7,1.0,1021.3215,20160516 17:01:19 EDT
2016-05-17 00:00:00,-0.000416686633242,0.0,0.00161514570617,0.0,102034.36,0.0,both_sellHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,101592.42,0.0,0.0,1.0,sellHold,-1.0,sellHold,1.0,-299.756316667,20160516 19:00:14 EDT
2016-05-19 00:00:00,0.0043211864041,0.000625614844209,0.00208514414057,8.22294224412,102778.56,87.01,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102426.41,43.37,4.09722043927,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,-330.784933333,20160518 18:29:12 EDT
