dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,cycleTime,timestamp,mrThreshold
2016-06-10,0.012394705847,8e-05,0.00131876094679,7.07992395106,117991.65,356.63,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,-0.0035226772347,wf_is_pv2e_p2p,109533.99,333.25,4.38153499187,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,,,
2016-06-13,0.00598764076432,7.09981400211e-05,0.00161514570617,0.0,118822.94,831.29,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,109919.84,385.85,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,1270.62626667,20160613 21:10:37 EDT,
2016-06-13 00:00:00,0.00600847508796,4e-05,0.00161514570617,0.0,122048.68,853.86,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,114386.85,401.53,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is14,1.0,1856.75226667,20160614 06:56:45 EDT,
2016-06-14 00:00:00,0.0180410780903,3.99996000001e-05,0.00186500961648,10.0792475358,125980.51,433.74,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,114584.45,197.6,4.58356144852,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is41,1.0,1259.55006667,20160614 20:59:33 EDT,
2016-06-15 00:00:00,0.0485150374355,3.99996000001e-05,0.00208514414057,0.0,133118.85,7138.34,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,117830.76,3246.31,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is14,1.0,1566.3084,20160616 02:06:18 EDT,
2016-06-16 00:00:00,0.0724857300167,0.0,0.00114208048144,0.0,114865.36,5731.52,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,108784.98,2783.51,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f90_is14,1.0,1279.73068333,20160616 21:19:43 EDT,
2016-06-16 00:00:00,0.0724857300167,0.0,0.00114208048144,0.0,118157.55,5895.8,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,108784.98,2783.51,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f90_is14,1.0,1525.85533333,20160617 01:25:51 EDT,
2016-06-17 00:00:00,0.00582580761066,0.0,0.00114208048144,0.0,118667.51,509.96,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,109019.73,234.75,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f90_is14,1.0,50.24,20160618 02:51:42 EDT,
2016-06-17 00:00:00,0.00582580761066,0.0,0.00114208048144,0.0,105352.37,452.74,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103334.77,222.51,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,1.0,2.71,20160619 04:27:53 EDT,
2016-06-20 00:00:00,0.0226263695673,7.09986800176e-05,0.00131876094679,8.55260382145,106899.0,3393.87,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105028.98,1694.21,4.20132715398,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is14,1.0,1230.77295,20160620 20:30:46 EDT,
