dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-28 23:00:00,99998.0,99998.0,0.0,0.0,0.00475486021374,2.0,-2.0,both_best_wf_is_pv3s_v2v DPS wl26.0 maxL2 dd95_0.005 thres_0.0,1.0,0.00054895319298,wf_is_pv3s_v2v,-2.0,2.0,1.0,sellHold,-1.0,sellHold,99998.0,1.0,,
2016-04-28 23:30:00,99943.11,99943.11,-0.00399996,0.0,0.00475486021374,0.0,-54.89,both_best_wf_is_pv3s_v2v DPS wl26.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-54.89,0.0,1.0,sellHold,-1.0,sellHold,99943.11,1.0,-7.27208333333,20160428 23:22:43 EDT
2016-04-29 09:00:00,99779.42,99558.85,-0.00399996,0.0,0.00559502884944,0.0,-218.58,both_best_wf_is_pv3s_v2v DPS wl36.0 maxL2 dd95_0.006 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-437.15,0.0,2.0,sellHold,-1.0,sellHold,99558.85,2.0,-23.6378166667,20160429 08:36:21 EDT
2016-04-29 17:00:00,100007.43,100014.86,0.0,0.0,0.00437383524868,0.0,9.43,both_sellHold DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,18.86,0.0,2.0,sellHold,-1.0,sellHold,,2.0,0.61,20160501 07:01:45 EDT
2016-04-29 17:00:00,100007.43,100014.86,0.0,0.0,0.00437383524868,0.0,9.43,both_sellHold DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,18.86,0.0,2.0,sellHold,-1.0,sellHold,,2.0,0.6,20160501 07:38:09 EDT
2016-05-02 07:30:00,100124.4,100126.4,0.237838116728,0.0,0.00384481582077,2.00252797785,126.4,both_buyHold DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,128.4,0.0,1.0,buyHold,1.0,buyHold,,1.0,3.09548333333,20160502 07:33:05 EDT
2016-05-02 08:30:00,99965.1,99930.2,-0.0638110797293,0.0,0.00309276856414,0.0,-32.9,both_buyHold DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-65.8,0.0,2.0,buyHold,1.0,buyHold,,2.0,-13.1095666667,20160502 08:16:53 EDT
2016-05-02 09:00:00,99949.81,99899.62,-0.0946944424965,0.0,0.00384481582077,0.0,-48.19,both_buyHold DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-96.38,0.0,2.0,buyHold,1.0,buyHold,,2.0,0.139333333333,20160502 09:00:08 EDT
2016-05-02 10:00:00,100144.09,100292.18,0.233089123852,0.0,0.00208514414057,2.00292185896,146.09,both_buyHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,296.18,0.0,2.0,buyHold,1.0,buyHold,,2.0,-2.84038333333,20160502 09:57:09 EDT
2016-05-02 19:00:00,100032.75,100065.5,0.0,0.0,0.00323029141235,0.0,34.75,both_buyHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,69.5,0.0,2.0,buyHold,1.0,buyHold,,2.0,-19.675,20160502 18:40:19 EDT
2016-05-02 20:00:00,99980.34,99960.69,-0.03636562849,0.0,0.00323029141235,0.0,-17.66,both_buyHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-35.31,0.0,2.0,buyHold,1.0,buyHold,,2.0,-5.92106666667,20160502 19:54:04 EDT
2016-05-03 01:30:00,100281.41,100562.81,0.0,0.0,0.00417028828114,0.0,283.41,both_sellHold DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,566.81,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-16.5482,20160503 01:13:27 EDT
