dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,101732.33,105863.75,0.0366223888143,0.00721774341637,0.00884651736929,2.0,-126.91,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,0.208974104092,-0.00571000115354,wf_is_short,-842.61,0.0,1.0,zigZag_PCA10_GNBayes,1.0,zigZag_PCA10_f10_is14,105863.75,1.0,,
2016-05-04,101608.94,105259.27,0.023312046189,0.00840720827605,0.00884651736929,2.0,-123.39,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,0.151432704887,0.0,wf_is_short,-604.48,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f55_is15,87466.01,1.0,2353.38836667,20160505 15:13:23 EDT
2016-05-04 00:00:00,112064.82,112950.52,-0.00122617660796,0.0,0.00884651736929,2.0,-80.86,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,-648.65,0.0,1.0,zigZag_PCA10_GNBayes,1.0,zigZag_PCA10_f10_is15,87466.01,1.0,2406.10786667,20160505 16:06:06 EDT
2016-05-05 00:00:00,109456.89,105030.46,0.0669522082872,0.00424357275338,0.00279751442472,8.7572521466,-493.49,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-236.24,4.20138640687,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f55_is10,,1.0,1700.48251667,20160506 04:20:28 EDT
2016-05-05 00:00:00,59786.25,79778.29,0.00722551070131,0.00342134840767,0.00323029141235,0.0,262.42,both_gainAhead_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,175.47,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f58_is26,,1.0,2676.30435,20160506 20:36:18 EDT
2016-05-05 00:00:00,97170.73,96139.61,-0.000649414664655,0.0,0.00323029141235,2.0,423.14,both_gainAhead_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,210.77,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is26,,1.0,215.57,20160508 07:01:25 EDT
2016-05-06 00:00:00,90964.24,94142.73,-0.00465730327752,0.0,0.00323029141235,5.4581816753,-1206.0,both_gainAhead_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-620.93,3.76585989008,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,,1.0,4836.27166667,20160509 08:36:16 EDT
2016-05-09 00:00:00,105700.87,103934.54,-0.00183038241718,0.0,0.00323029141235,0.0,181.94,both_gainAhead_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,178.9,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,,1.0,1452.401,20160510 00:12:24 EDT
2016-05-10 00:00:00,141672.28,119544.61,0.0534835813135,0.000111,0.00131876094679,11.3346893975,3572.16,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1526.42,4.78197561125,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f77_is51,,1.0,1436.3076,20160510 23:56:18 EDT
2016-05-10 00:00:00,140491.45,124515.82,0.0255051794101,0.00821786863809,0.00884651736929,0.0,3553.34,both_finalWorst DPS wl90.0 maxL2 dd95_0.009 thres_0.0,2.0,0.0,wf_is_short,1594.81,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is19,94342.55,1.0,2733.0241,20160511 21:33:01 EDT
2016-05-11 00:00:00,136928.71,123270.47,0.0497581340379,0.0114957156331,0.00884651736929,0.0,-2574.1,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-1147.88,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is51,87748.48,1.0,1698.331,20160512 04:18:19 EDT
2016-05-11 00:00:00,110168.51,110929.24,-0.00679635742505,0.0,0.00161514570617,0.0,-1025.88,both_gainAhead_PCA10_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-1032.96,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is20,,1.0,2610.48671667,20160512 19:30:29 EDT
2016-05-12 00:00:00,115015.08,107853.42,0.0105338258462,0.0,0.00114208048144,0.0,879.84,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,414.11,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,,1.0,1363.04596667,20160512 22:43:02 EDT
2016-05-13 00:00:00,117613.44,109892.42,0.00989763600741,8e-05,0.00131876094679,0.0,579.74,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,271.51,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,,1.0,21.75,20160514 03:41:10 EDT
2016-05-19 00:00:00,112766.74,107928.21,-0.00426936948026,0.0,0.00228416096288,4.51085016385,384.37,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,367.88,4.31730112298,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is11,,1.0,1529.99835,20160520 01:29:59 EDT
2016-05-23 00:00:00,108459.33,106208.62,0.00201255034356,0.0,0.00114208048144,8.67744065278,473.87,both_gainAhead_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,232.54,4.24851457927,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f58_is11,,1.0,1236.87655,20160523 20:36:52 EDT
2016-05-24 00:00:00,112461.95,108943.28,0.0184324974317,0.00367064845772,0.00279751442472,0.0,4597.89,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,2273.49,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f58_is11,,1.0,1609.08081667,20160525 02:49:04 EDT
2016-05-25 00:00:00,114846.37,109665.95,0.0658746798338,7.09986800176e-05,0.00161514570617,0.0,1503.7,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,722.67,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f58_is11,,1.0,1504.36061667,20160526 01:04:21 EDT
2016-05-26 00:00:00,114664.87,109614.81,0.0412370280178,4e-05,0.00186500961648,9.17392331846,881.53,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,422.99,4.38476797681,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f58_is11,,1.0,1416.33835,20160526 23:36:20 EDT
2016-05-27 00:00:00,116033.22,109651.11,0.0115130679128,0.00637597064948,0.00208514414057,9.28340007066,-934.22,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-439.67,4.38621998389,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f62_is19,,1.0,16.57,20160528 04:58:55 EDT
2016-05-31 00:00:00,112678.11,106017.91,0.0124520881924,5.9998800008e-05,0.00228416096288,9.01496967388,698.62,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,329.7,4.24088588996,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,,1.0,1738.18003333,20160601 04:58:10 EDT
2016-06-01 00:00:00,110363.53,106914.24,0.00144847295869,0.00197230739775,0.00246717581898,6.62220936911,60.42,both_gainAhead_PCA10_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,60.67,4.27674077595,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is18,,1.0,1311.8753,20160601 21:51:52 EDT
2016-06-01 00:00:00,102771.72,101713.28,0.0234280597356,0.00108171707286,0.00246717581898,0.0,-125.09,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-61.86,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f92_is19,,1.0,2520.73463333,20160602 18:00:44 EDT
2016-06-02 00:00:00,102181.6,101282.97,0.0213279935796,0.000951526870681,0.00263752189358,0.0,483.58,both_gainAhead_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,240.23,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f92_is19,,1.0,1227.84946667,20160602 20:27:50 EDT
2016-06-03 00:00:00,100342.33,100370.86,-0.0044100594394,0.0,0.00279751442472,2.00688669244,-1042.19,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-517.55,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f92_is19,,1.0,1268.64313333,20160603 21:08:38 EDT
2016-06-06 00:00:00,100059.04,100341.68,-0.00137053793828,0.0,0.0029488391231,0.0,364.82,both_gainAhead_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,365.85,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f92_is19,,1.0,1241.60111667,20160606 20:41:36 EDT
2016-06-07 00:00:00,99973.47,100214.32,-0.00393926537197,0.0,0.00309276856414,0.0,247.91,both_zigZag_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,248.51,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f85_is6,,1.0,1237.59593333,20160607 20:37:35 EDT
2016-06-08 00:00:00,99880.61,100250.8,-0.00622900274334,0.0,0.00323029141235,3.99538401808,101.0,both_zigZag_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101.37,4.01019238341,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is19,,1.0,1347.87476667,20160608 22:27:52 EDT
