dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 03:30:00,100055.89,100005.36,-0.11589738228,0.0,0.00348911350395,0.0,38.61,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.000208605185836,wf_is_short,38.59,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f12_is9,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,,,
2016-04-26 04:00:00,100035.02,99984.5,-0.0542268057123,0.0,0.00348911350395,0.0,-20.87,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-20.86,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f13_is10,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,-6.09675,20160426 03:53:54 EDT,
2016-04-26 06:30:00,100102.5,100051.96,-0.423686057813,0.0,0.00348911350395,0.0,-55.44,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-55.41,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f12_is9,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,-7.80308333333,20160426 06:22:11 EDT,
2016-04-26 10:30:00,99888.77,99803.69,0.168134523381,0.00143763895163,0.00323029141235,0.0,-37.05,both_finalBestOfBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,-18.51,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f10_is4,,1.0,-2.53696666667,20160426 10:27:27 EDT,100810.49
2016-04-26 11:00:00,100024.14,100064.65,-0.418458498043,0.0,0.00336219390073,0.0,54.73,both_finalWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,54.75,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f12_is5,,1.0,-5.57986666667,20160426 10:54:25 EDT,100634.84
2016-04-26 11:30:00,99750.55,100009.95,-0.0624747306136,0.0,0.00348911350395,3.990181701,-234.29,both_finalBestOfWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-234.9,4.00055814551,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f22_is84,,1.0,-11.4002333333,20160426 11:18:35 EDT,100148.71
2016-04-26 12:00:00,99187.34,99301.34,-0.539638918841,0.0,0.00279751442472,3.96765215676,-44.34,both_finalWorst DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-44.39,3.97221230054,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f12_is13,,1.0,-16.2813,20160426 11:43:43 EDT,99873.6
2016-04-26 12:30:00,100261.4,100296.0,-0.568002987391,0.0,0.0029488391231,0.0,-68.31,both_finalBestOfWorst DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-68.33,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f12_is14,,1.0,-18.7636,20160426 12:11:14 EDT,100279.63
2016-04-26 12:30:00,99114.02,99602.05,-0.0683641347916,0.0,0.0029488391231,0.0,67.43,both_finalWorst DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,67.76,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f8_is3,,1.0,6.93845,20160426 12:36:56 EDT,100052.69
2016-04-26 13:00:00,100044.25,100029.16,-0.37164777393,0.0,0.00309276856414,0.0,103.32,both_finalWorst DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,103.3,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f10_is4,,1.0,3.66698333333,20160426 13:03:40 EDT,100319.9
