dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-05-03,99266.49,93342.08,-0.0218022620078,0.0,0.00884651736929,3.97081825124,-2235.36,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,-0.003746320578,wf_is_pv2e_p2p,-2101.95,3.73383240105,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f29_is26,93342.08,1.0,,,,
2016-05-04,99638.37,93691.77,-0.0273081421481,0.0,0.00884651736929,0.0,371.88,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,349.69,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f29_is26,85206.96,1.0,1658.7363,20160505 03:38:44 EDT,,
2016-05-05 00:00:00,108652.31,105539.6,0.0587778423419,0.00268216705469,0.00246717581898,8.69287989815,78.8,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,38.28,4.22175306301,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f53_is12,,1.0,1719.83873333,20160506 04:39:50 EDT,,
2016-05-05 00:00:00,80384.79,90924.93,0.0073292935767,0.00411169510127,0.00361157559257,6.43129737824,58.3,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,32.98,3.63714281789,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f61_is31,,1.0,2347.62555,20160506 15:07:37 EDT,,
2016-05-05 00:00:00,99792.47,100102.55,0.00995360344738,0.0038744857119,0.00361157559257,0.0,-81.0,both_gainAhead_PCA10_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-40.61,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is31,,1.0,100.07,20160508 05:00:12 EDT,,
2016-05-06 00:00:00,99765.33,101080.37,0.0222981738246,0.00370430219061,0.00361157559257,0.0,2558.31,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,1312.85,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f67_is31,,1.0,4558.73268333,20160509 03:58:43 EDT,,
2016-05-09 00:00:00,102477.13,102228.57,0.0123545685665,0.00387209895596,0.00361157559257,0.0,1130.16,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,566.84,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f67_is31,,1.0,1365.49798333,20160509 22:45:29 EDT,,
2016-05-10 00:00:00,85824.0,92066.01,0.0504235345323,3.999982e-05,0.00208514414057,0.0,-925.02,both_gainAhead_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-493.49,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is40,,1.0,1425.04536667,20160510 23:45:02 EDT,,
2016-05-11 00:00:00,115879.19,116514.67,0.00220712268366,0.00150312959584,0.00228416096288,6.95316854575,292.07,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,296.0,4.66077304964,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is41,,1.0,1358.36058333,20160511 22:38:21 EDT,,
2016-05-11 00:00:00,114791.82,111990.04,0.0105552532069,0.00728173756497,0.00228416096288,6.8879223903,289.33,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,284.5,4.47978083322,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is41,,1.0,1695.38353333,20160512 04:15:23 EDT,,
2016-05-12 00:00:00,123692.9,114516.55,-0.00107484769288,0.0,0.00246717581898,0.0,799.95,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,740.6,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f57_is17,,1.0,1319.98418333,20160512 21:59:59 EDT,,
2016-05-13 00:00:00,131105.59,116868.25,0.00753084437242,0.00243479400128,0.00263752189358,10.4892864634,1966.04,both_gainAhead_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,882.93,4.67491680424,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f57_is18,,1.0,99.88,20160514 04:48:41 EDT,,
2016-05-13 00:00:00,108607.61,108270.29,0.000191614171197,0.0034413041366,0.00263752189358,6.51684768565,818.36,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,817.97,4.33098478689,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is41,,1.0,9.44,20160514 21:05:23 EDT,,
2016-05-17 00:00:00,109370.58,109030.89,0.00538680998783,0.00296947344512,0.0029488391231,2.18745538755,521.29,both_gainAhead_PCA10_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,521.84,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is41,,1.0,1487.45658333,20160518 00:47:27 EDT,,
