dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-05-27,-0.0137214007953,0.0,0.00186500961648,0.0,116195.14,70.85,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.00487804878049,wf_is_pv3s_v2v,110363.02,67.29,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f86_is7,1.0,,,,
2016-05-31,0.000144720468898,0.00447320081873,0.00208514414057,2.33523891122,116759.61,564.47,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,110901.38,538.36,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f93_is21,1.0,1418.29833333,20160531 23:38:17 EDT,,
2016-06-01 00:00:00,-0.00484510804046,0.0,0.00228416096288,2.30313486553,115154.44,-282.49,both_zigZag_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,109512.07,-133.06,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is7,1.0,1343.23863333,20160601 22:23:14 EDT,,
2016-06-01 00:00:00,0.0202503067334,0.0,0.00228416096288,8.13105658835,101630.08,237.97,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100963.18,118.35,4.0386885801,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f89_is13,1.0,2515.73051667,20160602 17:55:43 EDT,,
2016-06-02 00:00:00,0.0382512296734,0.0,0.00246717581898,8.2396045531,102986.82,1714.5,both_gainAhead_PCA10_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,101517.24,852.14,4.06085215067,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is11,1.0,1230.57735,20160602 20:30:34 EDT,,
2016-06-03 00:00:00,0.0471921976836,0.0,0.00263752189358,8.28485301471,103552.38,1121.47,both_gainAhead_PCA10_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,102010.76,555.42,4.08059345441,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is12,1.0,1263.7705,20160603 21:03:46 EDT,,
2016-06-06 00:00:00,0.00239670063489,0.00284447404924,0.00279751442472,2.02123978793,101059.97,1454.73,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101627.55,1464.9,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f92_is37,1.0,1247.19456667,20160606 20:47:11 EDT,,
2016-06-07 00:00:00,0.0594468411937,8e-05,0.00131876094679,0.0,104103.9,2917.1,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103221.85,1466.74,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f92_is37,1.0,1237.73891667,20160607 20:37:44 EDT,,
2016-06-08 00:00:00,0.0457143617524,6.2e-05,0.00161514570617,0.0,105955.44,994.3,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103980.77,490.19,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f93_is41,1.0,1347.80575,20160608 22:27:48 EDT,,
2016-06-09 00:00:00,-0.00380376952102,0.0,0.00186500961648,2.07768125032,103881.98,-1492.35,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,102679.23,-731.25,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f92_is37,1.0,1253.64633333,20160609 20:53:38 EDT,,
