dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-05-12,0.0231388467386,0.00201962816365,0.00186500961648,0.0,102995.37,1465.78,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,-0.00192403771539,wf_is_pv3s_v2v,103690.8,743.12,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is17,1.0,,
2016-05-13,0.0215802470034,0.00120233989732,0.00208514414057,8.27133631622,103383.43,388.06,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103886.15,195.35,4.1556122004,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is26,1.0,16.08645,20160513 00:16:05 EDT
2016-05-13 00:00:00,0.0304236859701,0.000924747993589,0.00208514414057,8.250245441,103119.82,710.24,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,104050.38,359.58,4.16218153664,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is26,1.0,310.2607,20160513 05:10:15 EDT
2016-05-13 00:00:00,0.0224094724976,0.000924747993589,0.00208514414057,0.0,105210.55,254.38,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103705.91,125.52,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,612.237783333,20160513 10:12:14 EDT
2016-05-13 00:00:00,0.0201553120715,0.0009157500364,0.00208514414057,0.0,105085.59,129.42,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103644.25,63.86,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,1022.86606667,20160513 17:02:51 EDT
2016-05-13 00:00:00,0.0312579461983,4e-05,0.00208514414057,0.0,104787.28,310.96,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103295.95,153.5,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f18_is6,1.0,1098.45286667,20160513 18:18:27 EDT
2016-05-13 00:00:00,0.0169155282385,0.00135682685956,0.00208514414057,0.0,105268.56,312.39,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103734.54,154.15,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,3.51,20160514 05:03:34 EDT
2016-05-13 00:00:00,0.0256729962773,0.000955708934605,0.00208514414057,0.0,105268.56,312.39,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103734.54,154.15,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,2.96,20160514 17:03:02 EDT
2016-05-13 00:00:00,0.0225684800905,0.000935739864284,0.00208514414057,0.0,105268.56,312.39,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103734.54,154.15,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,2.67,20160515 05:04:00 EDT
2016-05-16 00:00:00,0.00493202800005,5.9998800008e-05,0.00228416096288,0.0,104787.28,0.0,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103295.95,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f18_is6,1.0,2.04,20160515 17:04:44 EDT
2016-05-16 00:00:00,0.00649043601804,5.9998800008e-05,0.00228416096288,0.0,104787.28,0.0,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103295.95,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f18_is6,1.0,361.021616667,20160516 06:01:01 EDT
2016-05-16 00:00:00,0.00643265987883,5.99994600036e-05,0.00228416096288,0.0,104787.28,0.0,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103295.95,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f18_is6,1.0,1022.9214,20160516 17:02:55 EDT
2016-05-17 00:00:00,0.0140280565498,0.00100641082313,0.00246717581898,0.0,102861.37,0.0,both_zigZag_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,102099.2,0.0,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is6,1.0,-300.013366667,20160516 18:59:59 EDT
2016-05-19 00:00:00,0.00201518206127,0.0,0.00114208048144,0.0,102067.0,160.11,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101882.79,79.97,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is11,1.0,-330.882333333,20160518 18:29:07 EDT
2016-05-19 00:00:00,0.0275512115512,0.0,0.00279751442472,0.0,101595.55,313.94,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101092.21,156.44,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is17,1.0,-247.95805,20160518 19:52:02 EDT
2016-05-19 00:00:00,0.0194807774676,0.0,0.00279751442472,0.0,101419.23,137.62,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101004.34,68.57,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is17,1.0,-189.28895,20160518 20:50:42 EDT
2016-05-19 00:00:00,0.024645065859,0.000681534734319,0.00279751442472,0.0,100862.9,-72.86,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100899.34,-36.43,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is17,1.0,-159.263833333,20160518 21:20:44 EDT
2016-05-19 00:00:00,0.0274864868588,0.0,0.00279751442472,0.0,101526.74,245.13,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101057.92,122.15,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is17,1.0,-129.196883333,20160518 21:50:48 EDT
2016-05-19 00:00:00,0.0220909154335,0.0,0.00279751442472,0.0,101378.37,96.76,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100983.99,48.22,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is17,1.0,-98.7436833333,20160518 22:21:15 EDT
2016-05-19 00:00:00,0.018989449394,0.0,0.00279751442472,0.0,101051.48,115.72,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100993.63,57.86,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is17,1.0,-68.6248333333,20160518 22:51:22 EDT
2016-05-19 00:00:00,0.023908643209,0.0,0.00279751442472,0.0,100974.33,38.57,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100955.06,19.29,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f24_is17,1.0,-38.3616833333,20160518 23:21:38 EDT
