Date,Signal
2016-03-22 01:16:00,1.0
2016-03-22 01:23:00,1.0
2016-03-22 01:31:00,1.0
2016-03-22 01:40:00,1.0
2016-03-22 01:51:00,1.0
2016-03-22 01:58:00,1.0
2016-03-22 02:06:00,1.0
2016-03-22 02:13:00,1.0
2016-03-22 02:24:00,1.0
2016-03-22 02:34:00,1.0
2016-03-22 02:42:00,1.0
2016-03-22 02:53:00,1.0
2016-03-22 03:02:00,1.0
2016-03-22 03:11:00,1.0
2016-03-22 03:20:00,1.0
2016-03-22 03:30:00,1.0
2016-03-22 03:42:00,1.0
2016-03-22 03:49:00,1.0
2016-03-22 03:57:00,1.0
2016-03-22 04:07:00,1.0
2016-03-22 04:18:00,1.0
2016-03-22 04:25:00,-1.0
2016-03-22 04:37:00,-1.0
2016-03-22 04:45:00,-1.0
2016-03-22 04:53:00,-1.0
2016-03-22 05:02:00,-1.0
2016-03-22 05:11:00,-1.0
2016-03-22 05:18:00,-1.0
2016-03-22 05:27:00,-1.0
2016-03-22 05:35:00,-1.0
2016-03-22 05:43:00,-1.0
2016-03-22 05:52:00,-1.0
2016-03-22 06:02:00,1.0
2016-03-22 06:12:00,1.0
2016-03-22 06:19:00,1.0
2016-03-22 06:29:00,1.0
2016-03-22 06:38:00,1.0
2016-03-22 06:47:00,1.0
2016-03-22 06:54:00,1.0
2016-03-22 06:56:00,1.0
2016-03-22 07:05:00,1.0
2016-03-22 07:09:00,1.0
2016-03-22 07:19:00,1.0
2016-03-22 07:28:00,1.0
2016-03-22 07:39:00,1.0
2016-03-22 07:47:00,-1.0
2016-03-22 07:55:00,-1.0
2016-03-22 08:06:00,1.0
2016-03-22 08:17:00,-1.0
2016-03-22 08:26:00,-1.0
2016-03-22 08:37:00,1.0
2016-03-22 08:46:00,1.0
2016-03-22 08:57:00,1.0
2016-03-22 09:07:00,1.0
2016-03-22 09:18:00,1.0
2016-03-22 09:27:00,-1.0
2016-03-22 09:35:00,-1.0
2016-03-22 09:46:00,-1.0
2016-03-22 09:56:00,-1.0
2016-03-22 10:05:00,-1.0
2016-03-22 10:14:00,-1.0
2016-03-22 10:24:00,-1.0
2016-03-22 10:33:00,-1.0
2016-03-22 10:44:00,-1.0
2016-03-22 10:53:00,-1.0
2016-03-22 11:02:00,1.0
2016-03-22 11:11:00,1.0
2016-03-22 11:20:00,-1.0
2016-03-22 11:30:00,-1.0
2016-03-22 11:34:00,-1.0
2016-03-22 11:45:00,-1.0
2016-03-22 11:57:00,-1.0
2016-03-22 12:05:00,-1.0
2016-03-22 12:13:00,-1.0
2016-03-22 12:20:00,-1.0
2016-03-22 12:29:00,-1.0
2016-03-22 12:38:00,-1.0
2016-03-22 12:48:00,-1.0
2016-03-22 12:55:00,1.0
2016-03-22 13:02:00,-1.0
2016-03-22 13:13:00,-1.0
2016-03-22 13:21:00,1.0
2016-03-22 13:29:00,1.0
2016-03-22 13:39:00,-1.0
2016-03-22 13:48:00,1.0
2016-03-22 13:58:00,1.0
2016-03-22 14:09:00,1.0
2016-03-22 14:17:00,1.0
2016-03-22 14:26:00,1.0
2016-03-22 14:37:00,1.0
2016-03-22 14:43:00,1.0
2016-03-22 14:51:00,1.0
2016-03-22 15:02:00,1.0
2016-03-22 15:11:00,1.0
2016-03-22 15:21:00,1.0
2016-03-22 15:29:00,1.0
2016-03-22 15:37:00,1.0
2016-03-22 15:46:00,1.0
2016-03-22 15:55:00,1.0
2016-03-22 16:04:00,1.0
2016-03-22 16:11:00,1.0
2016-03-22 16:22:00,1.0
2016-03-22 16:32:00,1.0
2016-03-22 16:42:00,1.0
2016-03-22 16:51:00,1.0
2016-03-22 16:58:00,1.0
2016-03-22 16:58:00,1.0
2016-03-22 17:21:00,1.0
2016-03-22 17:32:00,1.0
2016-03-22 17:41:00,1.0
2016-03-22 17:50:00,1.0
2016-03-22 17:58:00,1.0
2016-03-22 18:07:00,1.0
2016-03-22 18:17:00,1.0
2016-03-22 18:27:00,1.0
2016-03-22 18:37:00,1.0
2016-03-22 18:46:00,1.0
2016-03-22 18:55:00,1.0
2016-03-22 19:07:00,1.0
2016-03-22 19:18:00,1.0
2016-03-22 19:30:00,1.0
2016-03-22 19:42:00,1.0
2016-03-22 19:51:00,1.0
2016-03-22 20:02:00,1.0
2016-03-22 20:18:00,1.0
2016-03-22 20:25:00,1.0
2016-03-22 20:35:00,1.0
2016-03-22 20:47:00,-1.0
2016-03-22 21:00:00,1.0
2016-03-22 21:13:00,-1.0
2016-03-22 21:23:00,-1.0
2016-03-22 21:33:00,-1.0
2016-03-22 21:48:00,1.0
2016-03-22 21:58:00,1.0
2016-03-22 22:07:00,-1.0
2016-03-22 22:16:00,-1.0
2016-03-22 22:26:00,1.0
2016-03-22 22:35:00,-1.0
2016-03-22 22:45:00,-1.0
2016-03-22 22:55:00,-1.0
2016-03-22 23:08:00,-1.0
2016-03-22 23:17:00,-1.0
2016-03-22 23:29:00,-1.0
2016-03-22 23:38:00,-1.0
2016-03-22 23:50:00,-1.0
2016-03-23 00:02:00,-1.0
2016-03-23 00:17:00,-1.0
2016-03-23 00:28:00,1.0
2016-03-23 00:38:00,-1.0
2016-03-23 00:48:00,1.0
2016-03-23 00:57:00,1.0
2016-03-23 01:06:00,1.0
2016-03-23 01:17:00,1.0
2016-03-23 01:30:00,-1.0
2016-03-23 01:38:00,-1.0
2016-03-23 01:47:00,-1.0
2016-03-23 01:58:00,-1.0
2016-03-23 02:08:00,-1.0
2016-03-23 02:20:00,-1.0
2016-03-23 02:31:00,-1.0
2016-03-23 02:41:00,-1.0
2016-03-23 02:52:00,-1.0
2016-03-23 03:05:00,-1.0
2016-03-23 03:15:00,1.0
2016-03-23 03:26:00,-1.0
2016-03-23 03:37:00,-1.0
2016-03-23 03:45:00,-1.0
2016-03-23 03:55:00,-1.0
2016-03-23 04:04:00,1.0
2016-03-23 04:16:00,-1.0
2016-03-23 04:26:00,1.0
2016-03-23 04:37:00,-1.0
2016-03-23 04:47:00,-1.0
2016-03-23 04:58:00,-1.0
2016-03-23 05:08:00,-1.0
2016-03-23 05:18:00,-1.0
2016-03-23 05:28:00,1.0
2016-03-23 05:38:00,-1.0
