dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-06-10 20:00:00,-0.0603792729379,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,1.0,20160611 08:46:08 EDT
2016-06-10 20:00:00,-0.0611294529164,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,1.31,20160611 12:47:23 EDT
2016-06-10 20:00:00,-0.0399575623228,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,1.58,20160611 16:48:58 EDT
2016-06-10 20:00:00,-0.00725784108275,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,1.82,20160611 20:48:33 EDT
2016-06-10 20:00:00,-0.0193017083507,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,2.28,20160612 00:48:57 EDT
2016-06-10 20:00:00,-0.00738283662078,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,2.31,20160612 04:47:27 EDT
2016-06-10 20:00:00,-0.0141403440475,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,1.89,20160612 08:48:23 EDT
2016-06-10 20:00:00,-0.00738283662078,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,1.39,20160612 12:48:19 EDT
2016-06-10 20:00:00,-0.0484318524028,0.0,0.00659380473396,0.0,100375.09,123.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100375.09,123.59,0.0,1.0,buyHold,1.0,buyHold,99801.12,1.0,2.22,20160612 16:48:48 EDT
2016-06-13 00:00:00,-0.00325221213651,0.0,0.00131876094679,2.0143409841,100715.03,-320.38,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100752.18,-158.98,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is14,,1.0,2.53,20160612 20:47:49 EDT
2016-06-13 04:00:00,0.02907681456,5.09993400044e-05,0.00161514570617,0.0,100709.69,181.44,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100747.35,90.84,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is12,,1.0,-192.053766667,20160613 00:47:56 EDT
2016-06-13 08:00:00,0.0474309289516,5.09993400044e-05,0.00659380473396,8.09062490679,101124.72,685.65,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100783.92,342.85,4.03151790298,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is5,99622.26,1.0,-191.6592,20160613 04:48:20 EDT
2016-06-13 12:00:00,-0.0475417568597,0.0,0.00659380473396,0.0,99998.2,-108.74,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99998.2,-108.74,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is6,99465.69,1.0,-325.179066667,20160613 06:34:49 EDT
2016-06-13 12:00:00,-0.00125002343818,0.0,0.00659380473396,0.0,99983.61,-123.33,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99983.61,-123.33,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is6,99451.18,1.0,-191.982116667,20160613 08:48:01 EDT
2016-06-13 16:00:00,-0.105084084727,0.0,0.00659380473396,3.98553132129,99634.3,-19.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99634.3,-19.82,3.98553132129,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is12,99634.3,1.0,-191.171733333,20160613 12:48:49 EDT
2016-06-13 20:00:00,-0.126475735015,0.0,0.00659380473396,4.00295750108,100069.93,411.56,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,100069.93,411.56,4.00295750108,1.0,buyHold,1.0,buyHold,99919.63,1.0,-192.9442,20160613 16:47:03 EDT
2016-06-14 00:00:00,-0.0888056021604,0.0,0.00659380473396,0.0,99402.37,10.59,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99402.37,10.59,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is12,99351.05,1.0,-181.914233333,20160613 20:58:05 EDT
2016-06-14 04:00:00,-0.00994394108373,0.0,0.00659380473396,0.0,100584.65,46.86,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,100584.65,46.86,0.0,1.0,buyHold,1.0,buyHold,99500.06,1.0,-191.580466667,20160614 00:48:25 EDT
2016-06-14 08:00:00,-0.159200037633,0.0,0.00659380473396,3.97460928378,99361.26,2.64,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99361.26,2.64,3.97460928378,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is12,99355.98,1.0,-191.859933333,20160614 04:48:08 EDT
2016-06-14 12:00:00,0.00520735993217,6e-05,0.00659380473396,5.99835834594,99966.64,-97.92,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,99968.64,-95.92,3.99890556396,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f23_is32,99879.51,1.0,-192.203033333,20160614 08:47:47 EDT
2016-06-14 16:00:00,-0.0261396670368,0.0,0.00659380473396,6.00391292509,100059.21,111.22,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100004.6,54.61,4.00034415528,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f25_is19,99806.31,1.0,-191.534983333,20160614 12:48:27 EDT
2016-06-14 20:00:00,-0.0808552441518,0.0,0.00659380473396,0.0,99662.42,-82.56,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99662.42,-82.56,0.0,1.0,buyHold,1.0,buyHold,99610.69,1.0,-191.5713,20160614 16:48:25 EDT
2016-06-15 00:00:00,-0.120498176066,0.0,0.00659380473396,3.98245380269,99557.36,-41.26,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99557.36,-41.26,3.98245380269,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,99557.36,1.0,-173.271483333,20160614 21:06:43 EDT
2016-06-15 04:00:00,-0.130219207176,0.0,0.00659380473396,0.0,99482.46,-73.08,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99482.46,-73.08,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,99482.46,1.0,-192.152366667,20160615 00:47:50 EDT
2016-06-15 08:00:00,-0.00198002924868,0.0,0.00659380473396,5.95972029099,99322.71,-778.76,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99713.07,-390.4,3.98868252152,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,99556.17,1.0,-191.427566667,20160615 04:48:34 EDT
2016-06-15 12:00:00,-0.1232653586,0.0,0.00659380473396,0.0,99235.28,-353.98,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99235.28,-353.98,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is18,99235.28,1.0,-190.842366667,20160615 08:49:09 EDT
2016-06-15 16:00:00,-0.0819852044722,0.0,0.00659380473396,0.0,99594.95,-321.64,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99594.95,-321.64,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f22_is14,99084.0,1.0,-191.708683333,20160615 12:48:17 EDT
2016-06-15 20:00:00,-0.130376385088,0.0,0.00659380473396,0.0,99328.43,306.45,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99328.43,306.45,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is20,99328.43,1.0,-191.417416667,20160615 16:48:34 EDT
2016-06-16 00:00:00,-0.0988324749071,0.0,0.00659380473396,3.96451029897,99108.79,26.65,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99108.79,26.65,3.96451029897,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is14,99108.79,1.0,-191.643666667,20160615 20:48:21 EDT
2016-06-16 04:00:00,-0.0741895778121,0.0,0.00659380473396,3.96134585309,99029.68,-416.69,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99029.68,-416.69,3.96134585309,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is14,99029.68,1.0,-191.344766667,20160616 00:48:39 EDT
