dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity
2016-06-09 20:00:00,0.132208137085,6.45665108714e-05,0.00208514414057,8.11507584939,101430.33,669.37,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.00147486164045,wf_is_pv3s_v2v,101074.2,334.63,4.04312968594,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f21_is12,1.0,,,
2016-06-10 00:00:00,0.116182334448,6.29585879138e-05,0.00228416096288,8.13836171246,101721.38,291.05,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101219.22,145.02,4.04893081842,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f21_is12,1.0,-234.323466667,20160609 20:05:40 EDT,
2016-06-10 00:00:00,0.100638667198,4.97453276775e-05,0.00228416096288,0.0,101315.25,209.65,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100876.48,104.48,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f21_is12,1.0,-182.53195,20160609 20:57:28 EDT,
2016-06-10 04:00:00,0.0950681422184,3.99995999999e-05,0.00659380473396,0.0,101332.46,491.47,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101088.74,245.74,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is12,1.0,-191.847516667,20160610 00:48:09 EDT,99708.19
2016-06-10 08:00:00,0.056483574858,0.00180007935219,0.00659380473396,8.0469792354,100579.19,36.09,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100563.16,18.05,4.0226872265,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is4,1.0,-192.03065,20160610 04:47:58 EDT,99465.74
2016-06-10 12:00:00,0.0396673031851,4e-05,0.00659380473396,2.01289467709,100642.72,196.23,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100644.73,198.24,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f20_is10,1.0,-191.96575,20160610 08:48:02 EDT,99681.52
2016-06-10 16:00:00,0.102099177206,0.000835923393608,0.00208514414057,0.0,101039.73,662.31,both_sellHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100813.02,331.5,0.0,1.0,sellHold,-1.0,sellHold,1.0,-194.056566667,20160610 12:45:56 EDT,
2016-06-10 20:00:00,0.00950751155719,0.00410962875375,0.00228416096288,0.0,101035.74,-496.35,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100565.15,-246.41,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,-192.495933333,20160610 16:47:30 EDT,
2016-06-10 20:00:00,0.0108343368915,0.00325586093332,0.00228416096288,0.0,101209.16,-322.93,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100651.24,-160.32,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,45.78995,20160610 20:45:47 EDT,
2016-06-10 20:00:00,0.0261115518418,0.00268866711465,0.00228416096288,0.0,101209.16,-322.93,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100651.24,-160.32,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,2.0,20160611 00:47:05 EDT,
2016-06-10 20:00:00,0.0386286091223,0.00268866088251,0.00228416096288,0.0,101209.16,-322.93,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100651.24,-160.32,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,1.92,20160611 04:47:01 EDT,
2016-06-10 20:00:00,0.0119732199152,0.00268866431019,0.00228416096288,0.0,101209.16,-322.93,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100651.24,-160.32,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,0.77,20160611 08:46:56 EDT,
2016-06-10 20:00:00,0.0809069699844,0.00268865500763,0.00228416096288,0.0,101209.16,-322.93,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100651.24,-160.32,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,1.2,20160611 12:47:16 EDT,
2016-06-10 20:00:00,0.0100227037885,0.00325584273126,0.00228416096288,0.0,101209.16,-322.93,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100651.24,-160.32,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,2.12,20160611 16:47:12 EDT,
2016-06-10 20:00:00,0.0127828306298,0.00268866711465,0.00228416096288,0.0,101209.16,-322.93,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100651.24,-160.32,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is7,1.0,1.58,20160611 20:46:41 EDT,
