dates,signals,safef,comment
2016-04-16 08:01:04.248000-04:00,-1,1,
2016-04-16 09:31:04.560000-04:00,-1,1,
2016-04-16 10:01:04.972000-04:00,-1,1,
2016-04-16 12:01:05.914000-04:00,-1,1,
2016-04-16 13:01:08.097000-04:00,-1,1,
2016-04-16 15:30:59.653000-04:00,-1,1,
2016-04-16 16:01:01.455000-04:00,-1,1,
2016-04-16 17:01:03.544000-04:00,-1,1,
2016-04-16 17:31:03.315000-04:00,-1,1,
2016-04-16 18:31:03.794000-04:00,-1,1,
2016-04-16 19:31:09.914000-04:00,-1,1,
2016-04-16 20:01:06.888000-04:00,-1,1,
2016-04-16 21:01:07.604000-04:00,-1,1,
2016-04-16 23:31:06.230000-04:00,-1,1,
2016-04-17 00:01:03.357000-04:00,-1,1,
2016-04-17 00:31:05.869000-04:00,-1,1,
2016-04-17 02:31:11.100000-04:00,-1,1,
2016-04-17 04:01:10.399000-04:00,-1,1,
2016-04-17 12:01:02.950000-04:00,-1,1,
2016-04-17 13:31:01.981000-04:00,-1,1,
2016-04-17 14:01:12.706000-04:00,-1,1,
2016-04-17 16:01:09.039000-04:00,-1,1,
2016-04-17 19:02:16.051000-04:00,1,1,
2016-04-17 20:32:17.286000-04:00,1,1,
2016-04-17 22:02:20.145000-04:00,1,1,
2016-04-17 22:31:15.097000-04:00,1,1,
2016-04-17 23:31:12.450000-04:00,1,1,
2016-04-18 01:01:13.448000-04:00,-1,1,
2016-04-18 01:31:13.172000-04:00,-1,1,
2016-04-18 02:31:12.088000-04:00,-1,1,
2016-04-18 03:01:19.954000-04:00,0,1,
2016-04-18 04:01:13.198000-04:00,0,1,
2016-04-18 07:30:52.872000-04:00,1,1,
2016-04-18 08:30:49.132000-04:00,1,1,
2016-04-18 11:00:48.470000-04:00,1,1,
2016-04-18 14:00:50.314000-04:00,-1,1,
2016-04-18 14:30:45.803000-04:00,1,1,
2016-04-18 16:30:50.981000-04:00,-1,1,
2016-04-18 17:00:44.391000-04:00,-1,1,
2016-04-18 18:00:53.697000-04:00,1,1,
2016-04-18 18:30:44.201000-04:00,-1,1,
2016-04-18 19:30:46.524000-04:00,0,1,
2016-04-18 23:30:59.911000-04:00,0,1,
2016-04-19 00:32:59.891000-04:00,1,1,
2016-04-19 01:34:49.041000-04:00,1,1,
2016-04-19 06:01:03.313000-04:00,-1,1,
2016-04-19 06:30:52.973000-04:00,1,1,
2016-04-19 07:00:50.838000-04:00,-1,1,
2016-04-19 07:30:49.092000-04:00,-1,1,
2016-04-19 11:30:50.665000-04:00,0,1,
2016-04-19 17:30:48.336000-04:00,-1,1,
2016-04-19 19:30:48.185000-04:00,0,1,
2016-04-19 21:30:56.926000-04:00,0,1,
2016-04-19 23:00:52.769000-04:00,1,1,
2016-04-20 04:00:48.931000-04:00,0,1,
2016-04-20 07:30:48.514000-04:00,1,1,
2016-04-20 10:00:51.931000-04:00,0,1,
2016-04-20 10:30:50.639000-04:00,1,1,
2016-04-20 14:00:53.426000-04:00,-1,1,
2016-04-20 17:00:50.879000-04:00,0,1,
2016-04-20 19:30:51.447000-04:00,1,1,
2016-04-20 21:30:54.093000-04:00,0,1,
2016-04-21 01:00:50.130000-04:00,1,1,
2016-04-21 03:00:50.024000-04:00,1,1,
2016-04-21 03:31:01.124000-04:00,1,1,
2016-04-21 04:00:49.768000-04:00,1,1,
2016-04-21 04:30:48.133000-04:00,1,1,
2016-04-21 08:31:59.541000-04:00,0,1,
2016-04-21 09:01:03.384000-04:00,1,1,
2016-04-21 09:31:00.170000-04:00,0,1,
2016-04-21 11:00:57.248000-04:00,1,1,
2016-04-21 13:00:57.081000-04:00,1,1,
2016-04-21 15:00:55.289000-04:00,0,1,
2016-04-21 16:00:56.971000-04:00,1,1,
2016-04-21 17:00:57.091000-04:00,1,1,
2016-04-21 19:00:52.017000-04:00,1,1,
2016-04-21 23:32:23.152000-04:00,1,1,
2016-04-22 00:30:55.157000-04:00,1,1,
2016-04-22 01:30:51.464000-04:00,1,1,
2016-04-22 02:30:54.568000-04:00,1,1,
2016-04-22 04:30:50.135000-04:00,0,1,
2016-04-22 05:00:58.157000-04:00,1,1,
2016-04-22 06:30:57.844000-04:00,1,1,
2016-04-22 07:01:03.069000-04:00,1,1,
