dates,signals,safef
2016-03-22 15:30:00,1,1
2016-03-22 15:32:00,1,1
2016-03-22 15:33:00,1,1
2016-03-22 15:35:00,1,1
2016-03-22 15:35:00,1,1
2016-03-22 15:38:00,1,1
2016-03-22 15:40:00,1,1
2016-03-22 15:41:00,1,1
2016-03-22 15:43:00,1,1
2016-03-22 15:44:00,1,1
2016-03-22 15:44:00,1,1
2016-03-22 15:47:00,1,1
2016-03-22 15:49:00,1,1
2016-03-22 15:49:00,1,1
2016-03-22 15:49:00,1,1
2016-03-22 15:54:00,1,1
2016-03-22 15:56:00,1,1
2016-03-22 15:56:00,1,1
2016-03-22 15:59:00,1,1
2016-03-22 16:00:00,1,1
2016-03-22 16:02:00,1,1
2016-03-22 16:03:00,1,1
2016-03-22 16:05:00,1,1
2016-03-22 16:07:00,1,1
2016-03-22 16:07:00,1,1
2016-03-22 16:07:00,1,1
2016-03-22 16:12:00,1,1
2016-03-22 16:14:00,1,1
2016-03-22 16:16:00,1,1
2016-03-22 16:17:00,1,1
2016-03-22 16:18:00,1,1
2016-03-22 16:19:00,1,1
2016-03-22 16:19:00,1,1
2016-03-22 16:24:00,1,1
2016-03-22 16:25:00,1,1
2016-03-22 16:27:00,1,1
2016-03-22 16:29:00,1,1
2016-03-22 16:30:00,1,1
2016-03-22 16:31:00,1,1
2016-03-22 16:33:00,1,1
2016-03-22 16:35:00,1,1
2016-03-22 16:37:00,1,1
2016-03-22 16:38:00,1,1
2016-03-22 16:40:00,1,1
2016-03-22 16:41:00,1,1
2016-03-22 16:43:00,1,1
2016-03-22 16:45:00,1,1
2016-03-22 16:47:00,1,1
2016-03-22 16:48:00,1,1
2016-03-22 16:51:00,1,1
2016-03-22 16:51:00,1,1
2016-03-22 16:53:00,1,1
2016-03-22 16:55:00,1,1
2016-03-22 16:57:00,1,1
2016-03-22 16:58:00,1,1
2016-03-22 17:00:00,1,1
2016-03-22 17:02:00,1,1
2016-03-22 17:04:00,1,1
2016-03-22 17:06:00,1,1
2016-03-22 17:07:00,1,1
2016-03-22 17:09:00,1,1
2016-03-22 17:10:00,1,1
2016-03-22 17:12:00,1,1
2016-03-22 17:14:00,1,1
2016-03-22 17:15:00,1,1
2016-03-22 17:16:00,1,1
2016-03-22 17:19:00,1,1
2016-03-22 17:19:00,1,1
2016-03-22 17:21:00,1,1
2016-03-22 17:23:00,1,1
2016-03-22 17:23:00,1,1
2016-03-22 17:27:00,1,1
2016-03-22 17:29:00,1,1
2016-03-22 17:30:00,1,1
2016-03-22 17:30:00,1,1
2016-03-22 17:34:00,1,1
2016-03-22 17:36:00,1,1
2016-03-22 17:37:00,1,1
2016-03-22 17:38:00,1,1
2016-03-22 17:40:00,1,1
2016-03-22 17:43:00,1,1
2016-03-22 17:43:00,1,1
2016-03-22 17:43:00,1,1
2016-03-22 17:47:00,1,1
2016-03-22 17:49:00,1,1
2016-03-22 17:51:00,1,1
2016-03-22 17:53:00,1,1
2016-03-22 17:54:00,1,1
2016-03-22 17:56:00,1,1
2016-03-22 17:57:00,1,1
2016-03-22 17:59:00,1,1
2016-03-22 18:01:00,1,1
2016-03-22 18:02:00,1,1
2016-03-22 18:04:00,1,1
2016-03-22 18:05:00,1,1
2016-03-22 18:07:00,1,1
2016-03-22 18:10:00,1,1
2016-03-22 18:11:00,1,1
2016-03-22 18:13:00,1,1
2016-03-22 18:14:00,1,1
2016-03-22 18:14:00,1,1
2016-03-22 18:14:00,1,1
2016-03-22 18:20:00,1,1
2016-03-22 18:20:00,1,1
2016-03-22 18:24:00,1,1
2016-03-22 18:25:00,1,1
2016-03-22 18:27:00,1,1
2016-03-22 18:27:00,1,1
2016-03-22 18:27:00,1,1
2016-03-22 18:31:00,1,1
2016-03-22 18:32:00,1,1
2016-03-22 18:35:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
2016-03-22 18:36:00,1,1
