dates,comment,safef,signals
2016-03-23 13:19:00,,1,1
2016-03-23 13:21:00,,1,1
2016-03-23 13:25:00,,1,1
2016-03-23 13:25:00,,1,1
2016-03-23 13:25:00,,1,1
2016-03-23 13:32:00,,1,1
2016-03-23 13:36:00,,1,1
2016-03-23 13:37:00,,1,1
2016-03-23 13:37:00,,1,1
2016-03-23 13:44:00,,1,1
2016-03-23 13:46:00,,1,1
2016-03-23 13:49:00,,1,1
2016-03-23 13:49:00,,1,1
2016-03-23 13:55:00,,1,1
2016-03-23 13:57:00,,1,1
2016-03-23 14:00:00,,1,1
2016-03-23 14:03:00,,1,1
2016-03-23 14:04:00,,1,1
2016-03-23 14:08:00,,1,1
2016-03-23 14:08:00,,1,1
2016-03-23 14:14:00,,1,1
2016-03-23 14:16:00,,1,1
2016-03-23 14:17:00,,1,1
2016-03-23 14:17:00,,1,1
2016-03-23 14:24:00,,1,1
2016-03-23 14:26:00,,1,1
2016-03-23 14:30:00,,1,1
2016-03-23 14:31:00,,1,1
2016-03-23 14:36:00,,1,1
2016-03-23 14:37:00,,1,1
2016-03-23 14:41:00,,1,1
2016-03-23 14:41:00,,1,1
2016-03-23 14:47:00,,1,1
2016-03-23 14:47:00,,1,1
2016-03-23 14:52:00,,1,1
2016-03-23 14:52:00,,1,1
2016-03-23 14:58:00,,1,1
2016-03-23 14:58:00,,1,1
2016-03-23 15:03:00,,1,1
2016-03-23 15:06:00,,1,1
2016-03-23 15:08:00,,1,1
2016-03-23 15:08:00,,1,1
2016-03-23 15:13:00,,1,1
2016-03-23 15:15:00,,1,1
2016-03-23 15:17:00,,1,1
2016-03-23 15:19:00,,1,1
2016-03-23 15:22:00,,1,1
2016-03-23 15:25:00,,1,1
2016-03-23 15:28:00,,1,1
2016-03-23 15:31:00,,1,1
2016-03-23 15:32:00,,1,1
2016-03-23 15:35:00,,1,1
2016-03-23 15:38:00,,1,1
2016-03-23 15:41:00,,1,1
2016-03-23 15:42:00,,1,1
2016-03-23 15:45:00,,1,1
2016-03-23 15:47:00,,1,1
2016-03-23 15:49:00,,1,1
2016-03-23 15:52:00,,1,1
2016-03-23 15:56:00,,1,1
2016-03-23 15:58:00,,1,1
2016-03-23 16:01:00,,1,1
2016-03-23 16:04:00,,1,1
2016-03-23 16:06:00,,1,1
2016-03-23 16:08:00,,1,1
2016-03-23 16:11:00,,1,1
2016-03-23 16:14:00,,1,1
2016-03-23 16:16:00,,1,1
2016-03-23 16:19:00,,1,1
2016-03-23 16:19:00,,1,1
2016-03-23 16:23:00,,1,1
2016-03-23 16:25:00,,1,1
2016-03-23 16:29:00,,1,1
2016-03-23 16:31:00,,1,1
2016-03-23 16:34:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
2016-03-23 16:35:00,,1,1
