dates,signals,safef,comment
2016-05-28 16:48:32.587000-04:00,-1,1,
2016-05-28 17:00:43.781000-04:00,-1,1,
2016-05-28 17:27:16.862000-04:00,-1,1,
2016-05-28 17:41:35.239000-04:00,-1,1,
2016-05-28 18:28:00.345000-04:00,-1,1,
2016-05-28 20:21:20.510000-04:00,-1,1,
2016-05-28 21:14:10.486000-04:00,-1,1,
2016-05-28 21:23:09.349000-04:00,-1,1,
2016-05-28 21:43:52.062000-04:00,-1,1,
2016-05-28 21:45:50.845000-04:00,-1,1,
2016-05-28 22:20:33.780000-04:00,-1,1,
2016-05-28 22:28:04.767000-04:00,-1,1,
2016-05-28 22:49:52.612000-04:00,-1,1,
2016-05-28 23:08:31.503000-04:00,-1,1,
2016-05-28 23:44:42.405000-04:00,-1,1,
2016-05-29 00:41:41.080000-04:00,-1,1,
2016-05-29 01:37:11.704000-04:00,-1,1,
2016-05-29 01:44:02.650000-04:00,-1,1,
2016-05-29 02:02:59.430000-04:00,-1,1,
2016-05-29 03:13:04.304000-04:00,-1,1,
2016-05-29 03:35:13.220000-04:00,-1,1,
2016-05-29 03:39:48.331000-04:00,-1,1,
2016-05-29 04:15:24.823000-04:00,-1,1,
2016-05-29 05:55:55.324000-04:00,1,1,
2016-05-29 06:10:11.575000-04:00,1,1,
2016-05-29 06:26:24.412000-04:00,1,1,
2016-05-29 06:41:07.786000-04:00,1,1,
2016-05-29 06:55:15.306000-04:00,1,1,
2016-05-29 07:11:35.410000-04:00,1,1,
2016-05-29 07:28:10.373000-04:00,1,1,
2016-05-29 07:43:41.141000-04:00,1,1,
2016-05-29 07:56:22.373000-04:00,1,1,
2016-05-29 08:39:12.746000-04:00,1,1,
2016-05-29 08:54:39.674000-04:00,1,1,
2016-05-29 09:04:55.880000-04:00,1,1,
2016-05-29 10:02:34.348000-04:00,1,1,
2016-05-29 10:26:48.114000-04:00,1,1,
2016-05-29 10:42:28.592000-04:00,1,1,
2016-05-29 11:29:20.540000-04:00,1,1,
2016-05-29 11:31:45.102000-04:00,1,1,
2016-05-29 12:08:47.006000-04:00,1,1,
2016-05-29 12:17:52.163000-04:00,1,1,
2016-05-29 12:41:51.028000-04:00,1,1,
