dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-25 16:30:00,1.0,-0.000444379168408,6364,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",,
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2955.11451667,20160327 18:15:06 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2958.24895,20160327 18:18:14 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2960.77943333,20160327 18:20:46 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2961.55346667,20160327 18:21:33 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2963.40548333,20160327 18:23:24 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2964.81526667,20160327 18:24:48 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2967.00976667,20160327 18:27:00 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2968.45966667,20160327 18:28:27 EDT
2016-03-25 17:00:00,1.0,0.0,6365,1.0,,,,"bothUSDCAD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.006,-0.006",2970.2135,20160327 18:30:12 EDT
