dates,signals,safef,comment
2016-06-27 20:27:29.096000-04:00,0,1,
2016-06-28 08:42:22.819000-04:00,0,1,
2016-06-28 21:13:12.383000-04:00,1,1,
2016-06-29 00:14:22.266000-04:00,0,1,
2016-06-29 00:26:11.159000-04:00,0,1,
2016-06-29 02:11:20.098000-04:00,0,1,
2016-06-29 02:26:27.179000-04:00,0,1,
2016-06-29 02:43:35.858000-04:00,0,1,
2016-06-29 02:55:32.604000-04:00,0,1,
2016-07-05 20:24:18.766000-04:00,0,1,
2016-07-05 20:38:19.496000-04:00,0,1,
2016-07-05 20:54:11.133000-04:00,1,1,
2016-07-05 21:12:41-04:00,0,1,
2016-07-05 21:23:34.721000-04:00,0,1,
2016-07-05 21:39:37.828000-04:00,1,1,
2016-07-05 21:54:12.278000-04:00,1,1,
2016-07-05 22:08:28.530000-04:00,0,1,
2016-07-05 22:23:58.081000-04:00,0,1,
2016-07-05 22:40:02.188000-04:00,1,1,
2016-07-05 22:53:43.566000-04:00,0,1,
2016-07-05 23:08:59.432000-04:00,1,1,
2016-07-05 23:25:59.409000-04:00,1,1,
2016-07-05 23:42:18.215000-04:00,1,1,
2016-07-05 23:54:39.900000-04:00,1,1,
2016-07-06 00:10:37.135000-04:00,0,1,
2016-07-06 00:24:42.683000-04:00,1,1,
2016-07-06 00:39:42.466000-04:00,0,1,
2016-07-06 00:55:27.618000-04:00,1,1,
2016-07-06 01:10:54.877000-04:00,0,1,
2016-07-06 01:24:13.542000-04:00,0,1,
2016-07-06 01:39:37.013000-04:00,0,1,
2016-07-06 02:12:47.365000-04:00,1,1,
2016-07-06 02:39:30.236000-04:00,1,1,
2016-07-06 02:54:49.068000-04:00,1,1,
2016-07-06 03:10:30.944000-04:00,1,1,
2016-07-06 03:25:56.840000-04:00,1,1,
2016-07-06 03:40:27.125000-04:00,1,1,
2016-07-06 03:54:37.922000-04:00,1,1,
2016-07-06 04:08:52.288000-04:00,1,1,
2016-07-06 04:24:05.672000-04:00,1,1,
2016-07-06 04:41:41.371000-04:00,1,1,
2016-07-06 04:54:48.259000-04:00,1,1,
2016-07-06 05:23:08.142000-04:00,1,1,
2016-07-06 05:40:41.869000-04:00,0,1,
2016-07-06 05:54:51.611000-04:00,1,1,
2016-07-06 06:09:58.741000-04:00,1,1,
2016-07-06 06:40:01.403000-04:00,1,1,
2016-07-06 06:55:03.762000-04:00,1,1,
2016-07-06 07:11:22.512000-04:00,1,1,
2016-07-06 07:25:47.268000-04:00,1,1,
2016-07-06 07:40:31.849000-04:00,0,1,
2016-07-06 07:55:30.967000-04:00,0,1,
2016-07-06 08:10:15.133000-04:00,1,1,
2016-07-06 08:24:56.600000-04:00,1,1,
2016-07-06 08:38:31.390000-04:00,1,1,
2016-07-06 08:53:47.691000-04:00,1,1,
2016-07-06 09:41:25.916000-04:00,1,1,
2016-07-06 09:57:25.429000-04:00,1,1,
2016-07-06 10:09:37.996000-04:00,0,1,
2016-07-06 10:23:33.633000-04:00,1,1,
2016-07-06 10:39:20.732000-04:00,1,1,
2016-07-06 10:55:27.720000-04:00,1,1,
2016-07-06 11:10:02.926000-04:00,1,1,
2016-07-06 11:38:55.645000-04:00,1,1,
2016-07-06 11:53:49.105000-04:00,1,1,
2016-07-06 12:11:32.386000-04:00,1,1,
2016-07-06 12:26:00.499000-04:00,1,1,
2016-07-06 12:39:57.040000-04:00,1,1,
2016-07-06 12:56:09.257000-04:00,1,1,
2016-07-06 13:09:11.874000-04:00,1,1,
2016-07-06 13:27:32.008000-04:00,1,1,
2016-07-06 13:40:02.017000-04:00,0,1,
2016-07-06 13:54:35.288000-04:00,0,1,
2016-07-06 14:09:09.245000-04:00,1,1,
2016-07-06 14:24:40.741000-04:00,1,1,
2016-07-06 14:40:28.406000-04:00,1,1,
2016-07-06 14:53:20.281000-04:00,1,1,
2016-07-06 15:08:24.725000-04:00,1,1,
2016-07-06 15:24:42.371000-04:00,1,1,
2016-07-06 15:39:39.514000-04:00,1,1,
2016-07-06 15:55:22.455000-04:00,1,1,
2016-07-06 16:11:12.649000-04:00,1,1,
2016-07-06 16:25:29.835000-04:00,1,1,
2016-07-06 16:41:29.618000-04:00,1,1,
2016-07-06 16:55:33.444000-04:00,1,1,
2016-07-06 17:10:21.687000-04:00,1,1,
2016-07-06 17:24:45.365000-04:00,0,1,
2016-07-06 17:39:35.809000-04:00,1,1,
2016-07-06 17:55:18.040000-04:00,1,1,
2016-07-06 18:09:31.032000-04:00,1,1,
2016-07-06 18:25:20.815000-04:00,1,1,
2016-07-06 18:41:57.768000-04:00,1,1,
2016-07-06 18:55:37.695000-04:00,1,1,
2016-07-06 19:09:44.126000-04:00,1,1,
2016-07-06 19:26:12.132000-04:00,1,1,
2016-07-06 19:40:35.444000-04:00,1,1,
2016-07-06 19:54:50.577000-04:00,1,1,
2016-07-06 20:12:25.014000-04:00,1,1,
2016-07-06 20:23:39.934000-04:00,1,1,
2016-07-06 20:38:43.781000-04:00,1,1,
2016-07-06 20:53:51.932000-04:00,1,1,
2016-07-06 21:09:33.903000-04:00,1,1,
2016-07-06 21:23:40.299000-04:00,1,1,
2016-07-06 21:38:37.983000-04:00,1,1,
2016-07-06 21:54:43.554000-04:00,1,1,
2016-07-06 22:11:26.251000-04:00,1,1,
2016-07-06 22:25:37.628000-04:00,1,1,
