dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-05-31,0.0351133268319,5.99988000081e-05,0.00186500961648,0.0,109051.94,558.17,both_buyHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.00930083386786,wf_is_short,107518.62,275.87,0.0,1.0,buyHold,1.0,buyHold,1.0,,,,
2016-06-01,0.0676839822501,4e-05,0.00208514414057,0.0,111080.49,2028.55,both_buyHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,108518.63,1000.01,0.0,1.0,buyHold,1.0,buyHold,1.0,2597.57783333,20160602 19:17:34 EDT,,
2016-06-02 00:00:00,0.0299733327241,0.0016481189218,0.00228416096288,0.0,109674.97,-209.5,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,107247.86,-102.34,0.0,1.0,buyHold,1.0,buyHold,1.0,1232.05638333,20160602 20:32:03 EDT,,
2016-06-03 00:00:00,0.0539494293078,0.00143230625808,0.00246717581898,0.0,108507.86,1093.28,both_buyHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,104454.75,528.88,0.0,1.0,buyHold,1.0,buyHold,1.0,1273.55861667,20160603 21:13:33 EDT,,
2016-06-06 00:00:00,0.0151037554623,0.0012312318417,0.00263752189358,8.80476131139,110050.71,407.56,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,105748.05,196.18,4.23009139772,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,1.0,1245.68535,20160606 20:45:41 EDT,,
2016-06-07 00:00:00,0.0848508847113,0.000869711408988,0.00279751442472,0.0,110869.9,2742.61,both_gainAhead_PCA10_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,105421.88,1320.25,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,1.0,1242.3047,20160607 20:42:18 EDT,,
2016-06-08 00:00:00,0.0897102792953,0.000769663195428,0.0029488391231,0.0,110593.4,1164.86,both_gainAhead_PCA10_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,105777.14,560.02,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,1.0,1351.08363333,20160608 22:31:05 EDT,,
2016-06-08 00:00:00,0.0821164969067,0.000993042190837,0.0029488391231,0.0,108357.73,1141.31,both_gainAhead_PCA10_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,104592.04,553.74,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,1.0,2695.12825,20160609 20:55:07 EDT,,
2016-06-08 00:00:00,0.0696814785338,0.002696434722,0.0029488391231,0.0,107948.72,1137.01,both_gainAhead_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,104394.46,552.7,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f90_is26,1.0,2758.07956667,20160609 21:58:04 EDT,,
2016-06-08 00:00:00,0.0668337806756,0.00303177636988,0.0029488391231,0.0,107555.09,1132.86,both_buyHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,104203.95,551.69,0.0,1.0,buyHold,1.0,buyHold,1.0,2801.57536667,20160609 22:41:34 EDT,,
