dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-25 16:30:00,-1.0,-8.04445697493e-05,6364.0,0.0,-0.0227432290118,0.0,0.0007770873402,"bothAUDUSD_30m_ALL_DF1_VotingHard_i500_fcst2_ZZ2_0.009,-0.009 DPS wl10.0 maxL5 dd95_0.001 thres_0.0",,
2016-03-25 17:00:00,-1.0,0.0,6365.0,0.0,-0.200519763583,0.0,0.0007770873402,"bothAUDUSD_30m_ALL_DF1_VotingHard_i500_fcst2_ZZ2_0.009,-0.009 DPS wl10.0 maxL5 dd95_0.001 thres_0.0",132.41,20160327 10:41:40 EDT
2016-03-25 17:00:00,-1.0,0.0,6365.0,1.0,,,,"bothAUDUSD_30m_ALL_DF1_VotingHard_i500_fcst2_ZZ2_0.009,-0.009",300.47,20160327 22:45:08 EDT
2016-03-27 23:00:00,1.0,0.0,6373.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_GA1,98.1835333333,20160328 00:38:11 EDT
2016-03-28 01:00:00,-1.0,0.0,6377.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.009,-0.009",91.2332833333,20160328 02:31:13 EDT
2016-03-28 03:00:00,1.0,0.0,6381.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,127.401916667,20160328 05:07:24 EDT
2016-03-28 05:30:00,1.0,0.0,6386.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,142.677,20160328 07:52:40 EDT
2016-03-28 08:00:00,-1.0,0.0,6391.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.009,-0.009",162.775233333,20160328 10:42:46 EDT
2016-03-28 11:00:00,1.0,0.0,6397.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.009,-0.009",135.728433333,20160328 13:15:43 EDT
2016-03-28 13:30:00,1.0,0.0,6402.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",-1.0324,20160328 13:28:58 EDT
2016-03-28 13:30:00,-1.0,0.0,6402.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,165.333666667,20160328 16:15:20 EDT
2016-03-28 16:30:00,1.0,0.0,6408.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,145.885066667,20160328 18:55:53 EDT
2016-03-28 19:00:00,1.0,0.0,6413.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.006,-0.006",145.658766667,20160328 21:25:39 EDT
2016-03-28 21:30:00,1.0,0.0,6418.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,128.179583333,20160328 23:38:10 EDT
2016-03-29 00:00:00,-1.0,0.0,6423.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,107.597983333,20160329 01:47:35 EDT
2016-03-29 02:00:00,1.0,0.0,6427.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.006,-0.006",64.0980166667,20160329 03:04:05 EDT
2016-03-29 08:00:00,1.0,0.0,6439.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",129.399366667,20160329 10:09:23 EDT
2016-03-29 10:30:00,1.0,0.0,6444.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_GA1,-3.51185,20160329 10:26:29 EDT
2016-03-29 10:30:00,-1.0,0.0,6444.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,133.36855,20160329 12:43:22 EDT
2016-03-29 13:00:00,1.0,0.0,6449.0,1.0,,,,"AUDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",110.227566667,20160329 14:50:13 EDT
2016-03-29 15:00:00,1.0,0.0,6453.0,1.0,,,,AUDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_GA1,121.623266667,20160329 17:01:37 EDT
