dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 04:00:00,103181.54,102054.25,0.0706925224201,0.00190948007514,0.00384481582077,7.36149256396,-23.09,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.00332339936278,wf_is_short,-14.01,4.08233342442,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f22_is28,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,,,
2016-04-26 04:30:00,102489.56,101711.01,-0.887117707474,0.0,0.00384481582077,6.14974278429,-691.98,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-343.24,4.06860331882,1.0,buyHold,1.0,buyHold,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,4.78885,20160426 04:34:47 EDT,
2016-04-26 07:00:00,100448.18,100344.91,-0.905885384577,0.0,0.00348911350395,0.0,6.3,both_finalWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,6.3,0.0,1.0,buyHold,1.0,buyHold,both_finalWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,-3.40531666667,20160426 06:56:35 EDT,
2016-04-26 10:30:00,100399.11,100222.32,-0.380655408922,0.0,0.00348911350395,0.0,-54.93,both_finalBestOfWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-54.84,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f23_is39,,1.0,3.22238333333,20160426 10:33:13 EDT,101037.44
2016-04-26 11:00:00,99894.13,100119.45,-0.617539069464,0.0,0.00348911350395,0.0,-84.81,both_finalBestOfWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-85.0,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f23_is39,,1.0,-1.6495,20160426 10:58:21 EDT,100327.01
2016-04-26 11:30:00,97899.85,98559.31,0.379321079485,0.000963756545684,0.00323029141235,7.83261480545,-401.49,both_finalBestOfBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-201.69,3.94253008652,1.0,buyHold,1.0,buyHold,,1.0,-11.5661,20160426 11:18:26 EDT,99908.24
2016-04-26 12:00:00,99488.91,99201.6,-1.0879529669,0.0,0.00361157559257,3.9797154988,-52.01,both_finalBestOfWorst DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-51.86,3.96822264724,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f10_is16,,1.0,-21.1373833333,20160426 11:38:51 EDT,100466.62
2016-04-26 12:00:00,98821.54,99345.22,-0.657023034319,0.0,0.00361157559257,3.95301958688,-51.66,both_finalBestOfWorst DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-51.94,3.9739678736,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f10_is16,,1.0,-0.676366666667,20160426 11:59:19 EDT,99922.37
2016-04-26 12:30:00,99299.25,99572.36,0.491892650009,0.000693550543192,0.00336219390073,0.0,129.42,both_finalBestOfBest DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,64.93,0.0,1.0,buyHold,1.0,buyHold,,1.0,-10.0518,20160426 12:19:56 EDT,100202.04
2016-04-26 13:00:00,99019.98,99417.68,-0.0491262147719,0.0,0.00336219390073,2.0,-83.42,both_finalWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-41.17,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f16_is72,,1.0,-19.9627,20160426 12:40:02 EDT,100389.29
2016-04-26 13:00:00,99675.55,99762.8,-0.0949600353455,0.0,0.00336219390073,2.0,-63.62,both_finalWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-41.31,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f16_is72,,1.0,0.799116666667,20160426 13:00:47 EDT,100818.45
2016-04-26 13:30:00,98821.86,99185.91,0.094324526626,0.00152275297267,0.00323029141235,2.0,-9.84,both_finalBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-7.87,0.0,1.0,buyHold,1.0,buyHold,,1.0,-8.73725,20160426 13:21:15 EDT,100023.3
2016-04-26 14:00:00,99091.64,99203.55,0.48398777155,0.000303094083438,0.00323029141235,0.0,187.26,both_finalBestOfBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,93.82,0.0,1.0,buyHold,1.0,buyHold,,1.0,-17.8136833333,20160426 13:42:11 EDT,100584.53
2016-04-26 14:00:00,98742.94,98964.47,0.437377319945,0.000309857516999,0.00323029141235,0.0,186.6,both_finalBestOfBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,93.6,0.0,1.0,buyHold,1.0,buyHold,,1.0,3.73341666667,20160426 14:03:44 EDT,100578.74
2016-04-26 14:30:00,99272.86,99399.7,0.403022546112,0.000366137930089,0.00336219390073,0.0,-9.0,both_finalBestOfBest DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-4.5,0.0,1.0,buyHold,1.0,buyHold,,1.0,-4.68258333333,20160426 14:25:19 EDT,100491.81
2016-04-26 15:00:00,99467.14,99932.0,0.342539369737,0.000292532309032,0.00336219390073,0.0,24.78,both_finalBestOfBest DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,12.45,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f12_is22,,1.0,-13.13815,20160426 14:46:51 EDT,100763.04
2016-04-26 15:30:00,99478.31,99530.08,0.447145044171,0.000509382449123,0.00395628284037,0.0,-7.89,both_finalBestOfBest DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-3.95,0.0,1.0,buyHold,1.0,buyHold,,1.0,-22.0616833333,20160426 15:07:56 EDT,100191.76
2016-04-26 15:30:00,99239.33,99226.52,0.484754246658,0.000453080713231,0.00395628284037,0.0,-7.87,both_finalBestOfBest DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-3.93,0.0,1.0,buyHold,1.0,buyHold,,1.0,-0.2318,20160426 15:29:46 EDT,100328.12
2016-04-26 16:00:00,98991.93,98921.92,0.386578710981,0.000424134702287,0.00395628284037,0.0,41.47,both_finalBestOfBest DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,20.72,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f13_is24,,1.0,-9.09155,20160426 15:50:54 EDT,100484.04
