dates,signals,safef,comment
2016-04-16 07:01:14.114000-04:00,-1,1,
2016-04-16 07:31:06.993000-04:00,-1,1,
2016-04-16 08:31:00.628000-04:00,-1,1,
2016-04-16 09:00:58.148000-04:00,-1,1,
2016-04-16 11:31:03.925000-04:00,-1,1,
2016-04-16 13:30:56.616000-04:00,-1,1,
2016-04-16 16:31:03.804000-04:00,-1,1,
2016-04-16 18:01:03.414000-04:00,-1,1,
2016-04-16 20:31:06.518000-04:00,-1,1,
2016-04-16 21:31:09.733000-04:00,-1,1,
2016-04-16 22:01:01.052000-04:00,-1,1,
2016-04-16 23:01:06.665000-04:00,-1,1,
2016-04-17 01:01:10.812000-04:00,-1,1,
2016-04-17 01:31:02.524000-04:00,-1,1,
2016-04-17 03:01:16.740000-04:00,-1,1,
2016-04-17 03:31:07.707000-04:00,-1,1,
2016-04-17 04:31:05.373000-04:00,-1,1,
2016-04-17 05:31:00.601000-04:00,-1,1,
2016-04-17 06:31:06.190000-04:00,-1,1,
2016-04-17 07:31:11.420000-04:00,-1,1,
2016-04-17 08:01:06.722000-04:00,-1,1,
2016-04-17 08:31:01.398000-04:00,-1,1,
2016-04-17 09:01:10.014000-04:00,-1,1,
2016-04-17 11:01:00.502000-04:00,-1,1,
2016-04-17 12:31:11.816000-04:00,-1,1,
2016-04-17 13:01:09.399000-04:00,-1,1,
2016-04-17 15:31:09.065000-04:00,-1,1,
2016-04-17 17:01:09.487000-04:00,-1,1,
2016-04-17 17:31:08.482000-04:00,1,1,
2016-04-17 18:32:20.484000-04:00,-1,1,
2016-04-17 19:32:29.730000-04:00,1,1,
2016-04-17 21:02:34.402000-04:00,-1,1,
2016-04-17 21:32:16.796000-04:00,1,1,
2016-04-17 23:01:16.946000-04:00,1,1,
2016-04-18 00:01:14.440000-04:00,0,1,
2016-04-18 00:31:12.880000-04:00,1,1,
2016-04-18 02:01:12.083000-04:00,0,1,
2016-04-18 03:31:11.270000-04:00,-1,1,
2016-04-18 04:31:17.516000-04:00,0,1,
2016-04-18 05:31:19.464000-04:00,1,1,
2016-04-18 06:01:11.296000-04:00,0,1,
2016-04-18 06:30:44.158000-04:00,1,1,
2016-04-18 08:00:44.986000-04:00,-1,1,
2016-04-18 09:00:57.904000-04:00,1,1,
2016-04-18 10:01:05.478000-04:00,1,1,
2016-04-18 10:30:59.216000-04:00,1,1,
2016-04-18 11:30:51.648000-04:00,-1,1,
2016-04-18 12:30:59.346000-04:00,1,1,
2016-04-18 13:00:49.585000-04:00,1,1,
2016-04-18 13:30:54.450000-04:00,0,1,
2016-04-18 15:31:02.940000-04:00,1,1,
2016-04-18 16:01:05.618000-04:00,1,1,
2016-04-18 17:30:50.395000-04:00,0,1,
2016-04-18 19:00:48.988000-04:00,0,1,
2016-04-18 20:00:47.811000-04:00,0,1,
2016-04-18 21:00:54.791000-04:00,0,1,
2016-04-18 21:30:46.264000-04:00,0,1,
2016-04-18 22:00:48.660000-04:00,0,1,
2016-04-18 23:00:45.357000-04:00,0,1,
2016-04-19 00:00:46.946000-04:00,0,1,
2016-04-19 02:02:37.297000-04:00,0,1,
2016-04-19 02:33:21.823000-04:00,0,1,
2016-04-19 04:00:48.197000-04:00,0,1,
2016-04-19 04:30:50.718000-04:00,1,1,
2016-04-19 05:00:52.520000-04:00,1,1,
2016-04-19 08:30:46.384000-04:00,0,1,
2016-04-19 09:30:47.410000-04:00,1,1,
2016-04-19 10:00:49.103000-04:00,0,1,
2016-04-19 11:00:50.879000-04:00,1,1,
2016-04-19 13:00:51.868000-04:00,0,1,
2016-04-19 13:30:52.827000-04:00,1,1,
2016-04-19 14:00:48.410000-04:00,1,1,
2016-04-19 16:00:48.680000-04:00,1,1,
2016-04-19 19:00:46.664000-04:00,1,1,
2016-04-19 20:00:52.816000-04:00,1,1,
2016-04-19 20:30:49.930000-04:00,1,1,
2016-04-19 21:00:47.794000-04:00,0,1,
2016-04-19 22:00:50.743000-04:00,0,1,
2016-04-19 23:30:54.665000-04:00,0,1,
2016-04-20 00:30:55.872000-04:00,1,1,
2016-04-20 01:00:56.589000-04:00,1,1,
2016-04-20 03:00:49.109000-04:00,1,1,
2016-04-20 06:30:50.739000-04:00,0,1,
2016-04-20 08:00:50.067000-04:00,1,1,
2016-04-20 09:00:52.359000-04:00,1,1,
2016-04-20 11:00:55.395000-04:00,0,1,
2016-04-20 12:00:51.514000-04:00,-1,1,
2016-04-20 13:00:50.603000-04:00,-1,1,
2016-04-20 14:30:58.010000-04:00,1,1,
2016-04-20 15:00:50.920000-04:00,0,1,
2016-04-20 16:30:51.186000-04:00,0,1,
2016-04-20 17:30:50.582000-04:00,1,1,
2016-04-20 18:00:51.150000-04:00,1,1,
2016-04-20 18:30:48.858000-04:00,0,1,
2016-04-20 19:00:49.441000-04:00,1,1,
2016-04-20 20:30:47.613000-04:00,1,1,
2016-04-20 21:00:51.759000-04:00,1,1,
2016-04-20 22:00:53.035000-04:00,0,1,
2016-04-20 22:30:49.868000-04:00,1,1,
2016-04-20 23:30:57.489000-04:00,1,1,
2016-04-21 00:00:58.541000-04:00,0,1,
2016-04-21 02:00:54.592000-04:00,0,1,
2016-04-21 02:30:54.050000-04:00,0,1,
2016-04-21 06:30:48.122000-04:00,1,1,
2016-04-21 08:01:15.484000-04:00,0,1,
