dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,cycleTime,timestamp
2016-06-10,0.00455779933175,0.0001,0.00131876094679,6.89108997243,114844.61,131.82,both_gainAhead_PCA10_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,-0.0135265700412,wf_is_short,111249.05,129.91,4.45014016542,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is8,1.0,,
2016-06-13,0.0134848742317,5.99994600036e-05,0.00161514570617,9.43612138576,117942.08,3097.47,both_gainAhead_PCA10_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,112749.36,1500.31,4.51015472267,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is9,1.0,1259.31948333,20160613 20:59:19 EDT
2016-06-13 00:00:00,-0.00232464992254,0.0,0.00161514570617,2.22496056506,111245.8,-3095.52,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,108011.6,-1481.06,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is27,1.0,1871.4025,20160614 07:11:24 EDT
2016-06-14 00:00:00,0.066409629159,7.09986800175e-05,0.00161514570617,8.2330284866,102904.62,2409.18,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,107312.0,1271.11,4.29265183574,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,1.0,1253.15696667,20160614 20:53:09 EDT
2016-06-15 00:00:00,0.0123014801579,0.00307903107121,0.00186500961648,0.0,102495.56,-409.06,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,107098.71,-213.29,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,1.0,1562.30306667,20160616 02:02:18 EDT
2016-06-16 00:00:00,-0.0056062984738,0.0,0.00208514414057,2.0,98870.37,-3625.19,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,105205.75,-1892.96,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,1.0,1276.4029,20160616 21:16:24 EDT
2016-06-16 00:00:00,-0.00551296864114,0.0,0.00208514414057,2.00231021907,100113.51,-3670.75,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,105205.75,-1892.96,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,1.0,1527.38803333,20160617 01:27:23 EDT
2016-06-17 00:00:00,-0.00173786600985,0.0,0.00228416096288,0.0,102828.19,2714.68,both_zigZag_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,108058.52,2852.77,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is30,1.0,21.56,20160618 02:26:53 EDT
2016-06-17 00:00:00,-0.00177330886991,0.0,0.00228416096288,0.0,108128.78,2854.62,both_gainAhead_PCA10_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,104960.98,2770.99,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is11,1.0,14.97,20160619 04:42:55 EDT
2016-06-20 00:00:00,-0.00163691252025,0.0,0.00114208048144,4.27606238796,106897.28,-1231.5,both_gainAhead_PCA10_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,103765.56,-1195.42,4.1507885207,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is12,1.0,1246.03876667,20160620 20:46:02 EDT
