dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.5_system,safef,cycleTime,timestamp
2016-06-28 00:00:00,-0.0426609052264,0.0,0.00279751442472,0.0,98579.26,-4.47,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.00640671684127,wf_is_pv3s_v2v,99493.07,-4.52,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f33_is35,1.0,,
2016-06-28 04:00:00,-0.0447326059841,0.0,0.00263752189358,0.0,97947.69,-631.57,both_gainAhead_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98855.65,-637.42,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f33_is35,1.0,-190.314216667,20160628 00:49:41 EDT
2016-06-28 08:00:00,0.0784772128145,7.96520750235e-05,0.00186500961648,2.0,99283.66,62.94,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,99283.67,64.94,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is35,1.0,-189.886516667,20160628 04:50:06 EDT
2016-06-28 12:00:00,-0.0413600307359,0.0,0.00208514414057,0.0,97654.21,-843.74,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,97652.27,-843.72,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f33_is35,1.0,-191.060833333,20160628 08:48:56 EDT
2016-06-28 16:00:00,-0.0503610761967,0.0,0.00228416096288,3.92004617287,97997.23,-522.27,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,97995.28,-522.26,3.91996818536,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is9,1.0,-190.795516667,20160628 12:49:12 EDT
2016-06-28 20:00:00,-0.0213851950184,0.0,0.00114208048144,0.0,98992.98,-121.21,both_sellHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98990.99,-121.21,0.0,1.0,sellHold,-1.0,sellHold,1.0,-193.4951,20160628 16:46:30 EDT
2016-06-29 04:00:00,-0.0552020869265,0.0,0.00279751442472,3.94283992232,98567.06,10.89,both_zigZag_GNBayes DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,98923.3,10.92,3.95709046603,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is17,1.0,-412.37995,20160628 21:07:37 EDT
2016-06-29 04:00:00,-0.0619689434073,0.0,0.00279751442472,3.93637827719,98405.52,-255.54,both_gainAhead_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98936.75,-256.92,3.95762834722,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f31_is31,1.0,-191.8288,20160629 00:48:10 EDT
2016-06-29 08:00:00,-0.0382880194412,0.0,0.00186500961648,0.0,99002.55,-416.9,both_sellHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99283.9,-418.09,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.86845,20160629 04:47:07 EDT
2016-06-29 12:00:00,-0.0548304162403,0.0,0.00309276856414,0.0,98426.55,-580.44,both_sellHold DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98706.27,-582.09,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.5343,20160629 08:47:27 EDT
