dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,cycleTime,timestamp,mrThreshold
2016-06-10,0.0725559162947,0.00317986105434,0.00309276856414,0.0,113948.91,7742.7,both_gainAhead_GNBayes DPS wl11.0 maxL2 dd95_0.003 thres_0.0,2.0,-0.0150038471403,wf_is_short,107674.27,3786.83,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is23,1.0,,,
2016-06-13,0.0748477353933,0.0079894746114,0.00323029141235,9.38946032439,117358.86,3409.95,both_gainAhead_GNBayes DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,109285.43,1611.16,4.37159193152,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is24,1.0,1290.37615,20160613 21:30:22 EDT,
2016-06-13 00:00:00,0.0739361615518,0.0079894746114,0.00323029141235,10.7522033522,134391.79,3904.86,both_gainAhead_GNBayes DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,118241.22,1743.19,4.72983794537,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is24,1.0,1881.27568333,20160614 07:21:16 EDT,
2016-06-14 00:00:00,-0.00452936168148,0.0,0.00161514570617,2.63569577472,131782.15,-2609.64,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,117094.37,-1146.85,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is14,1.0,1283.35393333,20160614 21:23:21 EDT,
2016-06-15 00:00:00,0.0916841359727,5.99994600036e-05,0.00186500961648,0.0,112073.33,2857.29,both_gainAhead_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,109842.34,1418.29,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,1.0,1560.76516667,20160616 02:00:45 EDT,
2016-06-16 00:00:00,0.144002384556,5.9998800008e-05,0.00208514414057,0.0,114351.96,5246.7,both_gainAhead_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,112483.41,2641.07,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,1.0,1261.84606667,20160616 21:01:50 EDT,
2016-06-16 00:00:00,0.152683555005,4e-05,0.00208514414057,0.0,114716.22,5263.42,both_gainAhead_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,112483.41,2641.07,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,1.0,1528.0506,20160617 01:28:03 EDT,
2016-06-17 00:00:00,-0.00395542725238,0.0,0.00228416096288,0.0,117847.45,3232.63,both_gainAhead_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,110155.13,3021.62,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is17,1.0,43.3,20160618 02:46:57 EDT,
2016-06-17 00:00:00,-0.00411975132443,0.0,0.00228416096288,0.0,116322.5,3190.8,both_gainAhead_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,110155.13,3021.62,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is17,1.0,8.96,20160619 04:38:40 EDT,
2016-06-20 00:00:00,0.0453850579261,0.0,0.00114208048144,2.44153291014,122074.2,5751.7,both_gainAhead_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,115604.19,5449.06,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is18,1.0,1236.24741667,20160620 20:36:14 EDT,
2016-06-20 00:00:00,0.0453850579261,0.0,0.00114208048144,2.44527405073,122261.26,5760.52,both_gainAhead_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,115604.19,5449.06,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is18,1.0,2574.30091667,20160621 18:54:18 EDT,
2016-06-21 00:00:00,0.0204530858708,9.0997800044e-05,0.00131876094679,9.8638769402,123288.6,1214.4,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,116179.23,575.04,4.64735510207,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is19,1.0,1485.0855,20160622 00:45:05 EDT,
2016-06-22 00:00:00,0.0284609158247,4e-05,0.00161514570617,9.85496866199,123177.25,1297.57,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,116797.7,618.47,4.67209476762,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is20,1.0,1256.06683333,20160622 20:56:04 EDT,
2016-06-22 00:00:00,0.0284609145787,5.09993400044e-05,0.00161514570617,9.22710411386,115329.57,1214.9,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,109018.51,577.27,4.36091502757,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is20,1.0,1661.78333333,20160623 03:41:47 EDT,
2016-06-23 00:00:00,0.0548121682334,5.99988000081e-05,0.00186500961648,9.42075103025,117749.97,2420.4,both_gainAhead_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,110162.53,1144.02,4.40667746968,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is5,1.0,1246.27396667,20160623 20:46:16 EDT,
2016-06-24 00:00:00,0.118970992461,3.999982e-05,0.00208514414057,0.0,123306.63,10857.01,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,115480.63,5318.1,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is6,1.0,1259.5879,20160624 20:59:35 EDT,
2016-06-27 00:00:00,0.0284171493784,0.0,0.00114208048144,10.967936559,137088.24,7969.51,both_gainAhead_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,119044.64,3564.01,4.76197606353,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is7,1.0,1247.19148333,20160627 20:47:11 EDT,
2016-06-27 00:00:00,0.0284171493784,0.0,0.00114208048144,10.4742301535,130917.4,7610.77,both_gainAhead_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,119044.64,3564.01,4.76197606353,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f86_is7,1.0,1632.75236667,20160628 03:12:45 EDT,
2016-06-28 00:00:00,0.0930936301377,8e-05,0.00131876094679,10.9454838084,136807.6,5890.2,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,121722.76,2678.12,4.86910517589,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is8,1.0,1255.303,20160628 20:55:18 EDT,
2016-06-28 00:00:00,0.093031073993,6e-05,0.00131876094679,2.0,86221.01,1898.43,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,86221.3,1900.4,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is8,1.0,1346.96503333,20160628 22:26:57 EDT,
2016-06-29 00:00:00,-0.00399409235539,0.0,0.00161514570617,2.0,92019.03,-2285.31,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,93162.7,-1141.65,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is28,1.0,1438.27938333,20160629 23:58:16 EDT,
2016-06-29 00:00:00,0.0953276066279,5.09993400044e-05,0.00161514570617,8.23916050066,102981.27,2426.41,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105124.54,1253.27,4.20514967145,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f93_is19,1.0,1529.63363333,20160630 01:29:38 EDT,
