Date,Signal
2016-03-22 00:40:00,-1.0
2016-03-22 00:49:00,-1.0
2016-03-22 00:56:00,-1.0
2016-03-22 01:04:00,-1.0
2016-03-22 01:15:00,-1.0
2016-03-22 01:23:00,-1.0
2016-03-22 01:31:00,-1.0
2016-03-22 01:39:00,-1.0
2016-03-22 01:50:00,-1.0
2016-03-22 01:58:00,-1.0
2016-03-22 02:05:00,-1.0
2016-03-22 02:13:00,1.0
2016-03-22 02:24:00,1.0
2016-03-22 02:33:00,1.0
2016-03-22 02:42:00,1.0
2016-03-22 02:51:00,1.0
2016-03-22 02:59:00,1.0
2016-03-22 03:01:00,1.0
2016-03-22 03:10:00,1.0
2016-03-22 03:20:00,1.0
2016-03-22 03:29:00,1.0
2016-03-22 03:41:00,1.0
2016-03-22 03:49:00,1.0
2016-03-22 03:57:00,1.0
2016-03-22 04:06:00,1.0
2016-03-22 04:17:00,1.0
2016-03-22 04:25:00,-1.0
2016-03-22 04:36:00,-1.0
2016-03-22 04:44:00,-1.0
2016-03-22 04:53:00,-1.0
2016-03-22 05:02:00,-1.0
2016-03-22 05:11:00,-1.0
2016-03-22 05:18:00,-1.0
2016-03-22 05:27:00,-1.0
2016-03-22 05:35:00,-1.0
2016-03-22 05:43:00,-1.0
2016-03-22 05:51:00,-1.0
2016-03-22 06:02:00,-1.0
2016-03-22 06:12:00,-1.0
2016-03-22 06:19:00,-1.0
2016-03-22 06:28:00,1.0
2016-03-22 06:38:00,-1.0
2016-03-22 06:47:00,1.0
2016-03-22 06:54:00,1.0
2016-03-22 06:56:00,1.0
2016-03-22 07:05:00,1.0
2016-03-22 07:09:00,1.0
2016-03-22 07:18:00,-1.0
2016-03-22 07:27:00,-1.0
2016-03-22 07:39:00,1.0
2016-03-22 07:47:00,1.0
2016-03-22 07:55:00,-1.0
2016-03-22 08:05:00,-1.0
2016-03-22 08:17:00,-1.0
2016-03-22 08:25:00,-1.0
2016-03-22 08:36:00,1.0
2016-03-22 08:46:00,1.0
2016-03-22 08:57:00,-1.0
2016-03-22 09:07:00,-1.0
2016-03-22 09:17:00,1.0
2016-03-22 09:26:00,-1.0
2016-03-22 09:35:00,-1.0
2016-03-22 09:45:00,1.0
2016-03-22 09:55:00,-1.0
2016-03-22 10:04:00,-1.0
2016-03-22 10:14:00,1.0
2016-03-22 10:23:00,1.0
2016-03-22 10:32:00,1.0
2016-03-22 10:43:00,1.0
2016-03-22 10:52:00,-1.0
2016-03-22 11:01:00,-1.0
2016-03-22 11:10:00,-1.0
2016-03-22 11:20:00,-1.0
2016-03-22 11:29:00,-1.0
2016-03-22 11:33:00,-1.0
2016-03-22 11:44:00,1.0
2016-03-22 11:56:00,-1.0
2016-03-22 12:04:00,-1.0
2016-03-22 12:13:00,1.0
2016-03-22 12:20:00,-1.0
2016-03-22 12:29:00,1.0
2016-03-22 12:37:00,1.0
2016-03-22 12:47:00,1.0
2016-03-22 12:55:00,1.0
2016-03-22 13:02:00,-1.0
2016-03-22 13:13:00,1.0
2016-03-22 13:20:00,1.0
2016-03-22 13:29:00,1.0
2016-03-22 13:38:00,1.0
2016-03-22 13:47:00,1.0
2016-03-22 13:58:00,1.0
2016-03-22 14:08:00,1.0
2016-03-22 14:16:00,1.0
2016-03-22 14:26:00,1.0
2016-03-22 14:36:00,1.0
2016-03-22 14:43:00,1.0
2016-03-22 14:50:00,1.0
2016-03-22 15:01:00,1.0
2016-03-22 15:10:00,1.0
2016-03-22 15:20:00,1.0
2016-03-22 15:28:00,1.0
2016-03-22 15:36:00,1.0
2016-03-22 15:45:00,1.0
2016-03-22 15:54:00,1.0
2016-03-22 16:03:00,1.0
2016-03-22 16:11:00,1.0
2016-03-22 16:21:00,1.0
2016-03-22 16:32:00,1.0
2016-03-22 16:41:00,1.0
2016-03-22 16:50:00,1.0
2016-03-22 16:58:00,1.0
2016-03-22 16:58:00,1.0
2016-03-22 17:20:00,1.0
2016-03-22 17:32:00,1.0
2016-03-22 17:41:00,1.0
2016-03-22 17:49:00,1.0
2016-03-22 17:57:00,1.0
2016-03-22 18:06:00,1.0
2016-03-22 18:17:00,1.0
2016-03-22 18:27:00,1.0
2016-03-22 18:36:00,1.0
2016-03-22 18:46:00,1.0
2016-03-22 18:55:00,1.0
2016-03-22 19:07:00,1.0
2016-03-22 19:18:00,1.0
2016-03-22 19:29:00,1.0
2016-03-22 19:41:00,1.0
2016-03-22 19:50:00,1.0
2016-03-22 20:00:00,1.0
2016-03-22 20:17:00,1.0
2016-03-22 20:24:00,1.0
2016-03-22 20:34:00,1.0
2016-03-22 20:46:00,1.0
2016-03-22 20:59:00,1.0
2016-03-22 21:12:00,1.0
2016-03-22 21:22:00,1.0
2016-03-22 21:32:00,1.0
