dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity,v4.4_system,mrThreshold
2016-07-05 00:00:00,103315.64,102956.37,0.00561414928426,7.09986800175e-05,0.00161514570617,8.26591234449,747.74,both_gainAhead_PCA10_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,373.94,4.11841942807,1.0,gainAhead_PCA10_GNBayes,1.0,,1.0,,20160705 20:29:41 EDT,,gainAhead_PCA10_f10_is7,1.0
2016-07-05 00:00:00,96906.07,96904.14,-0.000709589207692,0.0,0.00161514570617,0.0,355.82,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,355.82,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160705 20:29:56 EDT,,zigZag_GNBayes_f86_is7,0.5
2016-07-05 00:00:00,96906.07,96904.14,-0.000709589207692,0.0,0.00161514570617,0.0,355.82,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,355.82,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160705 20:30:10 EDT,,zigZag_GNBayes_f86_is7,0.75
2016-07-05 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160706 03:32:11 ,,,
2016-07-05 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160705 22:35:51 ,,,
2016-07-05 00:00:00,103996.62,102956.37,0.00507087553421,7.09986800176e-05,0.00161514570617,8.32039498516,752.67,both_gainAhead_PCA10_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,373.94,4.11841942807,1.0,gainAhead_PCA10_GNBayes,1.0,,1.0,,20160705 23:14:00 EDT,,gainAhead_PCA10_f10_is7,1.0
2016-07-05 00:00:00,96906.07,96904.14,-0.000688803393167,0.0,0.00161514570617,0.0,355.82,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,355.82,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160705 23:15:12 EDT,,zigZag_GNBayes_f86_is7,0.5
2016-07-05 00:00:00,96906.07,96904.14,-0.000688803393167,0.0,0.00161514570617,0.0,355.82,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,355.82,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160705 23:15:15 EDT,,zigZag_GNBayes_f86_is7,0.75
2016-07-05 00:00:00,96906.07,96904.14,-0.000688803393167,0.0,0.00161514570617,0.0,355.82,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,355.82,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160705 23:15:17 EDT,,zigZag_GNBayes_f86_is7,0.5
2016-07-06 00:00:00,103999.52,103297.12,0.0271420611356,4e-05,0.00186500961648,0.0,683.88,both_gainAhead_PCA10_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,340.75,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,,1.0,,20160706 21:16:38 EDT,,gainAhead_PCA10_f10_is8,1.0
2016-07-06 00:00:00,96585.35,96583.42,-0.00483535729141,0.0,0.00186500961648,0.0,-320.72,both_zigZag_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-320.72,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160706 21:16:50 EDT,,zigZag_GNBayes_f86_is8,0.5
2016-07-06 00:00:00,96585.35,96583.42,-0.00483535729141,0.0,0.00186500961648,0.0,-320.72,both_zigZag_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-320.72,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160706 21:17:08 EDT,,zigZag_GNBayes_f86_is8,0.75
2016-07-06 00:00:00,96585.35,96583.42,-0.00483535729141,0.0,0.00186500961648,0.0,-320.72,both_zigZag_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-320.72,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160706 21:17:23 EDT,,zigZag_GNBayes_f86_is8,0.5
2016-07-06 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160706 22:18:41 ,,,
2016-07-07 00:00:00,102927.9,102765.95,-0.0054729821754,0.0,0.00208514414057,2.05859921125,-1071.62,both_gainAhead_PCA10_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-531.17,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,,1.0,,20160707 21:40:32 EDT,,gainAhead_PCA10_f10_is9,1.0
2016-07-07 00:00:00,97082.01,97080.07,-0.00149834013498,0.0,0.00208514414057,0.0,496.66,both_zigZag_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,496.65,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160707 21:41:44 EDT,,zigZag_GNBayes_f86_is9,0.5
2016-07-07 00:00:00,97082.01,97080.07,-0.00149834013498,0.0,0.00208514414057,0.0,496.66,both_zigZag_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,496.65,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160707 21:42:16 EDT,,zigZag_GNBayes_f86_is9,0.75
2016-07-07 00:00:00,97082.01,97080.07,-0.00149834013498,0.0,0.00208514414057,0.0,496.66,both_zigZag_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,496.65,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160707 21:43:02 EDT,,zigZag_GNBayes_f86_is9,0.5
2016-07-07 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160707 22:03:02 ,,,
2016-07-08 00:00:00,103986.05,102690.77,0.0173106694364,0.00424715388537,0.00228416096288,0.0,844.92,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,418.9,0.0,1.0,sellHold,-1.0,,1.0,,20160708 21:00:10 EDT,,sellHold,1.0
2016-07-08 00:00:00,96911.09,97338.63,-0.00864764470613,0.0,0.00228416096288,0.0,-398.58,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-400.34,0.0,1.0,buyHold,1.0,,1.0,,20160708 21:00:44 EDT,,buyHold,0.5
2016-07-08 00:00:00,103986.05,102690.77,0.0173106694364,0.00424715388537,0.00228416096288,0.0,844.92,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,418.9,0.0,1.0,sellHold,-1.0,,1.0,,20160708 21:00:59 EDT,,sellHold,0.75
2016-07-08 00:00:00,96911.09,97338.63,-0.00864764470613,0.0,0.00228416096288,0.0,-398.58,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-400.34,0.0,1.0,buyHold,1.0,,1.0,,20160708 21:01:14 EDT,,buyHold,0.5
2016-07-08 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160710 04:45:54 ,,,
2016-07-11 00:00:00,103543.31,102680.71,0.00255424310633,0.000217872472658,0.00186500961648,0.0,-20.28,both_sellHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-10.06,0.0,1.0,sellHold,-1.0,,1.0,,20160711 21:05:53 EDT,,sellHold,1.0
2016-07-11 00:00:00,97428.13,97348.16,-0.00225147546725,0.0,0.00186500961648,0.0,9.54,both_buyHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,9.53,0.0,1.0,buyHold,1.0,,1.0,,20160711 21:06:25 EDT,,buyHold,0.5
2016-07-11 00:00:00,103543.31,102680.71,0.00255424310633,0.000217872472658,0.00186500961648,0.0,-20.28,both_sellHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-10.06,0.0,1.0,sellHold,-1.0,,1.0,,20160711 21:06:54 EDT,,sellHold,0.75
2016-07-11 00:00:00,97428.13,97348.16,-0.00225147546725,0.0,0.00186500961648,0.0,9.54,both_buyHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,9.53,0.0,1.0,buyHold,1.0,,1.0,,20160711 21:07:25 EDT,,buyHold,0.5
2016-07-11 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160711 21:48:35 ,,,
2016-07-11 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160712 05:20:02 ,,,
2016-07-12 00:00:00,105105.81,103243.73,0.0238377570604,0.000227808518605,0.00208514414057,0.0,1140.13,both_sellHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,563.02,0.0,1.0,sellHold,-1.0,,1.0,,20160712 21:01:57 EDT,,sellHold,1.0
2016-07-12 00:00:00,96893.91,96814.38,-0.00748490918681,0.0,0.00208514414057,0.0,-534.22,both_buyHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-533.78,0.0,1.0,buyHold,1.0,,1.0,,20160712 21:03:18 EDT,,buyHold,0.5
2016-07-12 00:00:00,105105.81,103243.73,0.0238377570604,0.000227808518605,0.00208514414057,0.0,1140.13,both_sellHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,563.02,0.0,1.0,sellHold,-1.0,,1.0,,20160712 21:04:01 EDT,,sellHold,0.75
2016-07-12 00:00:00,96893.91,96814.38,-0.00748490918681,0.0,0.00208514414057,0.0,-534.22,both_buyHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-533.78,0.0,1.0,buyHold,1.0,,1.0,,20160712 21:04:16 EDT,,buyHold,0.5
2016-07-13 00:00:00,103362.81,102725.33,-0.00422635708515,0.0,0.00228416096288,2.06729750645,-1050.62,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-518.4,0.0,1.0,sellHold,-1.0,,1.0,,20160713 21:25:29 EDT,,sellHold,1.0
2016-07-13 00:00:00,97380.43,97300.5,-0.00643097261978,0.0,0.00228416096288,0.0,486.52,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,486.12,0.0,1.0,buyHold,1.0,,1.0,,20160713 21:25:45 EDT,,buyHold,0.5
2016-07-13 00:00:00,103362.81,102725.33,-0.00422635708515,0.0,0.00228416096288,2.06729750645,-1050.62,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-518.4,0.0,1.0,sellHold,-1.0,,1.0,,20160713 21:26:00 EDT,,sellHold,0.75
2016-07-13 00:00:00,97380.43,97300.5,-0.00643097261978,0.0,0.00228416096288,0.0,486.52,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,486.12,0.0,1.0,buyHold,1.0,,1.0,,20160713 21:26:48 EDT,,buyHold,0.5
2016-07-14 00:00:00,103404.23,102565.5,-0.00408073171213,0.0,0.00246717581898,0.0,262.7,both_gainAhead_PCA10_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,260.57,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,,1.0,,20160714 20:50:00 EDT,,gainAhead_PCA10_f10_is14,1.0
2016-07-14 00:00:00,97287.46,97262.15,-0.0051923082132,0.0,0.00246717581898,0.0,-248.43,both_zigZag_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-248.36,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160714 20:50:09 EDT,,zigZag_GNBayes_f86_is14,0.5
2016-07-14 00:00:00,103404.23,102565.5,-0.00408073171213,0.0,0.00246717581898,0.0,262.7,both_gainAhead_PCA10_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,260.57,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,,1.0,,20160714 20:50:38 EDT,,gainAhead_PCA10_f10_is14,0.75
2016-07-14 00:00:00,97287.46,97262.15,-0.0051923082132,0.0,0.00246717581898,0.0,-248.43,both_zigZag_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-248.36,0.0,1.0,zigZag_GNBayes,-1.0,,1.0,,20160714 20:51:01 EDT,,zigZag_GNBayes_f86_is14,0.5
2016-07-15 00:00:00,102971.65,102754.04,-0.00217688935787,0.0,0.00263752189358,0.0,290.97,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,290.35,0.0,1.0,sellHold,-1.0,,1.0,,20160715 21:14:09 EDT,,sellHold,1.0
2016-07-15 00:00:00,97351.81,97271.91,-0.00659000889968,0.0,0.00263752189358,0.0,-276.65,both_buyHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-276.42,0.0,1.0,buyHold,1.0,,1.0,,20160715 21:14:37 EDT,,buyHold,0.5
2016-07-15 00:00:00,102971.65,102754.04,-0.00217688935787,0.0,0.00263752189358,0.0,290.97,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,290.35,0.0,1.0,sellHold,-1.0,,1.0,,20160715 21:14:55 EDT,,sellHold,0.75
2016-07-15 00:00:00,97351.81,97271.91,-0.00659000889968,0.0,0.00263752189358,0.0,-276.65,both_buyHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-276.42,0.0,1.0,buyHold,1.0,,1.0,,20160715 21:15:06 EDT,,buyHold,0.5
2016-07-18 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160718 21:48:42 ,,,
2016-07-19 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160719 21:16:20 ,,,
2016-07-20 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160720 22:05:53 ,,,
2016-07-21 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160721 21:43:31 ,,,
2016-07-22 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160722 22:38:42 ,,,
2016-07-22 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160724 08:59:08 ,,,
2016-07-25 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160725 21:58:57 ,,,
2016-07-26 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160726 21:29:02 ,,,
2016-07-27 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160727 23:06:35 ,,,
2016-07-27 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160727 23:22:30 ,,,
2016-07-28 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160728 21:42:20 ,,,
2016-07-29 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160730 00:20:55 ,,,
2016-07-29 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160730 01:12:30 ,,,
2016-07-29 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160730 01:27:20 ,,,
2016-07-29 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160730 08:13:02 ,,,
2016-08-01 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160802 00:19:15 ,,,
2016-08-02 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160802 22:44:17 ,,,
2016-08-03 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160804 00:09:05 ,,,
2016-08-04 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160804 21:39:35 ,,,
2016-08-04 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160805 00:30:26 ,,,
2016-08-05 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160806 01:41:42 ,,,
2016-08-08 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160808 22:38:26 ,,,
2016-08-09 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160809 22:28:51 ,,,
2016-08-10 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160811 00:45:50 ,,,
2016-08-11 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160811 22:26:08 ,,,
2016-08-12 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160813 01:12:30 ,,,
2016-08-12 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160815 01:22:01 ,,,
2016-08-15 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160815 22:10:45 ,,,
2016-08-15 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160816 07:21:00 ,,,
2016-08-16 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160816 22:10:41 ,,,
2016-08-17 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160817 23:30:04 ,,,
2016-08-17 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160817 23:36:57 ,,,
2016-08-18 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160818 22:38:04 ,,,
2016-08-19 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160820 20:32:21 ,,,
2016-08-19 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160821 02:41:41 ,,,
2016-08-22 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160823 00:37:11 ,,,
2016-08-22 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160823 02:20:52 ,,,
2016-08-23 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160823 22:32:46 ,,,
2016-08-23 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160823 22:42:00 ,,,
2016-08-24 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160824 23:59:52 ,,,
2016-08-25 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160825 22:05:39 ,,,
2016-08-26 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160827 01:01:38 ,,,
2016-08-26 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160829 04:26:33 ,,,
2016-08-29 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160830 00:36:45 ,,,
2016-08-30 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160830 22:49:02 ,,,
2016-08-31 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160831 23:23:46 ,,,
2016-09-01 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160901 23:06:51 ,,,
2016-09-01 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160902 00:55:12 ,,,
2016-09-02 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160903 00:33:23 ,,,
2016-09-05 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160905 22:07:33 ,,,
2016-09-06 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160906 22:05:43 ,,,
2016-09-07 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160907 23:30:01 ,,,
2016-09-08 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160908 21:59:24 ,,,
2016-09-09 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160910 00:30:33 ,,,
2016-09-12 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160912 23:53:45 ,,,
2016-09-12 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160913 00:31:34 ,,,
2016-09-13 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160913 21:57:41 ,,,
2016-09-14 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160915 00:32:09 ,,,
2016-09-15 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160915 22:32:49 ,,,
2016-09-15 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160916 01:46:09 ,,,
2016-09-16 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160916 23:17:39 ,,,
2016-09-19 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20160919 21:46:06 ,,,
2016-09-19 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160919 22:02:03 ,,,
2016-09-20 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160920 21:42:19 ,,,
2016-09-21 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160921 23:21:49 ,,,
2016-09-21 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160921 23:28:36 ,,,
2016-09-22 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160922 22:02:00 ,,,
2016-09-23 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160923 21:22:11 ,,,
2016-09-26 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20160926 21:34:38 ,,,
2016-09-27 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160927 21:18:27 ,,,
2016-09-28 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160929 00:17:43 ,,,
2016-09-29 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20160929 21:11:15 ,,,
2016-09-30 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20160930 23:58:48 ,,,
2016-10-03 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161003 22:37:02 ,,,
2016-10-04 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161004 22:14:44 ,,,
2016-10-04 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161004 22:17:30 ,,,
2016-10-05 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161005 23:22:52 ,,,
2016-10-06 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161006 21:58:06 ,,,
2016-10-06 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161006 22:56:39 ,,,
2016-10-06 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161007 00:15:29 ,,,
2016-10-07 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161007 22:13:23 ,,,
2016-10-10 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161010 21:39:07 ,,,
2016-10-10 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161010 21:43:05 ,,,
2016-10-11 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161011 23:18:39 ,,,
2016-10-11 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161012 04:07:21 ,,,
2016-10-12 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161013 00:01:08 ,,,
2016-10-13 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161013 21:13:37 ,,,
2016-10-13 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161013 23:42:46 ,,,
2016-10-13 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161013 23:51:01 ,,,
2016-10-14 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161014 22:07:35 ,,,
2016-10-14 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161016 04:10:39 ,,,
2016-10-17 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161017 21:27:56 ,,,
2016-10-18 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161018 23:51:02 ,,,
2016-10-19 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161020 00:00:25 ,,,
2016-10-19 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161020 01:00:22 ,,,
2016-10-20 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161020 22:23:05 ,,,
2016-10-21 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161021 22:28:54 ,,,
2016-10-24 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161024 21:30:14 ,,,
2016-10-25 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161025 21:48:16 ,,,
2016-10-26 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161026 23:46:24 ,,,
2016-10-27 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161027 21:35:21 ,,,
2016-10-28 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161028 22:16:15 ,,,
2016-10-31 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161031 22:06:46 ,,,
2016-10-31 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161031 22:12:08 ,,,
2016-11-01 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161101 22:11:55 ,,,
2016-11-02 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161102 23:32:43 ,,,
2016-11-03 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161103 22:56:32 ,,,
2016-11-04 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161104 23:39:55 ,,,
2016-11-04 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161104 23:40:40 ,,,
2016-11-07 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161107 21:41:57 ,,,
2016-11-08 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161108 22:28:53 ,,,
2016-11-09 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161109 22:36:03 ,,,
2016-11-10 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161110 21:39:08 ,,,
2016-11-10 00:00:00,,,,,,,,,,,,,,,,-1.0,,1.0,,20161110 21:39:53 ,,,
2016-11-11 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161112 05:48:11 ,,,
2016-11-11 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161112 05:58:13 ,,,
2016-11-14 00:00:00,,,,,,,,,,,,,,,,0.0,,1.0,,20161114 22:26:53 ,,,
2016-11-15 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161115 21:52:43 ,,,
2016-11-16 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161116 23:26:06 ,,,
2016-11-17 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161117 22:47:25 ,,,
2016-11-17 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161118 04:34:33 ,,,
2016-11-17 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161118 13:30:20 ,,,
2016-11-18 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161121 13:30:19 ,,,
2016-11-21 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161121 23:33:22 ,,,
2016-11-21 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161122 00:26:49 ,,,
2016-11-21 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161122 13:30:20 ,,,
2016-11-22 00:00:00,,,,,,,,,,,,,,,,1.0,,1.0,,20161123 13:30:17 ,,,
