dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity
2016-06-09 20:00:00,0.027719306097,0.000441528142426,0.00228416096288,8.03435106574,100421.35,83.21,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.000158689856544,wf_is_pv3s_v2v,100356.32,41.6,4.01441334047,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is31,1.0,,,
2016-06-10 00:00:00,0.020954442492,0.00048978725539,0.00246717581898,8.03625773594,100445.19,23.84,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100368.23,11.91,4.0148898212,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is16,1.0,-275.141033333,20160609 19:24:51 EDT,
2016-06-10 00:00:00,0.0354972000941,0.000384170186845,0.00246717581898,0.0,100503.02,349.65,both_sellHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100282.62,174.75,0.0,1.0,sellHold,-1.0,sellHold,1.0,-181.62275,20160609 20:58:22 EDT,
2016-06-10 04:00:00,0.00440332956884,0.00233578744902,0.00263752189358,0.0,100345.26,-191.78,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100224.06,-95.68,0.0,1.0,sellHold,-1.0,sellHold,1.0,-191.221166667,20160610 00:48:46 EDT,
2016-06-10 08:00:00,0.0384963452375,0.000962926885788,0.00279751442472,2.00904259074,100450.12,184.89,both_sellHold DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100342.15,186.69,0.0,1.0,sellHold,-1.0,sellHold,1.0,-191.672533333,20160610 04:48:19 EDT,
2016-06-10 12:00:00,0.0721214615462,0.000870662040638,0.0029488391231,0.0,100716.75,508.14,both_sellHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100526.38,254.23,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.619716667,20160610 08:47:22 EDT,
2016-06-10 16:00:00,0.0237605769547,0.00208857761986,0.00309276856414,8.03921443931,100482.14,-235.12,both_gainAhead_PCA10_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100349.1,-117.27,4.01412452308,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is9,1.0,-191.941516667,20160610 12:48:03 EDT,
2016-06-10 20:00:00,0.0199778606087,0.00211272517445,0.00323029141235,0.0,100188.59,27.66,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100299.71,13.85,0.0,1.0,sellHold,-1.0,sellHold,1.0,-191.783883333,20160610 16:48:12 EDT,
2016-06-10 20:00:00,0.0012094992379,0.00269279822894,0.00323029141235,2.00362542462,100179.27,20.34,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,47.7961333333,20160610 20:47:47 EDT,
2016-06-10 20:00:00,0.0265537361547,0.00211273235779,0.00323029141235,0.0,100205.61,44.68,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.94,20160611 00:48:47 EDT,
2016-06-10 20:00:00,0.0250705349875,0.00211273235779,0.00323029141235,0.0,100205.61,44.68,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.62,20160611 04:48:54 EDT,
2016-06-10 20:00:00,0.00580658342622,0.00211271406593,0.00323029141235,0.0,100205.61,44.68,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.07,20160611 08:48:54 EDT,
2016-06-10 20:00:00,0.024576555934,0.00211272517445,0.00323029141235,0.0,100455.84,44.79,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.1,20160611 12:48:05 EDT,
2016-06-10 20:00:00,0.00322785309408,0.00211273235779,0.00323029141235,0.0,100455.84,44.79,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,0.94,20160611 16:48:23 EDT,
2016-06-10 20:00:00,0.0119506049051,0.00211272284557,0.00323029141235,2.00362542462,100179.27,20.34,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.69,20160611 20:48:25 EDT,
2016-06-10 20:00:00,0.0211598847415,0.00211271121951,0.00323029141235,0.0,100205.61,44.68,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.88,20160612 00:47:29 EDT,
2016-06-10 20:00:00,0.0272549340382,0.00211273235779,0.00323029141235,2.00362542462,100179.27,20.34,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.96,20160612 04:48:43 EDT,
2016-06-10 20:00:00,-0.00138350056568,0.0,0.00323029141235,0.0,100181.27,22.34,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.29,20160612 08:48:46 EDT,
2016-06-10 20:00:00,0.00466779003436,0.0031674039975,0.00323029141235,2.00862894044,100429.44,20.39,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.45,20160612 12:48:24 EDT,
2016-06-10 20:00:00,-0.00646048848189,0.0,0.00323029141235,2.00911689873,100453.84,42.79,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100308.23,22.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.71,20160612 16:48:17 EDT,
2016-06-13 00:00:00,-0.00375220272582,0.0,0.00336219390073,0.0,100023.46,-124.49,both_sellHold DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100021.46,-124.48,0.0,1.0,sellHold,-1.0,sellHold,1.0,0.91,20160612 20:48:12 EDT,
2016-06-13 04:00:00,0.0623596469261,0.000390485184872,0.00348911350395,0.0,100690.33,506.22,both_zigZag_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100437.22,253.11,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is16,1.0,-193.30935,20160613 00:46:41 EDT,
2016-06-13 08:00:00,0.0492942755614,3.999982e-05,0.00186500961648,0.0,100838.15,170.49,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100468.96,85.01,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f20_is9,1.0,-191.406833333,20160613 04:48:35 EDT,
2016-06-13 12:00:00,-0.0953566863429,0.0,0.00659380473396,3.99249897726,99808.48,-85.33,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99808.48,-85.33,3.99249897726,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f23_is16,1.0,-323.3664,20160613 06:36:38 EDT,99438.55
2016-06-13 12:00:00,-0.0624755649305,0.0,0.00659380473396,3.99271023848,99813.76,-80.05,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99813.76,-80.05,3.99271023848,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f23_is16,1.0,-192.604566667,20160613 08:47:23 EDT,99443.81
2016-06-13 16:00:00,-0.0837679676451,0.0,0.00659380473396,0.0,99716.51,80.09,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99716.51,80.09,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is24,1.0,-193.59305,20160613 12:46:24 EDT,99716.51
2016-06-13 20:00:00,0.021706497977,0.00041872569021,0.00659380473396,2.0,99942.72,-249.21,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,99944.72,-247.21,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is9,1.0,-191.687316667,20160613 16:48:18 EDT,99706.1
2016-06-14 04:00:00,-0.0861399600067,0.0,0.00659380473396,3.97768367186,99438.11,-99.58,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99438.11,-99.58,3.97768367186,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is9,1.0,-192.045633333,20160614 00:47:57 EDT,99438.11
2016-06-14 08:00:00,-0.00137502836028,0.0,0.00659380473396,2.0,98966.34,-1218.53,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99710.08,-609.08,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is9,1.0,-192.183316667,20160614 04:47:49 EDT,98925.25
2016-06-14 12:00:00,-0.0877891393684,0.0,0.00659380473396,0.0,99101.9,-146.22,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99101.9,-146.22,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is23,1.0,-192.039466667,20160614 08:47:57 EDT,99101.9
2016-06-14 16:00:00,-0.0320021916715,0.0,0.00659380473396,6.03085805757,100508.27,89.52,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100464.52,43.76,4.01874145744,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is9,1.0,-192.435366667,20160614 12:47:33 EDT,99362.91
2016-06-14 20:00:00,-0.109544304675,0.0,0.00659380473396,0.0,99161.7,22.0,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99161.7,22.0,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f27_is23,1.0,-192.29785,20160614 16:47:42 EDT,99117.7
2016-06-15 00:00:00,0.0,0.0,0.00659380473396,6.04876080102,100806.63,571.94,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100521.68,284.98,4.02102803215,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f20_is9,1.0,-181.113533333,20160614 20:58:53 EDT,99562.49
2016-06-15 04:00:00,0.0119053989545,3.999982e-05,0.00659380473396,7.9673069473,99583.37,-788.15,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,99979.43,-394.1,3.99933722435,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is23,1.0,-192.79695,20160615 00:47:12 EDT,99335.42
2016-06-15 08:00:00,-0.125013726655,0.0,0.00659380473396,3.97582109187,99391.55,68.27,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99391.55,68.27,3.97582109187,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is23,1.0,-192.384166667,20160615 04:47:36 EDT,99272.11
2016-06-15 12:00:00,-0.0805184583094,0.0,0.00659380473396,3.96481394217,99116.38,-231.04,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99116.38,-231.04,3.96481394217,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is23,1.0,-191.1747,20160615 08:48:49 EDT,99116.38
2016-06-15 16:00:00,-0.000375002109398,0.0,0.00659380473396,2.0,99226.34,-1066.39,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99762.53,-532.2,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is23,1.0,-191.620383333,20160615 12:48:22 EDT,98693.35
2016-06-15 20:00:00,-0.111311107814,0.0,0.00659380473396,0.0,99331.7,-43.65,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99331.7,-43.65,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is23,1.0,-192.723266667,20160615 16:47:16 EDT,99164.08
2016-06-16 00:00:00,0.0493041846455,0.000363186755412,0.00659380473396,0.0,100430.21,-252.69,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100558.56,-126.35,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is23,1.0,-193.952216667,20160615 20:46:02 EDT,99153.33
2016-06-16 04:00:00,-0.0134286846394,0.0,0.00659380473396,4.02240501056,100556.1,163.86,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100556.1,163.86,4.02240501056,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is23,1.0,-191.6974,20160616 00:48:18 EDT,99626.18
2016-06-16 08:00:00,0.00260816197588,0.00103371770516,0.00659380473396,6.00490694521,100075.78,-40.59,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100077.78,-38.59,4.00327129681,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is9,1.0,-191.854016667,20160616 04:48:08 EDT,99864.31
2016-06-16 12:00:00,0.0250929066856,3.99998200001e-05,0.00659380473396,0.0,100520.49,258.36,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100393.32,129.18,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is23,1.0,-191.58375,20160616 08:48:24 EDT,99808.96
