dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-04-22 16:30:00,1.0,0.000204608448426,440,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,,
2016-04-22 17:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.11,20160423 21:24:24 EDT
2016-04-22 17:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.09,20160424 00:02:14 EDT
2016-04-22 17:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.1,20160424 00:06:43 EDT
2016-04-22 17:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.19,20160424 18:03:29 EDT
2016-04-22 17:30:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.17,20160424 18:44:02 EDT
2016-04-24 19:30:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.16,20160424 19:05:13 EDT
2016-04-24 20:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.16,20160424 19:36:15 EDT
2016-04-24 20:30:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.2,20160424 20:09:21 EDT
2016-04-24 21:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.18,20160424 20:41:46 EDT
2016-04-24 21:30:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.14,20160424 21:04:55 EDT
2016-04-24 22:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.13,20160424 21:36:27 EDT
2016-04-24 22:30:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.2,20160424 22:07:47 EDT
2016-04-24 23:00:00,1.0,0.0,441,1.0,,,,GBPNZD_30m_ALL_DF1_None_i0_fcst1_BH1,0.2,20160424 22:39:31 EDT
