dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity
2016-06-09 20:00:00,0.0631111580692,4.92183208304e-05,0.00228416096288,0.0,100822.05,143.97,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,6.94690480652e-06,wf_is_pv2e_p2p,100470.48,71.79,0.0,1.0,sellHold,-1.0,sellHold,1.0,,,
2016-06-10 00:00:00,0.0569669662306,7.38560689746e-05,0.00246717581898,0.0,100820.65,-1.4,both_sellHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100469.78,-0.7,0.0,1.0,sellHold,-1.0,sellHold,1.0,-243.195133333,20160609 19:56:48 EDT,
2016-06-10 00:00:00,0.0552775525183,0.0,0.00246717581898,0.0,100675.69,104.8,both_sellHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100400.65,52.28,0.0,1.0,sellHold,-1.0,sellHold,1.0,-181.716766667,20160609 20:58:16 EDT,
2016-06-10 04:00:00,0.0323210627817,0.000149475854114,0.00263752189358,0.0,100403.09,-12.56,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100275.71,-6.27,0.0,1.0,sellHold,-1.0,sellHold,1.0,-191.7548,20160610 00:48:14 EDT,
2016-06-10 08:00:00,0.043459410787,0.0,0.00659380473396,0.0,100458.12,275.69,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100293.72,137.81,0.0,1.0,buyHold,1.0,buyHold,1.0,-192.83515,20160610 04:47:09 EDT,99814.25
2016-06-10 12:00:00,0.0189150373603,3.999982e-05,0.00659380473396,0.0,101061.03,855.42,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100635.33,427.72,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is25,1.0,-192.003516667,20160610 08:47:59 EDT,99660.57
2016-06-10 16:00:00,0.022284180646,0.00507465583004,0.00659380473396,0.0,100056.75,-472.35,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100294.94,-236.18,0.0,1.0,sellHold,-1.0,sellHold,1.0,-191.822766667,20160610 12:48:10 EDT,99412.03
2016-06-10 20:00:00,-0.00998045018161,0.0,0.00323029141235,0.0,100694.34,143.38,both_gainAhead_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100481.13,143.07,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is12,1.0,-192.845183333,20160610 16:47:09 EDT,
2016-06-10 20:00:00,0.0225517590411,0.00304945238784,0.00659380473396,2.01015293932,100505.64,-27.88,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100507.65,-25.87,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is27,1.0,48.5779833333,20160610 20:48:34 EDT,99880.56
2016-06-10 20:00:00,0.0235519995624,0.00240054151825,0.00659380473396,2.01015293932,100505.64,-27.88,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100507.65,-25.87,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is27,1.0,2.47,20160611 00:48:07 EDT,99880.56
2016-06-10 20:00:00,0.023551850921,0.00241847964099,0.00659380473396,2.01015293932,100505.64,-27.88,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100507.65,-25.87,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is27,1.0,1.35,20160611 04:48:37 EDT,99880.56
2016-06-10 20:00:00,0.0528305977875,0.00237853910214,0.00659380473396,2.01015293932,100505.64,-27.88,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100507.65,-25.87,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is27,1.0,1.72,20160611 08:48:32 EDT,99880.56
2016-06-10 20:00:00,0.102858889595,0.00240954981188,0.00659380473396,2.01015293932,100505.64,-27.88,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100507.65,-25.87,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is27,1.0,0.88,20160611 12:45:55 EDT,99880.56
2016-06-10 20:00:00,-0.000375002109398,0.0,0.00659380473396,0.0,100507.65,-25.87,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,100507.65,-25.87,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is27,1.0,1.58,20160611 16:49:02 EDT,99880.56
2016-06-10 20:00:00,0.0458238881081,0.00304050331494,0.00659380473396,2.01015293932,100505.64,-27.88,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100507.65,-25.87,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is27,1.0,2.37,20160611 20:48:43 EDT,99880.56
