dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,cycleTime,timestamp,mrThreshold
2016-06-10,0.0489519910154,9.1e-05,0.00131876094679,0.0,117798.33,2734.05,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,-0.0309172105806,wf_is_pv3s_v2v,110527.74,1297.71,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f94_is22,1.0,,,
2016-06-13,0.0424552346933,9.99982000361e-05,0.00131876094679,10.0065857239,125072.31,7273.98,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,113940.39,3412.65,4.5577979765,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f93_is19,1.0,1268.13983333,20160613 21:08:08 EDT,
2016-06-13 00:00:00,0.0424899749594,9.99982000361e-05,0.00131876094679,9.86129534483,123256.33,7168.37,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,110838.36,3319.74,4.43371183263,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f93_is19,1.0,1880.96705,20160614 07:20:58 EDT,
2016-06-14 00:00:00,0.0430570714976,7.09986800176e-05,0.00161514570617,0.0,125178.8,1922.47,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,111702.75,864.39,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f93_is19,1.0,1244.87126667,20160614 20:44:52 EDT,
2016-06-15 00:00:00,-0.00503711058607,0.0,0.00186500961648,7.30994877805,121825.17,-3353.63,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,110205.3,-1497.45,4.40838851565,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f93_is19,1.0,1531.27371667,20160616 01:31:16 EDT,
2016-06-16 00:00:00,-0.000913702910621,0.0,0.00208514414057,0.0,122368.06,542.89,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,110696.41,491.11,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f93_is19,1.0,1240.5971,20160616 20:40:35 EDT,
2016-06-16 00:00:00,-0.00190810913748,0.0,0.00208514414057,0.0,122368.06,542.89,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,110696.41,491.11,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f93_is19,1.0,1501.2437,20160617 01:01:14 EDT,
2016-06-17 00:00:00,0.00349361931078,0.00224421321237,0.00228416096288,2.45387082768,122691.09,1900.78,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,112440.6,1744.19,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f93_is19,1.0,52.13,20160618 02:48:11 EDT,
2016-06-17 00:00:00,0.0864364746329,0.00528297224609,0.00228416096288,0.0,112906.18,3449.31,both_zigZag_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,107066.14,1660.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is19,1.0,1.94,20160619 04:16:38 EDT,
2016-06-20 00:00:00,0.0320089373641,0.00452217932727,0.00246717581898,0.0,114138.56,1232.38,both_zigZag_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,107650.46,584.32,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is19,1.0,1219.78493333,20160620 20:19:47 EDT,
2016-06-20 00:00:00,-0.00268130116151,0.0,0.00246717581898,0.0,92739.6,-508.91,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,92737.76,-508.9,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is22,1.0,2559.05945,20160621 18:39:03 EDT,
2016-06-21 00:00:00,-0.00782735333369,0.0,0.00263752189358,0.0,94503.81,1764.21,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,94501.93,1764.17,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is22,1.0,1454.84015,20160622 00:14:50 EDT,
2016-06-22 00:00:00,-0.0181350243756,0.0,0.00114208048144,0.0,92847.49,-603.89,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,93979.36,-611.25,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,1.0,1235.37276667,20160622 20:35:22 EDT,
2016-06-22 00:00:00,-0.0181350243756,0.0,0.00114208048144,0.0,92847.49,-603.89,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,93979.36,-611.25,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,1.0,1661.13458333,20160623 03:41:08 EDT,
2016-06-23 00:00:00,-0.00587607519754,0.0,0.00131876094679,0.0,91390.28,-1457.21,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,92504.39,-1474.97,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is19,1.0,1237.83261667,20160623 20:37:49 EDT,
2016-06-24 00:00:00,0.0998814899664,5.9998800008e-05,0.00161514570617,9.13690153482,114202.13,4498.44,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,107962.52,2169.14,4.31867339463,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f94_is22,1.0,1252.32498333,20160624 20:52:19 EDT,
2016-06-27 00:00:00,-0.00487364394839,0.0,0.00114208048144,2.17941020007,108968.33,-1147.16,both_gainAhead_PCA10_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,105751.52,-552.68,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is5,1.0,1241.85965,20160627 20:41:51 EDT,
2016-06-27 00:00:00,-0.00487364394839,0.0,0.00114208048144,2.17941020007,108968.33,-1147.16,both_gainAhead_PCA10_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,105751.52,-552.68,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is5,1.0,1605.7269,20160628 02:45:43 EDT,
2016-06-28 00:00:00,0.0143504542973,9.9998200036e-05,0.00131876094679,0.0,95119.71,673.77,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,94782.95,336.89,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is6,1.0,1226.0255,20160628 20:26:01 EDT,
2016-06-28 00:00:00,0.0145171454384,7.09986800176e-05,0.00131876094679,0.0,95119.71,673.77,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,94782.95,336.89,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is6,1.0,1242.75606667,20160628 20:42:45 EDT,
2016-06-28 00:00:00,0.0144338025398,7.09986800176e-05,0.00131876094679,0.0,95119.71,673.77,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,94782.95,336.89,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is6,1.0,1330.94945,20160628 22:10:56 EDT,
2016-06-29 00:00:00,-0.00681046483475,0.0,0.00161514570617,0.0,94907.61,-1629.83,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,95408.22,-1638.43,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is37,1.0,1446.53953333,20160630 00:06:32 EDT,
2016-06-29 00:00:00,-0.00699786438962,0.0,0.00161514570617,0.0,94907.61,-1629.83,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,95408.22,-1638.43,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is37,1.0,1530.4035,20160630 01:30:24 EDT,
2016-06-30 00:00:00,-0.0055527086906,0.0,0.00161514570617,0.0,94078.29,-829.32,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,94574.52,-833.7,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is37,1.0,1260.86995,20160630 21:00:52 EDT,
2016-06-30 00:00:00,-0.00554453978047,0.0,0.00161514570617,0.0,94078.29,-829.32,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,94574.52,-833.7,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is37,1.0,1349.9894,20160630 22:29:59 EDT,
2016-06-30 00:00:00,-0.00561977646388,0.0,0.00161514570617,0.0,94078.29,-829.32,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,94574.52,-833.7,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is37,1.0,,20160701 00:04:18 EDT,0.75
2016-07-01 00:00:00,-0.00207673601065,0.0,0.00186500961648,3.81137687692,95280.61,1202.32,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,95783.18,1208.66,3.83148055385,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is22,1.0,,20160701 20:33:35 EDT,0.75
2016-07-01 00:00:00,-0.00197625834961,0.0,0.00186500961648,3.81137687692,95280.61,1202.32,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,95783.18,1208.66,3.83148055385,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is22,1.0,,20160704 20:37:26 EDT,0.75
2016-07-05 00:00:00,-0.00135909291747,0.0,0.00208514414057,0.0,94197.46,-1086.96,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,94694.32,-1092.69,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is19,1.0,,20160705 20:37:01 EDT,0.75
