dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 03:00:00,98957.29,98932.96,-0.399149564978,0.0,0.00323029141235,0.0,-12.12,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,-0.000318553835598,wf_is_short,-12.12,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f16_is65,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,,,
2016-04-26 03:30:00,98921.81,98897.49,-0.352630051729,0.0,0.00323029141235,3.95703067103,-35.48,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-35.47,3.95605778104,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f17_is66,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,12.9639,20160426 03:42:57 EDT,
2016-04-26 06:30:00,99631.93,99649.26,-0.199841978959,0.0,0.00406469422349,2.0,-103.35,both_finalWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-50.66,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f15_is12,both_finalWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,-14.1420333333,20160426 06:15:51 EDT,
2016-04-26 09:30:00,100026.69,99954.64,0.114840084266,0.00049310288228,0.00309276856414,8.00277540562,337.62,both_finalWorst DPS wl11.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,168.98,3.99834554897,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f10_is10,both_finalWorst DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,10.59545,20160426 09:40:35 EDT,
2016-04-26 10:30:00,99534.94,99584.64,0.0174312427946,0.00173984985212,0.00395628284037,7.96343217615,-17.7,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-8.85,3.98354476412,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f26_is12,,1.0,-12.3914,20160426 10:17:36 EDT,100067.14
2016-04-26 11:00:00,99942.39,100135.12,0.0476441187981,0.00190487486291,0.00384481582077,2.0,13.71,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,15.74,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f28_is13,,1.0,-16.6676666667,20160426 10:43:19 EDT,100209.14
2016-04-26 11:30:00,98779.13,99298.21,0.242919330329,0.00182786760825,0.0046625240412,0.0,-654.99,both_finalBest DPS wl25.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-328.13,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f37_is51,,1.0,-21.662,20160426 11:08:20 EDT,100163.8
2016-04-26 11:30:00,99439.92,99658.96,-0.105381754624,0.0,0.0046625240412,2.0,-661.39,both_finalBest DPS wl25.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-329.32,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f37_is51,,1.0,2.52478333333,20160426 11:32:31 EDT,100125.91
2016-04-26 12:00:00,99373.12,99498.21,-0.070137881665,0.0,0.00361157559257,3.97508397938,62.49,both_finalBestOfWorst DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,62.57,3.98008772619,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f31_is42,,1.0,0.326916666667,20160426 12:00:19 EDT,100265.53
2016-04-26 12:30:00,99408.58,99854.53,0.470714789965,0.0010251600686,0.00361157559257,7.95332305551,8.75,both_finalBestOfBest DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,4.4,3.9943408777,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f17_is87,,1.0,-3.97376666667,20160426 12:26:01 EDT,100402.49
2016-04-26 13:00:00,99082.68,99487.14,-0.877646845439,0.0,0.00361157559257,0.0,0.69,both_finalBest DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,0.7,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f32_is44,,1.0,-7.71961666667,20160426 12:52:16 EDT,99726.1
2016-04-26 13:30:00,99609.25,100039.27,0.197645831815,0.00239165047874,0.00384481582077,2.0,140.33,both_finalBestOfWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.60759937748,0.0,wf_is_pv2e_p2p,84.02,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f33_is45,,1.0,-11.9984333333,20160426 13:18:00 EDT,100227.38
