dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 03:00:00,99730.49,99669.62,-0.0470942447212,0.0,0.00427327386967,0.0,30.13,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.000748219542884,wf_is_pv3s_v2v,30.12,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f20_is33,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,,,
2016-04-26 03:30:00,99651.88,99591.06,-0.13451541215,0.0,0.00427327386967,3.98623478793,-78.61,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-78.56,3.9838018097,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f20_is26,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,7.39998333333,20160426 03:37:23 EDT,
2016-04-26 06:00:00,99997.58,100228.72,0.419131705486,0.000555622776079,0.00417028828114,6.00021465745,4.68,both_finalWorst DPS wl20.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,6.69,4.00930928366,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f16_is31,both_finalWorst DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,11.2707666667,20160426 06:11:16 EDT,
2016-04-26 09:00:00,100115.56,100139.61,0.0300046937166,0.00173220021301,0.00406469422349,6.00729413747,83.97,both_finalWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,85.99,4.00574475096,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f36_is33,both_finalWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,15.3602833333,20160426 09:15:21 EDT,
2016-04-26 10:00:00,100346.97,100240.75,0.503154178584,0.000503771568664,0.00417028828114,0.0,159.9,both_finalWorst DPS wl20.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,79.93,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f14_is16,,1.0,13.2401833333,20160426 10:13:14 EDT,101234.4
2016-04-26 11:00:00,100064.08,100104.27,-0.0824047538745,0.0,0.00417028828114,2.00132162312,-336.13,both_finalWorst DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-166.85,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f36_is33,,1.0,-21.4656833333,20160426 10:38:32 EDT,101091.52
2016-04-26 11:00:00,100554.12,100415.68,-0.612603419768,0.0,0.00417028828114,6.0336090849,-341.81,both_finalBestOfBest DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-171.39,4.01678778583,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f36_is33,,1.0,4.16803333333,20160426 11:04:10 EDT,100863.86
2016-04-26 11:30:00,100129.06,100174.4,0.137885880716,0.00195665231488,0.00395628284037,0.0,-320.29,both_finalBestOfWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-159.96,0.0,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f29_is65,,1.0,-2.02425,20160426 11:27:58 EDT,100746.63
2016-04-26 12:00:00,100831.81,100405.41,0.261947031915,0.00288458513311,0.00406469422349,2.0,148.96,both_finalWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.40910877506,0.0,wf_is_pv2e_p2p,118.58,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f25_is66,,1.0,-5.1182,20160426 11:54:52 EDT,101050.63
2016-04-26 12:30:00,99891.42,99917.84,0.499162263959,0.00120019590501,0.00406469422349,0.0,108.12,both_finalBestOfWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,54.11,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f21_is69,,1.0,-8.7016,20160426 12:21:17 EDT,100537.84
