dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-28 23:00:00,99998.0,99998.0,0.0,0.0,0.00597094413917,2.0,-2.0,both_best_wf_is_pv3s_v2v DPS wl41.0 maxL2 dd95_0.006 thres_0.0,1.0,0.000117706567072,wf_is_pv3s_v2v,-2.0,2.0,1.0,sellHold,-1.0,sellHold,99998.0,1.0,,
2016-04-28 23:30:00,99986.23,99986.23,-0.00399996,0.0,0.00604332186222,0.0,-11.77,both_best_wf_is_pv3s_v2v DPS wl42.0 maxL2 dd95_0.006 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-11.77,0.0,1.0,sellHold,-1.0,sellHold,99986.23,1.0,-5.32108333333,20160428 23:24:40 EDT
2016-04-29 09:00:00,99693.18,99386.37,-0.00399996,0.0,0.0046625240412,0.0,-304.82,both_best_wf_is_pv3s_v2v DPS wl25.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-609.63,0.0,2.0,sellHold,-1.0,sellHold,99386.37,2.0,-21.3879666667,20160429 08:38:36 EDT
2016-04-29 17:00:00,100033.36,100066.73,0.0,0.0,0.00574834569775,0.0,35.36,both_sellHold DPS wl38.0 maxL2 dd95_0.006 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,70.73,0.0,2.0,sellHold,-1.0,sellHold,,2.0,0.7,20160501 07:04:09 EDT
2016-04-29 17:00:00,100033.36,100066.73,0.0,0.0,0.00574834569775,0.0,35.36,both_sellHold DPS wl38.0 maxL2 dd95_0.006 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,70.73,0.0,2.0,sellHold,-1.0,sellHold,,2.0,0.63,20160501 07:40:19 EDT
2016-05-02 08:00:00,99944.46,99944.46,-0.204156578017,0.0,0.00323029141235,0.0,-53.54,both_sellHold DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-53.54,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-15.6857666667,20160502 07:44:18 EDT
2016-05-02 09:30:00,100005.99,100011.98,0.0,0.0,0.00348911350395,0.0,7.99,both_sellHold DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,15.98,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-14.7241666667,20160502 09:15:16 EDT
2016-05-02 10:00:00,99978.18,99956.36,-0.0413085414094,0.0,0.00384481582077,0.0,-19.82,both_buyHold DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-39.64,0.0,2.0,buyHold,1.0,buyHold,,2.0,-5.36741666667,20160502 09:54:37 EDT
2016-05-02 19:00:00,99992.87,99985.75,-0.0136106395906,0.0,0.00373001923296,0.0,-5.13,both_buyHold DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-10.25,0.0,2.0,buyHold,1.0,buyHold,,2.0,-23.3222333333,20160502 18:36:40 EDT
2016-05-02 20:00:00,99976.54,99953.08,-0.0450524882748,0.0,0.004472135955,0.0,-21.46,both_buyHold DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-42.92,0.0,2.0,buyHold,1.0,buyHold,,2.0,-7.82618333333,20160502 19:52:10 EDT
2016-05-03 01:30:00,100203.9,100407.79,0.0,0.0,0.00384481582077,0.0,205.9,both_sellHold DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,411.79,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-15.4408,20160503 01:14:33 EDT
