dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-28 23:00:00,99998.0,99998.0,0.0,0.0,0.00395628284037,2.0,-2.0,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,-0.00019294217523,wf_is_pv3s_v2v,-2.0,2.0,1.0,sellHold,-1.0,sellHold,99998.0,1.0,,
2016-04-28 23:30:00,100017.29,100017.29,-0.00399996,0.0,0.00395628284037,0.0,19.29,both_best_wf_is_pv3s_v2v DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,19.29,0.0,1.0,sellHold,-1.0,sellHold,100017.29,1.0,-12.2937166667,20160428 23:17:42 EDT
2016-04-29 05:30:00,100073.08,100073.08,-0.0069998775,0.0,0.00384481582077,0.0,75.08,both_best_wf_is_pv3s_v2v DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,75.08,0.0,1.0,buyHold,1.0,buyHold,100073.08,1.0,-24.2787666667,20160429 05:05:43 EDT
2016-04-29 08:30:00,100103.89,100207.78,-0.00399996,0.0,0.00373001923296,0.0,105.89,both_best_wf_is_pv3s_v2v DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,211.78,0.0,2.0,buyHold,1.0,buyHold,100207.78,2.0,-1.00806666667,20160429 08:28:59 EDT
2016-04-29 17:00:00,100053.53,100107.06,0.0,0.0,0.00493435163795,0.0,55.53,both_buyHold DPS wl28.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,111.06,0.0,2.0,buyHold,1.0,buyHold,,2.0,0.57,20160501 06:51:11 EDT
2016-04-29 17:00:00,100053.53,100107.06,0.0,0.0,0.00493435163795,0.0,55.53,both_buyHold DPS wl28.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,111.06,0.0,2.0,buyHold,1.0,buyHold,,2.0,0.51,20160501 07:28:54 EDT
2016-05-02 07:30:00,99799.62,99799.62,-0.372087097934,0.0,0.00348911350395,0.0,-198.38,both_buyHold DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-198.38,0.0,1.0,buyHold,1.0,buyHold,,1.0,6.37,20160502 07:36:22 EDT
2016-05-02 08:30:00,99959.09,99918.19,-0.0785578025942,0.0,0.00456832192576,0.0,-38.91,both_buyHold DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-77.81,0.0,2.0,buyHold,1.0,buyHold,,2.0,-8.88146666667,20160502 08:21:07 EDT
2016-05-02 09:00:00,99879.96,99759.92,-0.200640791887,0.0,0.00228416096288,0.0,-118.04,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-236.08,0.0,2.0,buyHold,1.0,buyHold,,2.0,6.08243333333,20160502 09:06:04 EDT
2016-05-02 10:00:00,99976.92,99953.84,-0.0419419015055,0.0,0.0029488391231,0.0,-21.08,both_sellHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-42.16,0.0,2.0,sellHold,-1.0,sellHold,,2.0,2.19466666667,20160502 10:02:11 EDT
2016-05-02 19:00:00,99997.36,99994.73,-0.00521691170174,0.0,0.004472135955,0.0,-0.64,both_sellHold DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-1.27,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-15.99585,20160502 18:44:00 EDT
2016-05-02 20:00:00,100012.0,100023.99,0.0,0.0,0.0046625240412,0.0,14.0,both_buyHold DPS wl25.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,27.99,0.0,2.0,buyHold,1.0,buyHold,,2.0,-11.4872,20160502 19:48:30 EDT
2016-05-03 01:30:00,100047.66,100095.32,0.0,0.0,0.00456832192576,0.0,49.66,both_buyHold DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99.32,0.0,2.0,buyHold,1.0,buyHold,,2.0,-22.0330833333,20160503 01:07:58 EDT
