dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 03:30:00,99830.83,99920.88,0.0821990804976,0.00123343313218,0.00348911350395,2.0,108.92,both_finalWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.00128115505963,wf_is_pv3s_v2v,111.02,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f16_is13,both_finalWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,,,
2016-04-26 04:00:00,100086.63,100048.89,0.237041496559,0.00135608628996,0.00395628284037,0.0,255.8,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,128.01,0.0,1.0,buyHold,1.0,buyHold,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,3.05446666667,20160426 04:03:03 EDT,
2016-04-26 06:30:00,100193.67,100258.46,-0.0387798020375,0.0,0.00384481582077,2.0,-44.46,both_finalBest DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-27.17,0.0,1.0,buyHold,1.0,buyHold,both_finalBest DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,-6.57351666667,20160426 06:23:25 EDT,
2016-04-26 10:00:00,99689.69,99944.99,-0.584955907464,0.0,0.00456832192576,0.0,-206.64,both_finalWorst DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-207.17,0.0,1.0,buyHold,1.0,buyHold,both_finalWorst DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,2.49138333333,20160426 10:02:29 EDT,
2016-04-26 10:30:00,99721.53,99975.09,0.156969755734,0.0040844578347,0.00395628284037,2.0,135.18,both_finalBestOfWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,0.968618847466,0.0,wf_is_short,137.52,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f15_is12,,1.0,4.17846666667,20160426 10:34:10 EDT,100378.26
2016-04-26 11:00:00,100402.36,100405.15,0.433627189633,0.00351040567131,0.00395628284037,2.0,139.29,both_finalBest DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.12701585253,0.0,wf_is_pv3s_v2v,103.68,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f29_is77,,1.0,-3.58903333333,20160426 10:56:24 EDT,101188.66
2016-04-26 11:30:00,99932.38,100190.98,-0.571105471738,0.0,0.00361157559257,2.0,-231.84,both_finalBest DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-254.24,0.0,1.0,buyHold,1.0,buyHold,,1.0,-9.09843333333,20160426 11:20:54 EDT,100266.54
2016-04-26 12:00:00,99838.48,100225.75,-0.265305831551,0.0,0.00323029141235,0.0,83.41,both_finalBestOfWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,83.73,0.0,1.0,buyHold,1.0,buyHold,,1.0,-13.3289333333,20160426 11:46:40 EDT,100405.36
2016-04-26 12:30:00,99712.15,99888.25,-0.122756646931,0.0,0.00336219390073,3.98864535278,109.87,both_finalBestOfWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,110.06,3.99568979598,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f8_is3,,1.0,-16.4550333333,20160426 12:13:32 EDT,100512.14
2016-04-26 12:30:00,99402.9,99661.0,-0.069782711751,0.0,0.00336219390073,0.0,113.5,both_finalBestOfWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,113.79,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f23_is87,,1.0,9.15626666667,20160426 12:39:09 EDT,100677.16
2016-04-26 13:00:00,99869.2,100212.45,-0.0935904127044,0.0,0.00323029141235,0.0,-8.47,both_finalBestOfWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-8.5,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f21_is86,,1.0,5.43331666667,20160426 13:05:25 EDT,100511.46
2016-04-26 13:30:00,99205.55,99668.8,-0.321650873092,0.0,0.00323029141235,0.0,-105.24,both_finalBestOfWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-105.74,0.0,1.0,buyHold,1.0,buyHold,,1.0,1.50953333333,20160426 13:31:30 EDT,100027.3
2016-04-26 14:00:00,99409.57,99532.08,-0.411497183095,0.0,0.00309276856414,0.0,-66.48,both_finalBestOfWorst DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-66.57,0.0,1.0,buyHold,1.0,buyHold,,1.0,-3.45416666667,20160426 13:56:32 EDT,100338.98
2016-04-26 14:30:00,99791.78,100128.42,-0.0829037647832,0.0,0.00323029141235,0.0,37.86,both_finalBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,37.99,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f18_is82,,1.0,-9.40371666667,20160426 14:20:35 EDT,100068.37
2016-04-26 15:00:00,99915.02,100123.64,-0.261173457567,0.0,0.00309276856414,0.0,-18.84,both_finalBestOfWorst DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-18.88,0.0,1.0,buyHold,1.0,buyHold,,1.0,-12.6742,20160426 14:47:19 EDT,100292.93
2016-04-26 15:30:00,99441.7,99930.83,-0.163425258834,0.0,0.00406469422349,0.0,28.77,both_finalBestOfWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,28.92,0.0,1.0,buyHold,1.0,buyHold,,1.0,-15.7425,20160426 15:14:15 EDT,100617.79
2016-04-26 16:00:00,100452.58,100125.4,-0.21246147799,0.0,0.00406469422349,2.0,-84.0,both_finalBest DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-65.16,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f34_is62,,1.0,-20.6375166667,20160426 15:39:21 EDT,101015.84
2016-04-26 16:00:00,101231.15,100805.86,-0.214770962076,0.0,0.00406469422349,2.0,-91.79,both_finalBest DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-65.61,0.0,1.0,buyHold,1.0,buyHold,,1.0,2.67285,20160426 16:02:40 EDT,101277.03
2016-04-26 16:30:00,99398.18,99743.26,-0.539883038823,0.0,0.00406469422349,0.0,31.94,both_finalBest DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,32.05,0.0,1.0,buyHold,1.0,buyHold,,1.0,-1.42676666667,20160426 16:28:34 EDT,100385.41
2016-04-26 17:00:00,100320.57,100185.28,-0.53960313792,0.0,0.00417028828114,0.0,-52.24,both_finalBest DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-52.17,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f34_is62,,1.0,-3.9743,20160426 16:56:01 EDT,100757.57
2016-04-26 17:30:00,99886.85,99891.7,-0.605294372244,0.0,0.00417028828114,0.0,-6.1,both_finalBest DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-6.1,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f34_is62,,1.0,-7.2621,20160426 17:22:44 EDT,100415.65
