dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity
2016-05-12,-0.00635514007922,0.0,0.00161514570617,2.14821327146,107408.52,-1259.98,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,-0.0023426504908,wf_is_pv3s_v2v,103978.63,-605.28,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is28,1.0,,,
2016-05-13,-0.00390335269377,0.0,0.00186500961648,0.0,107660.14,251.62,both_gainAhead_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,104222.22,243.59,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is28,1.0,12.40815,20160513 00:12:24 EDT,
2016-05-13 00:00:00,-0.00371150272966,0.0,0.00186500961648,0.0,106636.14,236.94,both_gainAhead_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,104210.18,231.55,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is28,1.0,322.2575,20160513 05:22:15 EDT,
2016-05-13 00:00:00,-0.00829693805702,0.0,0.00186500961648,0.0,105031.14,425.82,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,103060.7,417.83,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f21_is12,1.0,614.507433333,20160513 10:14:30 EDT,
2016-05-13 00:00:00,0.00295306284039,0.00583002662222,0.00186500961648,2.11007079322,105501.43,896.11,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103524.24,881.37,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f21_is12,1.0,1023.0403,20160513 17:03:02 EDT,
2016-05-13 00:00:00,0.000364626253746,0.00229481988597,0.00186500961648,2.10517016151,105256.4,1006.35,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103239.63,989.12,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f21_is12,1.0,1098.24495,20160513 18:18:14 EDT,
2016-05-13 00:00:00,0.00149229429485,0.00191639036827,0.00186500961648,2.11234429527,105615.1,1009.78,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103635.78,992.91,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f21_is12,1.0,3.92,20160514 05:04:02 EDT,
2016-05-13 00:00:00,0.00109297654083,0.00208448383301,0.00186500961648,2.11234429527,105615.1,1009.78,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103635.78,992.91,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f21_is12,1.0,2.19,20160514 17:03:21 EDT,
2016-05-13 00:00:00,0.0017573385537,0.00204454023252,0.00186500961648,2.11234429527,105615.1,1009.78,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103635.78,992.91,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f21_is12,1.0,1.82,20160515 05:03:32 EDT,
2016-05-16 00:00:00,-5.55566512683e-05,0.0,0.00114208048144,2.121916,106093.68,-2.12,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,103239.63,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f19_is7,1.0,1.62,20160515 17:03:59 EDT,
2016-05-16 00:00:00,-5.55566512683e-05,0.0,0.00114208048144,2.121916,106093.68,-2.12,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,103239.63,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f19_is7,1.0,362.137766667,20160516 06:02:08 EDT,
2016-05-16 00:00:00,-5.55566512683e-05,0.0,0.00114208048144,2.121916,106093.68,-2.12,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,103239.63,0.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f19_is7,1.0,1022.48411667,20160516 17:02:29 EDT,
2016-05-17 00:00:00,-0.000416686633242,0.0,0.00131876094679,0.0,103831.91,0.0,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,102954.61,0.0,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f19_is7,1.0,-299.715433333,20160516 19:00:17 EDT,
2016-05-19 00:00:00,0.00211243770813,0.00100517353304,0.00186500961648,0.0,103827.03,-126.75,both_gainAhead_GNBayes DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,103055.03,-62.86,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f20_is9,1.0,-331.026366667,20160518 18:28:58 EDT,
2016-05-19 00:00:00,0.00990358691051,0.0,0.00263752189358,8.05926130685,100732.71,62.34,both_gainAhead_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100461.5,31.1,4.01862057061,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f25_is20,1.0,-248.503416667,20160518 19:51:29 EDT,
