dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 04:00:00,99664.31,100082.49,-0.249948952341,0.0,0.00323029141235,3.98673204477,-50.8,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,-0.00245084496926,wf_is_pv3s_v2v,-51.01,4.00345978864,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f16_is13,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,,,
2016-04-26 04:30:00,99908.57,100327.78,-0.143781128432,0.0,0.00323029141235,0.0,244.26,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,245.29,0.0,1.0,sellHold,-1.0,sellHold,both_finalWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,-5.4667,20160426 04:24:31 EDT,
2016-04-26 07:00:00,99631.81,99938.34,-0.0432510274661,0.0,0.00348911350395,3.98543186053,-9.5,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-9.53,3.99769358201,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f20_is41,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,-13.4105166667,20160426 06:46:35 EDT,
2016-04-26 10:30:00,100081.04,100146.4,-0.000359740932898,0.0,0.00323029141235,2.00166081618,-47.17,both_finalBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-22.59,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-1.41185,20160426 10:28:35 EDT,100288.48
2016-04-26 11:00:00,100733.0,100648.42,0.082458537598,0.00129787227051,0.00323029141235,0.0,72.48,both_finalBestOfWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,36.22,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-10.2092333333,20160426 10:49:47 EDT,100760.76
2016-04-26 11:30:00,100354.71,100312.53,0.148340807463,0.00134566099996,0.00323029141235,2.00713431361,98.38,both_finalBestOfBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100.34,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-21.0114,20160426 11:08:59 EDT,100420.54
2016-04-26 11:30:00,99749.26,99910.4,0.182159942955,0.00106436958264,0.00323029141235,2.0,97.78,both_finalBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,99.94,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f16_is84,,1.0,-2.14015,20160426 11:27:51 EDT,100257.68
2016-04-26 12:00:00,100267.63,100281.5,0.263777931772,0.000588465376889,0.00336219390073,0.0,-53.26,both_finalBestOfBest DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-26.62,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-11.67695,20160426 11:48:19 EDT,100487.2
2016-04-26 12:30:00,100733.19,100630.91,0.240726062531,0.000837726141644,0.00348911350395,0.0,152.17,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,76.07,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-20.5361833333,20160426 12:09:27 EDT,100760.93
2016-04-26 12:30:00,100447.2,100335.41,0.216467640358,0.00106838900952,0.00348911350395,0.0,151.74,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,75.84,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-1.21383333333,20160426 12:28:47 EDT,100952.44
2016-04-26 13:00:00,100351.11,100377.02,-0.00787283326799,0.0,0.00361157559257,2.0070622771,-206.07,both_finalBestOfBest DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-101.95,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f21_is44,,1.0,-11.9796833333,20160426 12:48:01 EDT,100387.86
2016-04-26 13:00:00,100442.12,100421.56,0.395767515787,0.000601859633046,0.00361157559257,8.03601248893,195.4,both_finalBestOfWorst DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,97.78,4.01702304987,1.0,sellHold,-1.0,sellHold,,1.0,8.61803333333,20160426 13:08:37 EDT,100750.97
2016-04-26 13:30:00,100028.12,100253.44,-0.0584668997166,0.0,0.00323029141235,0.0,-9.11,both_finalBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-9.13,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-1.92836666667,20160426 13:28:04 EDT,100469.75
2016-04-26 14:00:00,99926.83,100080.44,0.0535326634406,0.00131730936265,0.00336219390073,7.99478565276,-131.59,both_finalBest DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-65.86,4.00337784208,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f17_is79,,1.0,-11.9823666667,20160426 13:48:01 EDT,100395.47
2016-04-26 14:30:00,100437.84,100434.89,-0.206122860157,0.0,0.00336219390073,0.0,36.2,both_finalBestOfBest DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,36.19,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f22_is47,,1.0,-23.0728666667,20160426 14:06:55 EDT,100621.31
2016-04-26 14:30:00,101094.42,100800.47,0.0381762467905,0.0020164218271,0.00336219390073,2.0,34.43,both_finalBestOfWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.66740602365,0.0,wf_is_pv3s_v2v,36.33,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-4.46153333333,20160426 14:25:32 EDT,101122.21
2016-04-26 15:00:00,100545.11,100625.79,0.0578014993234,0.00141865721219,0.00323029141235,0.0,46.2,both_finalBest DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,23.12,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-13.8386333333,20160426 14:46:09 EDT,100995.22
2016-04-26 15:30:00,100453.09,100393.47,-0.0587367324821,0.0,0.00336219390073,2.00910202088,-90.49,both_finalBestOfWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-44.19,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f23_is49,,1.0,-22.5385333333,20160426 15:07:27 EDT,100704.8
2016-04-26 15:30:00,99378.67,99671.02,-0.0730924143589,0.0,0.00336219390073,2.0,-89.53,both_finalBestOfWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-43.87,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-2.48511666667,20160426 15:27:30 EDT,100161.06
2016-04-26 16:00:00,100557.16,100542.72,0.129417495982,0.000990367819092,0.00323029141235,0.0,1.59,both_finalBestOfWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,0.8,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-14.7953666667,20160426 15:45:12 EDT,100612.44
2016-04-26 16:00:00,100871.79,100664.1,0.0426233099707,0.000930380004456,0.00323029141235,8.07038870549,-6.47,both_finalBestOfWorst DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-3.23,4.02672510951,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f11_is23,,1.0,2.63846666667,20160426 16:02:38 EDT,101011.71
2016-04-26 16:30:00,100400.89,100346.7,0.0589965286548,0.00119090244716,0.00348911350395,8.0327140121,-34.3,both_finalBest DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-17.14,4.0140286762,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f17_is74,,1.0,-7.93421666667,20160426 16:22:03 EDT,100842.26
2016-04-26 17:00:00,100356.67,100400.58,0.00922308377402,0.0011889903668,0.00348911350395,6.02176172477,76.61,both_finalBestOfWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,78.65,4.01618399663,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f17_is73,,1.0,-17.4597333333,20160426 16:42:32 EDT,100536.03
2016-04-26 17:00:00,100891.58,100652.71,0.264812521846,0.000307311928151,0.00348911350395,8.0719718681,157.95,both_finalBestOfWorst DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,78.85,4.02626950071,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f17_is73,,1.0,4.41668333333,20160426 17:04:25 EDT,101349.35
