dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,cycleTime,timestamp,mrThreshold
2016-06-10,0.00397671137922,0.00273152236425,0.00336219390073,0.0,113450.24,767.2,both_gainAhead_PCA10_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,-0.00835671587166,wf_is_pv2e_p2p,107137.66,363.49,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,1.0,,,
2016-06-13,0.0175076681428,0.00814164594211,0.00348911350395,0.0,115346.38,1896.14,both_gainAhead_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,108032.98,895.32,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,1.0,1292.71068333,20160613 21:32:42 EDT,
2016-06-13 00:00:00,0.0041736541643,0.00330192070697,0.00348911350395,0.0,114684.34,1885.26,both_gainAhead_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,108032.98,895.32,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,1.0,1879.4747,20160614 07:19:28 EDT,
2016-06-14 00:00:00,0.0177404381171,5.1e-05,0.00186500961648,0.0,112717.18,304.25,both_gainAhead_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,108179.18,146.2,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is15,1.0,1263.30278333,20160614 21:03:18 EDT,
2016-06-15 00:00:00,0.000374288708094,0.00249304118965,0.00208514414057,2.27190344229,113592.9,1304.93,both_zigZag_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,107219.79,1233.84,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is30,1.0,1571.52656667,20160616 02:11:31 EDT,
2016-06-16 00:00:00,-0.00302553828092,0.0,0.00228416096288,2.23976648417,111986.08,-1606.82,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,106462.51,-757.28,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is31,1.0,1260.85665,20160616 21:00:51 EDT,
2016-06-16 00:00:00,-0.00373163199778,0.0,0.00228416096288,2.23976648417,111986.08,-1606.82,both_zigZag_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,106462.51,-757.28,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is31,1.0,1544.1888,20160617 01:44:11 EDT,
2016-06-17 00:00:00,-0.00527081670799,0.0,0.00246717581898,0.0,112827.45,34.58,both_zigZag_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,106495.15,32.64,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is32,1.0,40.03,20160618 02:44:05 EDT,
2016-06-17 00:00:00,-0.00512998285815,0.0,0.00246717581898,0.0,111364.88,34.13,both_zigZag_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,105269.86,32.27,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is32,1.0,15.73,20160619 04:44:54 EDT,
2016-06-20 00:00:00,-0.00118936063827,0.0,0.00263752189358,0.0,112539.08,1174.2,both_zigZag_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,106379.8,1109.94,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is33,1.0,1237.05818333,20160620 20:37:03 EDT,
2016-06-20 00:00:00,-0.000347569065917,0.0,0.00263752189358,0.0,111734.1,1165.8,both_zigZag_GNBayes DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,106379.8,1109.94,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is33,1.0,2582.25636667,20160621 19:02:15 EDT,
2016-06-21 00:00:00,-0.00365921850103,0.0,0.00279751442472,0.0,112238.7,-300.38,both_zigZag_GNBayes DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,106095.86,-283.94,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is21,1.0,1480.35726667,20160622 00:40:21 EDT,
2016-06-22 00:00:00,-0.00474315535118,0.0,0.0029488391231,0.0,109423.68,-220.07,both_zigZag_GNBayes DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,105882.91,-212.95,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f86_is22,1.0,1252.27506667,20160622 20:52:16 EDT,
2016-06-22 00:00:00,-0.00348658902876,0.0,0.0029488391231,0.0,111212.2,-223.67,both_buyHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,105882.91,-212.95,0.0,1.0,buyHold,1.0,buyHold,1.0,1685.00863333,20160623 04:05:00 EDT,
2016-06-23 00:00:00,0.0069000359247,0.00348132702369,0.00309276856414,2.26032714286,113014.1,1304.92,both_buyHold DPS wl11.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,107121.91,1239.0,0.0,1.0,buyHold,1.0,buyHold,1.0,1267.82261667,20160623 21:07:49 EDT,
2016-06-24 00:00:00,0.123885167303,0.00233256755888,0.00246717581898,9.34271249648,116774.56,5907.99,both_zigZag_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,109207.45,2834.38,4.36847284822,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is14,1.0,1278.40946667,20160624 21:18:24 EDT,
2016-06-27 00:00:00,0.000116366180536,0.0,0.00114208048144,0.0,118717.67,44.07,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,109227.73,20.28,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is14,1.0,1266.19093333,20160627 21:06:11 EDT,
2016-06-27 00:00:00,0.000116366180536,0.0,0.00114208048144,0.0,116268.63,43.16,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,109227.73,20.28,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is14,1.0,1626.29446667,20160628 03:06:17 EDT,
2016-06-28 00:00:00,0.0261857310564,0.000111,0.00131876094679,9.57403546178,119665.87,1496.79,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,109919.52,691.79,4.39695686384,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is20,1.0,1267.28303333,20160628 21:07:16 EDT,
2016-06-28 00:00:00,-0.00586656276017,0.0,0.00131876094679,3.62830291463,90703.94,-585.49,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,90602.4,-584.83,3.62424097057,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f91_is48,1.0,1352.93018333,20160628 22:32:55 EDT,
2016-06-29 00:00:00,-0.00690554727389,0.0,0.00161514570617,0.0,95196.57,-904.1,both_gainAhead_PCA10_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,95813.16,-909.96,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is4,1.0,1433.64638333,20160629 23:53:38 EDT,
2016-06-29 00:00:00,0.00799461275811,0.00648183568735,0.00161514570617,2.05855085512,102925.48,957.24,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102948.73,959.5,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f92_is18,1.0,1525.96166667,20160630 01:25:57 EDT,
2016-06-30 00:00:00,0.0527599611367,7.09986800175e-05,0.00161514570617,0.0,105209.05,2011.65,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,102591.25,990.26,0.0,1.0,buyHold,1.0,buyHold,1.0,1273.87405,20160630 21:13:52 EDT,
2016-06-30 00:00:00,-0.00696221833392,0.0,0.00161514570617,3.8980157037,97446.49,-963.06,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,97444.54,-963.04,3.89793767173,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is38,1.0,1360.2849,20160630 22:40:17 EDT,
2016-06-30 00:00:00,0.0527599607183,5.99994600037e-05,0.00161514570617,0.0,105209.05,2011.65,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,102591.25,990.26,0.0,1.0,buyHold,1.0,buyHold,1.0,,20160701 00:18:23 EDT,0.75
