dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-28 23:00:00,99998.0,99998.0,0.0,0.0,0.00361157559257,2.0,-2.0,both_best_wf_is_pv3s_v2v DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,-0.000315579205345,wf_is_pv3s_v2v,-2.0,2.0,1.0,buyHold,1.0,buyHold,99998.0,1.0,,
2016-04-28 23:30:00,99966.44,99966.44,-0.00399996,0.0,0.00361157559257,0.0,-31.56,both_best_wf_is_pv3s_v2v DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-31.56,0.0,1.0,buyHold,1.0,buyHold,99966.44,1.0,-14.97525,20160428 23:15:01 EDT
2016-04-29 08:30:00,99984.6,99969.2,-0.00399996,0.0,0.00373001923296,0.0,-13.4,both_best_wf_is_pv3s_v2v DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-26.8,0.0,2.0,buyHold,1.0,buyHold,99969.2,2.0,-4.78788333333,20160429 08:25:12 EDT
2016-04-29 17:00:00,100067.44,100134.87,0.0,0.0,0.00502169207582,0.0,69.44,both_buyHold DPS wl29.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,138.87,0.0,2.0,buyHold,1.0,buyHold,,2.0,0.61,20160501 06:48:32 EDT
2016-04-29 17:00:00,100067.44,100134.87,0.0,0.0,0.00502169207582,0.0,69.44,both_buyHold DPS wl29.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,138.87,0.0,2.0,buyHold,1.0,buyHold,,2.0,0.58,20160501 07:26:34 EDT
2016-05-02 07:30:00,99855.28,99855.28,-0.260725184036,0.0,0.0029488391231,0.0,-142.72,both_buyHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-142.72,0.0,1.0,buyHold,1.0,buyHold,,1.0,5.07196666667,20160502 07:35:04 EDT
2016-05-02 08:30:00,100047.94,100099.87,0.0869101087067,0.0,0.00263752189358,2.00099873618,49.94,both_buyHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103.87,0.0,2.0,buyHold,1.0,buyHold,,2.0,-10.4243833333,20160502 08:19:34 EDT
2016-05-02 09:00:00,100044.91,100093.83,0.0829790333037,0.0,0.00279751442472,2.00093830098,46.91,both_buyHold DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,97.83,0.0,2.0,buyHold,1.0,buyHold,,2.0,3.919,20160502 09:03:55 EDT
2016-05-02 10:00:00,100003.32,100010.63,0.00917127782614,0.0,0.0029488391231,2.00010634227,5.32,both_buyHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,14.63,0.0,2.0,buyHold,1.0,buyHold,,2.0,-1.26143333333,20160502 09:58:44 EDT
2016-05-02 19:00:00,100018.61,100041.21,0.00917382680947,0.0,0.0029488391231,2.00041215169,20.61,both_sellHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,45.21,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-16.89455,20160502 18:43:06 EDT
2016-05-02 20:00:00,99942.78,99885.57,-0.109605652354,0.0,0.004472135955,0.0,-55.22,both_sellHold DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-110.43,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-4.86706666667,20160502 19:55:07 EDT
2016-05-03 01:30:00,98050.48,96101.04,-0.335476855801,0.0,0.00417028828114,0.0,-1947.52,both_sellHold DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-3894.96,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-17.7863333333,20160503 01:12:12 EDT
