Date,Signal
2016-03-22 08:08:00,1.0
2016-03-22 08:20:00,1.0
2016-03-22 08:28:00,1.0
2016-03-22 08:39:00,1.0
2016-03-22 08:48:00,-1.0
2016-03-22 09:00:00,1.0
2016-03-22 09:10:00,1.0
2016-03-22 09:20:00,-1.0
2016-03-22 09:28:00,-1.0
2016-03-22 09:37:00,1.0
2016-03-22 09:47:00,1.0
2016-03-22 09:58:00,1.0
2016-03-22 10:06:00,1.0
2016-03-22 10:16:00,1.0
2016-03-22 10:26:00,1.0
2016-03-22 10:34:00,1.0
2016-03-22 10:46:00,1.0
2016-03-22 10:55:00,1.0
2016-03-22 11:03:00,1.0
2016-03-22 11:12:00,1.0
2016-03-22 11:22:00,1.0
2016-03-22 11:35:00,1.0
2016-03-22 11:48:00,1.0
2016-03-22 11:58:00,-1.0
2016-03-22 12:06:00,1.0
2016-03-22 12:15:00,1.0
2016-03-22 12:21:00,1.0
2016-03-22 12:31:00,1.0
2016-03-22 12:40:00,1.0
2016-03-22 12:49:00,1.0
2016-03-22 12:57:00,1.0
2016-03-22 13:05:00,1.0
2016-03-22 13:15:00,1.0
2016-03-22 13:22:00,1.0
2016-03-22 13:32:00,1.0
2016-03-22 13:41:00,1.0
2016-03-22 13:50:00,1.0
2016-03-22 14:00:00,1.0
2016-03-22 14:10:00,1.0
2016-03-22 14:19:00,1.0
2016-03-22 14:30:00,1.0
2016-03-22 14:38:00,1.0
2016-03-22 14:45:00,1.0
2016-03-22 14:53:00,1.0
2016-03-22 15:04:00,1.0
2016-03-22 15:13:00,1.0
2016-03-22 15:22:00,1.0
2016-03-22 15:30:00,1.0
2016-03-22 15:39:00,1.0
2016-03-22 15:47:00,1.0
2016-03-22 15:56:00,1.0
2016-03-22 16:06:00,1.0
2016-03-22 16:13:00,1.0
2016-03-22 16:24:00,1.0
2016-03-22 16:34:00,1.0
2016-03-22 16:43:00,1.0
2016-03-22 16:52:00,1.0
2016-03-22 16:58:00,1.0
2016-03-22 17:15:00,1.0
2016-03-22 17:23:00,1.0
2016-03-22 17:34:00,1.0
2016-03-22 17:43:00,1.0
2016-03-22 17:51:00,1.0
2016-03-22 18:00:00,1.0
2016-03-22 18:10:00,1.0
2016-03-22 18:19:00,1.0
2016-03-22 18:29:00,-1.0
2016-03-22 18:38:00,-1.0
2016-03-22 18:48:00,-1.0
2016-03-22 18:59:00,1.0
2016-03-22 19:10:00,-1.0
2016-03-22 19:21:00,-1.0
2016-03-22 19:32:00,-1.0
2016-03-22 19:44:00,-1.0
2016-03-22 19:52:00,-1.0
2016-03-22 20:05:00,-1.0
2016-03-22 20:21:00,1.0
2016-03-22 20:27:00,-1.0
2016-03-22 20:38:00,1.0
2016-03-22 20:50:00,-1.0
2016-03-22 21:02:00,-1.0
2016-03-22 21:15:00,1.0
2016-03-22 21:25:00,1.0
2016-03-22 21:36:00,1.0
2016-03-22 21:51:00,1.0
2016-03-22 22:00:00,1.0
2016-03-22 22:10:00,-1.0
2016-03-22 22:18:00,-1.0
2016-03-22 22:28:00,-1.0
2016-03-22 22:38:00,-1.0
2016-03-22 22:46:00,-1.0
2016-03-22 22:57:00,-1.0
2016-03-22 23:10:00,-1.0
2016-03-22 23:19:00,-1.0
2016-03-22 23:31:00,-1.0
2016-03-22 23:40:00,-1.0
2016-03-22 23:52:00,-1.0
2016-03-23 00:04:00,-1.0
2016-03-23 00:20:00,-1.0
2016-03-23 00:31:00,-1.0
2016-03-23 00:40:00,-1.0
2016-03-23 00:50:00,1.0
2016-03-23 00:59:00,-1.0
2016-03-23 01:09:00,1.0
2016-03-23 01:19:00,1.0
2016-03-23 01:31:00,-1.0
2016-03-23 01:40:00,1.0
2016-03-23 01:50:00,-1.0
2016-03-23 02:00:00,-1.0
2016-03-23 02:10:00,-1.0
2016-03-23 02:22:00,1.0
2016-03-23 02:33:00,1.0
2016-03-23 02:43:00,1.0
2016-03-23 02:58:00,1.0
2016-03-23 03:06:00,1.0
2016-03-23 03:18:00,-1.0
2016-03-23 03:29:00,-1.0
2016-03-23 03:39:00,-1.0
2016-03-23 03:48:00,-1.0
2016-03-23 03:57:00,-1.0
2016-03-23 04:06:00,-1.0
2016-03-23 04:19:00,1.0
2016-03-23 04:28:00,1.0
2016-03-23 04:40:00,1.0
2016-03-23 04:49:00,1.0
2016-03-23 05:00:00,1.0
2016-03-23 05:10:00,1.0
2016-03-23 05:21:00,1.0
2016-03-23 05:31:00,1.0
2016-03-23 05:41:00,1.0
2016-03-23 05:53:00,1.0
2016-03-23 06:05:00,1.0
2016-03-23 06:16:00,1.0
2016-03-23 06:28:00,1.0
2016-03-23 06:39:00,1.0
2016-03-23 06:51:00,1.0
2016-03-23 07:05:00,1.0
2016-03-23 07:17:00,1.0
2016-03-23 07:32:00,1.0
2016-03-23 07:43:00,1.0
2016-03-23 07:55:00,1.0
2016-03-23 08:09:00,1.0
2016-03-23 08:23:00,1.0
2016-03-23 08:35:00,1.0
2016-03-23 08:52:00,1.0
2016-03-23 09:10:00,1.0
2016-03-23 09:34:00,1.0
2016-03-23 09:56:00,-1.0
