dates,dpsNetEquity,netEquity,CAR25,RS_netEquity,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-06-10 20:00:00,101345.3,100929.03,0.0712683487173,100929.03,0.00306469300848,0.00659380473396,8.10827291521,836.61,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,1.37,20160611 04:46:27 EDT
2016-06-10 20:00:00,101345.3,100929.03,0.131516198318,100929.03,0.00240457688419,0.00659380473396,8.10827291521,836.61,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,0.84,20160611 08:47:00 EDT
2016-06-10 20:00:00,101597.4,100929.03,0.0640630506663,100929.03,0.00240460094443,0.00659380473396,8.1284426179,838.69,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,1.71,20160611 12:47:46 EDT
2016-06-10 20:00:00,101345.3,100929.03,0.137830981285,100929.03,0.00240457688419,0.00659380473396,8.10827291521,836.61,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,1.36,20160611 16:48:43 EDT
2016-06-10 20:00:00,100927.01,100929.03,0.0645182742906,100929.03,0.00240457688419,0.00659380473396,6.05598414999,416.31,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,1.67,20160611 20:48:24 EDT
2016-06-10 20:00:00,101345.3,100929.03,0.131516198318,100929.03,0.00240460094443,0.00659380473396,8.10827291521,836.61,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,1.54,20160612 00:48:15 EDT
2016-06-10 20:00:00,101345.3,100929.03,0.151734879468,100929.03,0.00240457688419,0.00659380473396,8.10827291521,836.61,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,3.5,20160612 04:48:37 EDT
2016-06-10 20:00:00,100927.01,100929.03,0.131515747122,100929.03,0.0018638727138,0.00659380473396,6.05598414999,416.31,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,2.34,20160612 08:48:43 EDT
2016-06-10 20:00:00,101345.3,100929.03,0.0996907978279,100929.03,0.00240457688419,0.00659380473396,8.10827291521,836.61,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,1.82,20160612 12:48:21 EDT
2016-06-10 20:00:00,101345.3,100929.03,0.139546321525,100929.03,0.00240460094443,0.00659380473396,8.10827291521,836.61,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,418.33,4.03732276666,1.0,buyHold,1.0,buyHold,1.0,1.34,20160612 16:47:41 EDT
2016-06-13 00:00:00,102255.51,101447.23,0.0155675930269,101447.23,0.0,0.00659380473396,0.0,771.59,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,384.2,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is3,1.0,1.49,20160612 20:46:34 EDT
2016-06-13 04:00:00,103326.85,101779.43,0.180082452706,,5.09993400044e-05,0.00161514570617,0.0,1013.97,both_sellHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,501.86,0.0,1.0,sellHold,-1.0,sellHold,1.0,-191.555016667,20160613 00:48:26 EDT
2016-06-13 08:00:00,102733.68,101879.07,0.247279635883,98726.64,0.0,0.00659380473396,0.0,610.11,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,303.42,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.499283333,20160613 04:48:30 EDT
2016-06-13 12:00:00,98629.37,98629.37,-0.127539541982,98629.37,0.0,0.00659380473396,0.0,61.82,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,61.82,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is13,1.0,-325.1973,20160613 06:34:48 EDT
2016-06-13 12:00:00,98549.72,98549.72,-0.100351334835,98549.72,0.0,0.00659380473396,0.0,-17.83,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-17.83,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is13,1.0,-191.669066667,20160613 08:48:19 EDT
2016-06-13 16:00:00,99357.19,99357.19,-0.131191811122,99357.19,0.0,0.00659380473396,3.97444670243,358.41,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,358.41,3.97444670243,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is29,1.0,-192.048883333,20160613 12:47:57 EDT
2016-06-13 20:00:00,99807.67,99807.67,-0.153643828977,99807.67,0.0,0.00659380473396,0.0,285.1,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,285.1,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is8,1.0,-191.7553,20160613 16:48:14 EDT
2016-06-14 04:00:00,100017.24,100017.24,-0.0772765986362,99877.2,0.0,0.00659380473396,0.0,-36.29,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-36.29,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is10,1.0,-192.296966667,20160614 00:47:42 EDT
2016-06-14 08:00:00,99035.1,99035.1,-0.0793808020421,99035.1,0.0,0.00659380473396,0.0,-391.18,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-391.18,0.0,1.0,buyHold,1.0,buyHold,1.0,-193.188616667,20160614 04:46:48 EDT
2016-06-14 12:00:00,99663.11,99663.11,-0.147118216811,99663.11,0.0,0.00659380473396,0.0,114.85,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,114.85,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.274933333,20160614 08:48:43 EDT
2016-06-14 16:00:00,99798.5,99798.5,-0.0761901577425,99798.5,0.0,0.00659380473396,0.0,97.94,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,97.94,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.4289,20160614 12:48:34 EDT
2016-06-14 20:00:00,99474.52,99474.52,-0.177920655823,99474.52,0.0,0.00659380473396,0.0,-22.92,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-22.92,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is22,1.0,-191.380916667,20160614 16:48:37 EDT
2016-06-15 00:00:00,99991.57,99991.57,-0.041606200061,99991.57,0.0,0.00659380473396,0.0,69.12,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,69.12,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is15,1.0,-174.87555,20160614 21:05:07 EDT
2016-06-15 04:00:00,99760.87,99833.96,-0.0465144193762,99767.04,0.0,0.00659380473396,0.0,-24.2,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-24.22,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f22_is13,1.0,-191.633833333,20160615 00:48:21 EDT
2016-06-15 08:00:00,99458.36,99458.36,-0.0469330069587,99458.36,0.0,0.00659380473396,0.0,-408.3,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-408.3,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is20,1.0,-191.7987,20160615 04:48:12 EDT
2016-06-15 12:00:00,99441.6,99441.6,-0.137963191736,99300.16,0.0,0.00659380473396,3.97782309219,-252.32,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-252.32,3.97782309219,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is22,1.0,-190.754866667,20160615 08:49:14 EDT
2016-06-15 16:00:00,98669.6,99366.54,-0.0675900041906,98722.5,0.0,0.00659380473396,2.0,-1387.9,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-692.96,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is19,1.0,-192.09465,20160615 12:47:54 EDT
2016-06-15 20:00:00,100484.47,100486.48,0.0731970219282,98529.6,0.00566727044382,0.00659380473396,2.00972967246,-191.3,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-189.29,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is13,1.0,-191.432,20160615 16:48:34 EDT
2016-06-16 00:00:00,100122.88,100122.88,-0.0458115881261,98950.81,0.0,0.00659380473396,4.00507553712,291.57,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,291.57,4.00507553712,1.0,buyHold,1.0,buyHold,1.0,-192.0773,20160615 20:47:55 EDT
2016-06-16 04:00:00,97862.18,97862.18,-0.109606455484,97862.18,0.0,0.00659380473396,0.0,-1385.07,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-1385.07,0.0,1.0,buyHold,1.0,buyHold,1.0,-192.050816667,20160616 00:47:56 EDT
