dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-25 16:30:00,-1.0,-0.000465762983111,6363.0,0.504880299643,0.226490584089,0.00153915163802,0.0007770873402,"bothNZDUSD_30m_ALL_DF1_VotingHard_i500_fcst2_ZZ2_0.009,-0.009 DPS wl10.0 maxL5 dd95_0.001 thres_0.0",,
2016-03-25 17:00:00,-1.0,0.0,6364.0,0.0,-0.00990011478689,0.0,0.0007770873402,"bothNZDUSD_30m_ALL_DF1_VotingHard_i500_fcst2_ZZ2_0.009,-0.009 DPS wl10.0 maxL5 dd95_0.001 thres_0.0",48.35,20160327 09:17:37 EDT
2016-03-25 17:00:00,-1.0,0.0,6364.0,1.0,,,,"bothNZDUSD_30m_ALL_DF1_VotingHard_i250_fcst2_ZZ2_0.009,-0.009",314.97,20160327 22:59:38 EDT
2016-03-27 23:00:00,-1.0,0.0,6372.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.009,-0.009",88.1585166667,20160328 00:28:09 EDT
2016-03-28 00:30:00,-1.0,0.0,6375.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_GA1,105.320133333,20160328 02:15:19 EDT
2016-03-28 02:30:00,-1.0,0.0,6379.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.009,-0.009",140.50455,20160328 04:50:30 EDT
2016-03-28 05:00:00,-1.0,0.0,6384.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_GA1,159.740466667,20160328 07:39:44 EDT
2016-03-28 08:00:00,-1.0,0.0,6390.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.009,-0.009",141.202633333,20160328 10:21:12 EDT
2016-03-28 10:30:00,-1.0,0.0,6395.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,150.221316667,20160328 13:00:13 EDT
2016-03-28 13:00:00,1.0,0.0,6400.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_GA1,162.591916667,20160328 15:42:35 EDT
2016-03-28 16:00:00,1.0,0.0,6406.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,157.429733333,20160328 18:37:25 EDT
2016-03-28 19:00:00,-1.0,0.0,6412.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,144.383366667,20160328 21:24:23 EDT
2016-03-28 21:30:00,1.0,0.0,6417.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.006,-0.006",125.137333333,20160328 23:35:08 EDT
2016-03-29 00:00:00,1.0,0.0,6422.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",129.505516667,20160329 02:09:30 EDT
2016-03-29 08:00:00,1.0,0.0,6438.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,130.241383333,20160329 10:10:14 EDT
2016-03-29 10:30:00,1.0,0.0,6443.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,120.253883333,20160329 12:30:15 EDT
2016-03-29 12:30:00,1.0,0.0,6447.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.006,-0.006",125.881783333,20160329 14:35:52 EDT
2016-03-29 15:00:00,1.0,0.0,6452.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",105.717683333,20160329 16:45:43 EDT
2016-03-29 17:00:00,1.0,0.0,6456.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,120.726783333,20160329 19:00:43 EDT
2016-03-29 19:00:00,1.0,0.0,6460.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",127.074033333,20160329 21:07:04 EDT
2016-03-29 21:30:00,1.0,0.0,6465.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,106.368983333,20160329 23:16:22 EDT
2016-03-29 23:30:00,1.0,0.0,6469.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,127.47535,20160330 01:37:28 EDT
2016-03-30 02:00:00,1.0,0.0,6474.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,118.623133333,20160330 03:58:37 EDT
2016-03-30 04:00:00,1.0,0.0,6478.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i250_fcst1_ZZ1_0.006,-0.006",149.647733333,20160330 06:29:38 EDT
2016-03-30 06:30:00,1.0,0.0,6483.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",155.553066667,20160330 09:05:33 EDT
2016-03-30 09:30:00,1.0,0.0,6489.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",121.20185,20160330 11:31:12 EDT
2016-03-30 12:00:00,-1.0,0.0,6494.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,-2.21278333333,20160330 11:57:47 EDT
2016-03-30 12:00:00,1.0,0.0,6494.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.006,-0.006",149.3486,20160330 14:29:20 EDT
2016-03-30 14:30:00,1.0,0.0,6499.0,1.0,,,,NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_GA1,149.381166667,20160330 16:59:22 EDT
2016-03-30 17:00:00,1.0,0.0,6504.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.009,-0.009",155.223466667,20160330 19:35:13 EDT
2016-03-30 20:00:00,1.0,0.0,6510.0,1.0,,,,"NZDUSD_30m_ALL_DF1_VotingHard_i500_fcst1_ZZ1_0.009,-0.009",134.841433333,20160330 22:14:50 EDT
