dates,signals,safef,comment
2016-04-24 04:39:08.787000-04:00,0,1,
2016-04-24 06:12:27.660000-04:00,0,1,
2016-04-24 07:07:20.426000-04:00,0,1,
2016-04-24 08:06:52.126000-04:00,0,1,
2016-04-24 08:39:12.197000-04:00,0,1,
2016-04-24 09:07:49.920000-04:00,0,1,
2016-04-24 09:39:31.577000-04:00,0,1,
2016-04-24 10:15:12.187000-04:00,0,1,
2016-04-24 10:38:28.370000-04:00,0,1,
2016-04-24 11:14:04.361000-04:00,0,1,
2016-04-24 11:39:07.648000-04:00,0,1,
2016-04-24 12:10:55.493000-04:00,0,1,
2016-04-24 12:37:37.687000-04:00,0,1,
2016-04-24 13:08:34.025000-04:00,0,1,
2016-04-24 13:38:31.201000-04:00,0,1,
2016-04-24 14:07:12.607000-04:00,0,1,
2016-04-24 14:45:51.062000-04:00,0,1,
2016-04-24 15:07:21.788000-04:00,0,1,
2016-04-24 15:39:12.495000-04:00,0,1,
2016-04-24 16:08:58.906000-04:00,0,1,
2016-04-24 16:37:49.869000-04:00,0,1,
2016-04-24 17:08:23.937000-04:00,0,1,
2016-04-24 17:40:06.356000-04:00,0,1,
2016-04-24 18:09:27.688000-04:00,0,1,
2016-04-24 18:43:19.678000-04:00,0,1,
2016-04-24 19:07:56.197000-04:00,0,1,
2016-04-24 19:39:47.135000-04:00,0,1,
2016-04-24 20:08:12.666000-04:00,-1,1,
2016-04-24 20:38:24.094000-04:00,0,1,
2016-04-24 21:11:26.819000-04:00,-1,1,
2016-04-24 21:37:55.373000-04:00,-1,1,
2016-04-24 22:09:01.431000-04:00,0,1,
2016-04-24 22:39:35.034000-04:00,-1,1,
2016-04-24 23:07:17.525000-04:00,0,1,
2016-04-24 23:47:48.586000-04:00,0,1,
2016-04-25 00:07:59.039000-04:00,-1,1,
2016-04-25 00:37:52.546000-04:00,-1,1,
2016-04-25 01:14:52.515000-04:00,0,1,
2016-04-25 01:37:09.024000-04:00,-1,1,
2016-04-25 02:08:10.202000-04:00,0,1,
2016-04-25 02:38:57.898000-04:00,1,1,
2016-04-25 03:09:28.032000-04:00,1,1,
2016-04-25 03:46:54.119000-04:00,-1,1,
2016-04-25 04:07:28.217000-04:00,0,1,
2016-04-25 04:39:39.501000-04:00,1,1,
2016-04-25 05:07:29.793000-04:00,0,1,
2016-04-25 05:36:56.669000-04:00,-1,1,
2016-04-25 06:11:44.295000-04:00,1,1,
2016-04-25 06:41:59.434000-04:00,0,1,
2016-04-25 07:08:30.738000-04:00,1,1,
