dates,signals,safef,comment
2016-04-19 10:00:59.432000-04:00,-1,1,
2016-04-19 10:31:06.766000-04:00,-1,1,
2016-04-19 11:01:05.021000-04:00,-1,1,
2016-04-19 11:30:51.806000-04:00,-1,1,
2016-04-19 12:01:04.891000-04:00,-1,1,
2016-04-19 12:31:06.287000-04:00,-1,1,
2016-04-19 13:01:06.011000-04:00,-1,1,
2016-04-19 13:30:55.218000-04:00,-1,1,
2016-04-19 14:01:03.192000-04:00,-1,1,
2016-04-19 14:30:56.119000-04:00,-1,1,
2016-04-19 15:01:00.546000-04:00,-1,1,
2016-04-19 15:30:56.067000-04:00,-1,1,
2016-04-19 16:01:05.917000-04:00,-1,1,
2016-04-19 16:31:02.015000-04:00,-1,1,
2016-04-19 17:00:50.550000-04:00,-1,1,
2016-04-19 17:31:04.182000-04:00,-1,1,
2016-04-19 18:01:02.749000-04:00,-1,1,
2016-04-19 18:31:01.973000-04:00,-1,1,
2016-04-19 19:00:57.572000-04:00,-1,1,
2016-04-19 19:30:56.108000-04:00,-1,1,
2016-04-19 20:01:05.020000-04:00,-1,1,
2016-04-19 20:30:50.805000-04:00,-1,1,
2016-04-19 21:00:53.498000-04:00,-1,1,
2016-04-19 21:30:45.784000-04:00,-1,1,
2016-04-19 22:00:50.571000-04:00,-1,1,
2016-04-19 22:30:48.388000-04:00,-1,1,
2016-04-19 23:00:52.441000-04:00,-1,1,
2016-04-19 23:31:08.291000-04:00,-1,1,
2016-04-20 00:00:56.873000-04:00,-1,1,
2016-04-20 00:31:07.592000-04:00,-1,1,
2016-04-20 01:01:06.230000-04:00,-1,1,
2016-04-20 01:31:00.126000-04:00,-1,1,
2016-04-20 02:01:01.068000-04:00,-1,1,
2016-04-20 02:30:58.542000-04:00,-1,1,
2016-04-20 03:00:53.484000-04:00,-1,1,
2016-04-20 03:30:56.974000-04:00,-1,1,
2016-04-20 04:00:55.604000-04:00,-1,1,
2016-04-20 04:30:52.156000-04:00,-1,1,
2016-04-20 05:00:55.099000-04:00,-1,1,
2016-04-20 05:30:54.932000-04:00,-1,1,
2016-04-20 06:00:58.938000-04:00,-1,1,
2016-04-20 06:30:57.021000-04:00,-1,1,
2016-04-20 07:00:54.041000-04:00,-1,1,
2016-04-20 07:30:55.765000-04:00,-1,1,
2016-04-20 08:00:57.146000-04:00,-1,1,
2016-04-20 08:30:48.947000-04:00,-1,1,
2016-04-20 09:01:00.203000-04:00,-1,1,
2016-04-20 09:30:52.801000-04:00,-1,1,
2016-04-20 10:00:54.135000-04:00,-1,1,
2016-04-20 10:30:57.640000-04:00,-1,1,
2016-04-20 11:01:06.615000-04:00,-1,1,
2016-04-20 11:31:02.339000-04:00,-1,1,
2016-04-20 12:00:55.327000-04:00,-1,1,
2016-04-20 12:30:57.270000-04:00,-1,1,
2016-04-20 13:00:56.682000-04:00,-1,1,
2016-04-20 13:31:02.547000-04:00,-1,1,
2016-04-20 14:00:59.505000-04:00,-1,1,
2016-04-20 14:31:29.482000-04:00,-1,1,
2016-04-20 15:00:58.109000-04:00,-1,1,
2016-04-20 15:30:58.317000-04:00,-1,1,
2016-04-20 16:01:00.447000-04:00,-1,1,
2016-04-20 16:30:56.358000-04:00,-1,1,
2016-04-20 17:00:57.879000-04:00,-1,1,
2016-04-20 17:30:54.364000-04:00,-1,1,
2016-04-20 18:00:55.338000-04:00,-1,1,
2016-04-20 18:30:50.968000-04:00,-1,1,
2016-04-20 19:00:54.989000-04:00,-1,1,
2016-04-20 19:30:51.166000-04:00,-1,1,
2016-04-20 20:00:54.765000-04:00,-1,1,
2016-04-20 20:30:54.192000-04:00,1,1,
2016-04-20 21:00:59.369000-04:00,1,1,
2016-04-20 21:30:49.733000-04:00,1,1,
2016-04-20 22:00:59.786000-04:00,1,1,
2016-04-20 22:30:55.775000-04:00,1,1,
2016-04-20 23:00:59.953000-04:00,1,1,
2016-04-20 23:31:06.146000-04:00,1,1,
2016-04-21 00:00:52.634000-04:00,1,1,
2016-04-21 00:31:05.970000-04:00,1,1,
2016-04-21 01:00:55.818000-04:00,1,1,
2016-04-21 01:31:08.793000-04:00,1,1,
2016-04-21 02:01:02.468000-04:00,1,1,
2016-04-21 02:30:54.988000-04:00,1,1,
2016-04-21 03:00:57.337000-04:00,1,1,
2016-04-21 03:30:54.436000-04:00,1,1,
2016-04-21 04:00:52.191000-04:00,1,1,
2016-04-21 04:30:55.212000-04:00,1,1,
2016-04-21 05:00:54.326000-04:00,1,1,
2016-04-21 05:30:59.551000-04:00,1,1,
2016-04-21 06:00:56.102000-04:00,1,1,
2016-04-21 06:30:51.810000-04:00,1,1,
2016-04-21 07:00:55.159000-04:00,1,1,
2016-04-21 07:31:28.496000-04:00,1,1,
2016-04-21 08:01:19.657000-04:00,1,1,
2016-04-21 08:31:13.896000-04:00,1,1,
2016-04-21 09:01:03.853000-04:00,1,1,
2016-04-21 09:31:02.577000-04:00,1,1,
2016-04-21 10:01:04.410000-04:00,1,1,
2016-04-21 10:31:00.399000-04:00,-1,1,
2016-04-21 11:01:03.874000-04:00,1,1,
2016-04-21 11:30:57.362000-04:00,1,1,
2016-04-21 12:01:22.980000-04:00,1,1,
2016-04-21 12:30:57.888000-04:00,1,1,
2016-04-21 13:01:03.582000-04:00,1,1,
2016-04-21 13:30:55.102000-04:00,1,1,
2016-04-21 14:00:55.341000-04:00,1,1,
2016-04-21 14:30:55.206000-04:00,1,1,
2016-04-21 15:00:56.414000-04:00,1,1,
2016-04-21 15:30:54.247000-04:00,1,1,
2016-04-21 16:00:53.408000-04:00,1,1,
2016-04-21 16:30:57.336000-04:00,1,1,
2016-04-21 17:01:00.466000-04:00,1,1,
2016-04-21 17:30:56.315000-04:00,1,1,
2016-04-21 18:00:59.039000-04:00,1,1,
2016-04-21 18:30:55.356000-04:00,1,1,
2016-04-21 19:00:55.283000-04:00,1,1,
2016-04-21 19:30:45.631000-04:00,1,1,
2016-04-21 20:00:48.465000-04:00,1,1,
2016-04-21 20:30:51.877000-04:00,1,1,
2016-04-21 21:00:47.381000-04:00,1,1,
2016-04-21 21:30:54.653000-04:00,1,1,
2016-04-21 22:00:53.986000-04:00,1,1,
2016-04-21 22:30:55.585000-04:00,1,1,
2016-04-21 23:00:56.856000-04:00,1,1,
2016-04-21 23:32:27.449000-04:00,1,1,
2016-04-22 00:00:56.163000-04:00,1,1,
2016-04-22 00:30:57.017000-04:00,1,1,
2016-04-22 01:02:42.627000-04:00,1,1,
2016-04-22 01:30:57.355000-04:00,1,1,
2016-04-22 02:00:57.813000-04:00,1,1,
2016-04-22 02:30:52.396000-04:00,1,1,
2016-04-22 03:00:53.683000-04:00,1,1,
2016-04-22 03:30:54.329000-04:00,1,1,
2016-04-22 04:00:57.146000-04:00,1,1,
2016-04-22 04:30:53.776000-04:00,1,1,
2016-04-22 05:01:03.111000-04:00,1,1,
2016-04-22 05:31:07.444000-04:00,1,1,
2016-04-22 06:00:54.167000-04:00,1,1,
2016-04-22 06:30:55.860000-04:00,1,1,
2016-04-22 07:00:54.115000-04:00,1,1,
2016-04-22 07:30:48.432000-04:00,1,1,
2016-04-22 08:00:55.623000-04:00,1,1,
2016-04-22 08:30:58.193000-04:00,1,1,
2016-04-22 09:01:05.903000-04:00,1,1,
2016-04-22 09:31:03.751000-04:00,1,1,
2016-04-22 10:01:05.116000-04:00,1,1,
2016-04-22 10:30:58.323000-04:00,1,1,
2016-04-22 11:01:02.813000-04:00,1,1,
2016-04-22 11:31:24.258000-04:00,1,1,
2016-04-22 12:01:02.824000-04:00,1,1,
2016-04-22 12:32:15.180000-04:00,1,1,
2016-04-22 13:01:06.444000-04:00,1,1,
2016-04-22 13:31:06.105000-04:00,1,1,
2016-04-22 14:00:55.687000-04:00,1,1,
2016-04-22 14:31:06.209000-04:00,1,1,
2016-04-22 15:00:57.307000-04:00,1,1,
2016-04-22 15:32:17.415000-04:00,1,1,
2016-04-22 16:00:55.568000-04:00,1,1,
2016-04-22 16:30:57.932000-04:00,1,1,
2016-04-22 17:00:54.718000-04:00,1,1,
2016-04-22 17:30:53.743000-04:00,1,1,
