dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 04:30:00,99904.75,99912.19,0.44784142697,0.00155404248451,0.00336219390073,2.0,179.59,both_finalWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,-0.000400124069479,wf_is_short,181.6,0.0,1.0,buyHold,1.0,buyHold,both_finalWorst DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,,,
2016-04-26 05:00:00,99822.8,99872.21,-1.02829607161,0.0,0.00309276856414,2.0,-81.95,both_finalBest DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-39.98,0.0,1.0,buyHold,1.0,buyHold,both_finalBest DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,-7.13913333333,20160426 04:52:51 EDT,
2016-04-26 10:30:00,101851.64,101231.0,0.827994125917,0.000666295247451,0.00395628284037,0.0,273.08,both_finalBestOfWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,135.89,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f16_is76,,1.0,-6.76865,20160426 10:23:13 EDT,101978.02
2016-04-26 11:00:00,100775.77,100530.47,0.774695096841,0.000740272619852,0.00406469422349,0.0,-31.66,both_finalWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-15.79,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f32_is15,,1.0,-19.0599666667,20160426 10:40:56 EDT,102039.34
2016-04-26 11:00:00,99649.01,99741.65,0.698811346004,0.00113110910792,0.00406469422349,0.0,-31.3,both_finalBestOfWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-15.66,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f16_is75,,1.0,-0.647583333333,20160426 10:59:21 EDT,100985.23
2016-04-26 11:30:00,99684.23,100130.95,0.271755115402,0.00353984102011,0.00406469422349,2.0,-321.66,both_finalBestOfWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.14827027553,0.0,wf_is_pv3s_v2v,-160.28,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f17_is74,,1.0,-15.6644,20160426 11:14:20 EDT,100756.38
2016-04-26 11:30:00,100099.59,100496.35,0.317870367021,0.00238323643931,0.00406469422349,2.0,-322.99,both_finalBestOfWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.70553544602,0.0,wf_is_pv3s_v2v,-160.87,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f17_is74,,1.0,-1.12163333333,20160426 11:28:52 EDT,100967.96
2016-04-26 12:00:00,100966.54,100596.56,0.328988853931,0.00283483073502,0.00373001923296,2.0,140.99,both_finalWorst DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.31578199251,0.0,wf_is_pv2e_p2p,120.86,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f23_is68,,1.0,-15.9665833333,20160426 11:44:02 EDT,101411.57
2016-04-26 12:00:00,100895.26,100499.42,0.403879627774,0.00199316363827,0.00373001923296,2.0,145.13,both_finalBestOfWorst DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.87140642211,0.0,wf_is_pv3s_v2v,120.74,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f18_is73,,1.0,-0.916233333333,20160426 11:59:05 EDT,101528.15
2016-04-26 12:30:00,100250.02,100537.27,0.568880222018,0.00241393225907,0.00361157559257,5.0851663273,126.75,both_finalBestOfWorst DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.49613792144,0.0,wf_is_pv3s_v2v,123.11,4.02165185161,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f14_is72,,1.0,-15.5096,20160426 12:14:29 EDT,100937.13
