Date,Signal
2016-03-09 02:00,-1.0
2016-03-09 03:00,-1.0
2016-03-09 03:08,1.0
2016-03-09 04:00,1.0
2016-03-09 04:10,-1.0
2016-03-09 05:00,1.0
2016-03-09 05:10,-1.0
2016-03-09 06:00,-1.0
2016-03-09 06:08,1.0
2016-03-09 07:00,-1.0
2016-03-09 07:08,-1.0
2016-03-09 08:00,-1.0
2016-03-09 08:02,1.0
2016-03-09 09:00,-1.0
2016-03-09 09:05,-1.0
2016-03-09 10:00,1.0
2016-03-09 10:09,-1.0
2016-03-09 11:00,1.0
2016-03-09 11:07,-1.0
2016-03-09 12:00,-1.0
2016-03-09 12:11,-1.0
2016-03-09 13:00,-1.0
2016-03-09 13:05,-1.0
2016-03-09 14:00,1.0
2016-03-09 14:10,-1.0
2016-03-09 15:00,1.0
2016-03-09 15:11,-1.0
2016-03-09 16:00,1.0
2016-03-09 16:05,-1.0
2016-03-09 17:00,1.0
2016-03-09 17:09,-1.0
2016-03-09 18:00,1.0
2016-03-09 18:07,-1.0
2016-03-09 19:00,-1.0
2016-03-09 19:10,-1.0
2016-03-09 20:00,-1.0
2016-03-09 20:05,-1.0
2016-03-09 21:00,1.0
2016-03-09 21:04,-1.0
2016-03-09 22:00,1.0
2016-03-09 22:09,-1.0
2016-03-09 23:00,1.0
2016-03-09 23:08,-1.0
2016-03-10 00:00,1.0
2016-03-10 00:06,-1.0
2016-03-10 01:00,-1.0
2016-03-10 01:08,-1.0
2016-03-10 02:00,-1.0
2016-03-10 02:09,-1.0
2016-03-10 03:00,-1.0
2016-03-10 03:09,-1.0
2016-03-10 04:00,-1.0
2016-03-10 04:09,1.0
2016-03-10 05:00,1.0
2016-03-10 05:09,-1.0
2016-03-10 06:00,1.0
2016-03-10 06:09,-1.0
2016-03-10 07:00,-1.0
2016-03-10 07:06,-1.0
2016-03-09 18:00,-1.0
2016-03-09 18:04,-1.0
2016-03-09 18:00,-1.0
2016-03-09 18:08,-1.0
2016-03-09 18:00,-1.0
2016-03-09 18:36,1.0
2016-03-09 19:00,1.0
2016-03-09 19:08,-1.0
2016-03-09 20:00,-1.0
2016-03-09 22:00,-1.0
2016-03-09 22:00,-1.0
2016-03-09 22:00,-1.0
2016-03-09 23:00,1.0
2016-03-10 00:00,1.0
2016-03-10 01:00,-1.0
2016-03-10 02:00,1.0
2016-03-10 02:00,1.0
2016-03-10 03:00,-1.0
2016-03-10 04:00,-1.0
2016-03-10 05:00,1.0
2016-03-10 05:00,1.0
2016-03-10 07:00,-1.0
2016-03-10 08:00,-1.0
2016-03-10 08:00,-1.0
2016-03-10 09:00,-1.0
2016-03-10 09:00,-1.0
2016-03-10 10:00,-1.0
2016-03-10 10:00,-1.0
2016-03-10 11:00,1.0
2016-03-10 11:00,1.0
2016-03-10 12:00,-1.0
2016-03-10 12:00,-1.0
2016-03-10 13:00,-1.0
2016-03-10 13:00,-1.0
2016-03-10 14:00,-1.0
2016-03-10 14:00,-1.0
2016-03-10 15:00,-1.0
2016-03-10 15:00,-1.0
