dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-04-22 16:30:00,-1.0,-0.00116228221593,438.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,,
2016-04-22 17:00:00,-1.0,0.0,439.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.5,20160423 21:14:34 EDT
2016-04-25 08:30:00,-1.0,0.0,439.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,-26.41175,20160425 08:03:35 EDT
2016-04-25 10:00:00,-1.0,0.0,440.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,-23.2612833333,20160425 09:36:44 EDT
2016-04-27 03:00:00,-1.0,0.0,440.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,6.66638333333,20160427 03:06:39 EDT
2016-04-27 06:30:00,-1.0,0.0,441.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,0.42195,20160427 06:30:25 EDT
2016-04-27 07:30:00,1.0,0.0,441.0,2.0,4390.7611558,0.0006,0.00208514414057,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_BH1 DPS wl2.0 maxL2 dd95_0.002 thres_0.0,-8.27205,20160427 07:21:43 EDT
2016-04-27 08:30:00,1.0,0.0,441.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_BH1,-14.82525,20160427 08:15:10 EDT
2016-04-27 10:00:00,1.0,0.0,442.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_BH1,-4.55628333333,20160427 09:55:26 EDT
2016-04-27 21:30:00,1.0,0.0,453.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_BH1,-12.2813166667,20160427 21:17:43 EDT
2016-04-28 00:00:00,1.0,0.0,453.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_BH1,-12.4616,20160427 23:47:32 EDT
2016-04-28 03:00:00,-1.0,0.0,453.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,-14.3663666667,20160428 02:45:38 EDT
2016-04-28 08:30:00,-1.0,0.0,454.0,1.0,,,,bothNZDCAD_30m_ALL_DF1_None_i0_fcst1_SH1,-8.4436,20160428 08:21:33 EDT
